历史行情.指标排序沪深Ａ股 日期:2017-07-18,二 指标:MACD(12,26,9)   PSY(12,6)   RSI(6,12,24)   MTM(12,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  PSY	  PSYMA	  RSI1	  RSI2	  RSI3	  MTM	  MTMMA	
002365	永安药业	1.48	28.17	4411338	123276544	0.363	0.816	-0.907	50.000	45.833	26.105	38.701	48.266	-2.090	-0.513	
002366	台海核电	2.67	23.87	10497353	248842320	0.364	0.461	-0.193	58.333	54.167	56.304	56.063	55.541	0.460	0.060	
002367	康力电梯	0.92	10.92	2333296	25373730	-0.133	-0.062	-0.142	41.667	45.833	20.972	28.693	33.708	-0.760	-0.348	
002368	太极股份	-2.67	25.55	10132114	257007440	0.036	0.383	-0.693	41.667	55.556	17.592	32.627	41.179	-2.140	0.617	
002369	卓翼科技	0.93	7.59	2988863	22561820	-0.167	-0.043	-0.247	33.333	34.722	15.086	25.429	35.654	-1.050	-0.608	
002370	亚太药业	-0.18	28.00	232183	6505462	-0.151	-0.048	-0.205	33.333	38.889	15.716	27.604	35.074	-1.320	-0.280	
002371	北方华创	0.49	22.51	2586571	57585744	-0.309	-0.065	-0.487	50.000	44.444	20.540	31.870	40.158	-1.410	-0.337	
002372	伟星新材	1.18	18.06	3493617	62769496	0.315	0.411	-0.191	50.000	45.833	43.875	50.367	54.484	-0.620	0.582	
002373	千方科技	1.43	12.04	12213548	144436448	-0.411	-0.284	-0.253	41.667	50.000	22.216	30.072	36.165	-1.550	-0.668	
002374	丽鹏股份	0.00	5.40	3955408	21308378	-0.096	-0.050	-0.091	33.333	40.278	15.209	26.212	32.944	-0.480	-0.183	
002375	亚厦股份	0.37	8.19	5579346	45503300	-0.152	-0.080	-0.144	50.000	52.778	14.533	23.466	30.989	-0.680	-0.343	
002376	新北洋	2.27	12.18	4092171	49458960	-0.195	-0.008	-0.375	33.333	38.889	28.914	33.740	39.521	-1.540	-0.918	
002377	国创高新	0.21	9.61	3071831	29217488	-0.005	0.027	-0.065	50.000	51.389	42.839	45.750	48.167	-0.150	-0.125	
002378	章源钨业	2.62	9.40	8639473	80510232	0.168	0.184	-0.032	58.333	54.167	45.839	51.155	52.764	0.360	0.558	
002379	宏创控股	0.51	7.89	9048801	71165728	-0.125	-0.022	-0.205	50.000	48.611	23.269	35.807	45.166	-1.040	-0.457	
002380	科远股份	6.85	19.81	4546226	87655072	0.267	0.181	0.172	58.333	63.889	69.538	65.156	59.732	1.360	0.828	
002381	双箭股份	0.37	8.13	1558114	12642439	-0.091	-0.029	-0.124	41.667	41.667	26.062	32.914	36.644	-0.610	-0.172	
002382	蓝帆医疗	0.25	12.01	1466355	17486730	0.111	0.147	-0.072	41.667	41.667	41.746	48.303	49.758	-0.220	0.092	
002383	合众思壮	0.46	13.22	5742954	75820280	-0.150	0.114	-0.528	33.333	41.667	13.983	27.683	38.235	-2.450	-1.277	
002384	东山精密	0.90	22.30	4730067	103510632	-0.491	-0.185	-0.612	50.000	47.222	24.751	32.145	39.584	-2.400	-1.903	
002385	大北农	-0.17	6.05	20673776	124662144	0.014	0.060	-0.092	33.333	44.444	15.911	32.602	42.091	-0.240	0.062	
002386	天原集团	2.19	7.47	11719644	86655624	0.168	0.163	0.009	66.667	59.722	47.943	53.726	54.674	0.340	0.455	
002387	黑牛食品	3.52	15.90	4439863	69914600	-0.136	-0.193	0.114	50.000	37.500	54.363	51.002	48.807	0.480	-0.075	
002388	新亚制程	3.40	9.74	10074685	96093608	0.018	0.128	-0.221	41.667	41.667	33.802	41.052	44.558	-1.000	-0.063	
002389	南洋科技	-1.38	21.45	8711188	184699616	0.117	0.194	-0.153	50.000	54.167	34.945	45.046	49.197	0.410	0.273	
002390	信邦制药	1.71	8.35	5497231	45253380	-0.145	-0.103	-0.083	41.667	37.500	27.850	29.415	36.419	-0.360	-0.242	
002391	长青股份	1.80	13.59	2483902	33494354	0.037	0.178	-0.282	41.667	50.000	29.637	38.771	44.531	-1.050	-0.042	
002392	北京利尔	1.89	5.39	12696646	68101760	-0.173	-0.106	-0.134	50.000	43.056	25.025	31.582	39.481	-0.540	-0.418	
002393	力生制药	1.75	33.09	1130112	37148096	-0.259	0.091	-0.699	41.667	48.611	26.241	33.521	39.830	-2.780	-1.065	
002394	联发股份	0.15	13.67	2089173	28398478	-0.082	0.048	-0.260	50.000	56.944	13.070	26.057	36.300	-1.060	-0.352	
002395	双象股份	1.15	14.10	1893189	26426532	-0.459	-0.202	-0.514	33.333	36.111	13.878	23.649	31.762	-2.130	-1.192	
002396	星网锐捷	0.74	17.74	6334959	110690592	-0.059	0.205	-0.528	41.667	38.889	18.816	31.855	41.439	-1.610	-0.905	
002397	梦洁股份	0.81	6.23	3113233	19205812	-0.042	0.001	-0.086	33.333	40.278	22.488	32.728	38.821	-0.350	-0.062	
002398	建研集团	-1.12	12.39	2207942	27324826	0.132	0.203	-0.143	41.667	45.833	25.551	40.462	48.198	-0.470	0.105	
002399	海普瑞															
002400	省广股份	-6.63	6.20	77027280	471111904	-0.365	-0.234	-0.262	16.667	27.778	3.583	11.600	18.112	-1.830	-0.772	
002401	中远海科	1.61	11.97	2201438	25998204	-0.184	-0.056	-0.255	33.333	43.056	20.589	28.683	35.051	-1.180	-0.415	
002402	和而泰	1.23	9.07	3890852	35028556	0.010	0.124	-0.228	33.333	34.722	26.785	36.663	43.100	-0.790	-0.338	
002403	爱仕达	-0.56	12.48	2260305	27932916	-0.014	0.101	-0.230	41.667	40.278	15.849	31.029	39.989	-0.700	-0.253	
002404	嘉欣丝绸	1.52	7.36	3768689	27284796	-0.045	-0.004	-0.082	33.333	30.556	34.341	39.435	43.653	-0.350	-0.193	
002405	四维图新	0.34	17.56	10890128	190391520	-0.034	0.210	-0.487	50.000	41.667	21.751	34.768	42.985	-2.200	-1.038	
002406	远东传动	1.75	7.57	4129010	30935528	-0.024	0.026	-0.100	58.333	58.333	35.388	40.489	44.146	-0.370	-0.145	
002407	多氟多	4.28	27.30	71142632	1895232512	1.444	1.013	0.863	75.000	65.278	81.114	75.898	70.423	5.310	3.652	
002408	齐翔腾达	0.85	10.70	10668975	113558784	0.134	0.180	-0.092	41.667	51.389	46.439	52.885	56.776	-0.380	-0.132	
002409	雅克科技															
002410	广联达	0.35	17.08	6391874	107098520	-0.102	0.126	-0.456	25.000	26.389	24.077	36.561	46.064	-1.720	-1.287	
002411	必康股份	-0.11	27.42	2223185	60311372	-0.172	0.037	-0.417	41.667	43.056	28.665	37.390	44.419	-1.420	-1.448	
002412	汉森制药	1.24	15.49	890117	13702799	-0.012	0.076	-0.175	41.667	44.444	31.663	39.562	45.904	-0.380	-0.065	
002413	雷科防务	1.34	10.62	3856162	40682164	0.106	0.204	-0.195	50.000	48.611	31.290	41.301	47.014	-0.580	-0.067	
002414	高德红外	0.80	16.37	2420129	39528984	-0.286	-0.058	-0.456	50.000	58.333	14.895	25.269	32.906	-1.930	-0.905	
002415	海康威视	-3.06	28.87	68111632	1962102912	0.100	0.438	-0.677	41.667	41.667	30.744	41.058	48.952	-3.430	-2.043	
002416	爱施德	2.48	9.93	5542207	54405812	-0.059	0.068	-0.254	50.000	54.167	29.361	36.377	42.171	-0.860	-0.222	
002417	三元达															
002418	康盛股份	0.00	7.99	9171994	72480256	-0.085	-0.048	-0.074	16.667	9.722	22.261	20.701	19.844	-0.360	-0.310	
002419	天虹股份	0.44	13.77	4161001	57079216	0.064	0.158	-0.188	50.000	52.778	27.691	39.476	45.834	-0.610	-0.018	
002420	毅昌股份	1.40	6.52	3990859	25873296	-0.336	-0.089	-0.494	33.333	30.556	17.460	24.305	32.004	-1.890	-1.188	
002421	达实智能	-2.04	6.24	53823192	332410560	0.116	0.118	-0.004	58.333	65.278	50.327	55.520	54.798	0.120	0.222	
002422	科伦药业	-0.89	15.53	5252731	82035704	0.019	0.158	-0.278	41.667	51.389	19.658	32.796	41.624	-0.990	-0.433	
002423	中原特钢	9.97	11.80	5777489	65569720	0.093	0.305	-0.425	41.667	36.111	47.702	49.034	51.042	-0.200	-0.465	
002424	贵州百灵	0.35	17.01	6605078	110917712	-0.012	0.209	-0.443	33.333	31.944	23.743	35.514	44.523	-1.850	-1.007	
002425	凯撒文化	0.86	8.19	6173571	50496068	-0.199	-0.093	-0.211	25.000	23.611	19.447	27.983	35.409	-0.950	-0.673	
002426	胜利精密															
002427	尤夫股份					-0.108	-0.030	-0.157	8.333		13.856	15.829	16.814	-0.760		
002428	云南锗业	2.23	11.01	12151780	132641288	0.240	0.294	-0.108	75.000	84.722	40.591	48.746	51.703	0.330	0.870	
002429	兆驰股份	1.84	3.32	109623352	353530432	0.000	-0.033	0.066	50.000	51.389	84.980	70.285	57.471	0.250	0.098	
002430	杭氧股份	5.73	9.78	11060334	105719192	0.218	0.161	0.115	58.333	50.000	72.747	68.570	63.317	0.990	0.670	
002431	棕榈股份	1.82	9.53	35954280	336101344	-0.470	-0.304	-0.332	33.333	31.944	19.457	25.542	33.591	-1.490	-1.025	
002432	九安医疗	0.39	10.17	3119172	31631422	-0.307	-0.159	-0.297	33.333	36.111	9.683	19.368	28.404	-1.360	-0.685	
002433	太安堂	0.92	8.80	4270952	37473644	-0.071	-0.018	-0.107	33.333	30.556	24.446	32.919	37.568	-0.450	-0.172	
002434	万里扬	-0.81	14.71	6618685	96940264	0.041	0.209	-0.337	41.667	54.167	19.819	34.874	42.768	-1.210	-0.443	
002435	长江润发	-2.75	16.59	3636466	60621128	0.187	0.232	-0.090	58.333	66.667	31.302	43.769	49.364	-0.450	0.355	
002436	兴森科技	0.33	6.00	6793000	40450276	-0.062	-0.019	-0.086	41.667	48.611	16.420	27.928	37.258	-0.300	-0.117	
002437	誉衡药业	-0.45	6.66	5922665	39307696	-0.013	0.051	-0.128	33.333	47.222	17.872	32.998	41.263	-0.620	-0.145	
002438	江苏神通	1.36	7.43	2639282	19446262	-0.218	-0.108	-0.219	50.000	54.167	17.582	23.631	29.123	-0.980	-0.448	
002439	启明星辰	2.99	17.56	5174029	89844176	-0.176	0.090	-0.531	41.667	36.111	32.492	37.631	44.172	-1.040	-0.743	
002440	闰土股份	4.30	16.25	8523964	135607392	0.369	0.309	0.121	66.667	73.611	62.145	63.590	62.561	0.990	1.025	
002441	众业达	1.61	10.73	2360986	25142744	-0.062	0.065	-0.255	50.000	43.056	25.961	35.466	41.816	-0.830	-0.587	
002442	龙星化工					-0.028	-0.012	-0.032	16.667	6.944	54.838	52.320	51.137	0.000	-0.077	
002443	金洲管道	0.69	8.76	6244300	54331552	-0.120	-0.059	-0.121	50.000	55.556	27.675	37.250	42.302	-0.400	-0.057	
002444	巨星科技	0.95	14.86	6746980	100154888	0.009	0.117	-0.215	33.333	33.333	33.121	40.916	46.076	-0.620	-0.302	
002445	中南文化	2.62	12.15	6675791	79781240	-0.094	-0.094	0.000	41.667	47.222	46.794	46.799	44.362	-0.660	0.122	
002446	盛路通信	1.12	11.73	1755620	20355080	0.043	0.130	-0.174	41.667	40.278	32.132	40.873	47.212	-0.440	-0.210	
002447	壹桥股份															
002448	中原内配	0.10	9.91	6827850	67335552	0.064	0.116	-0.103	58.333	59.722	26.766	38.371	44.886	-0.220	0.302	
002449	国星光电	2.93	15.44	7681476	116562728	-0.024	0.162	-0.372	33.333	38.889	38.273	43.019	47.043	-1.110	-0.492	
002450	康得新	1.56	21.51	34772908	741351232	0.124	0.292	-0.336	50.000	41.667	48.407	50.446	55.264	-1.010	-1.057	
002451	摩恩电气	1.63	21.14	2382146	49228372	0.389	0.418	-0.057	66.667	55.556	53.009	56.675	57.722	0.650	0.440	
002452	长高集团	0.32	6.35	3473022	21824638	-0.054	0.011	-0.129	41.667	48.611	14.562	28.014	36.403	-0.520	-0.168	
002453	天马精化	0.64	7.91	1924100	15071754	0.075	0.104	-0.059	58.333	58.333	31.065	42.573	48.161	-0.230	0.292	
002454	松芝股份	1.28	11.91	2008037	23763082	-0.109	-0.017	-0.185	41.667	45.833	26.289	33.535	39.426	-0.690	-0.385	
002455	百川股份	3.37	10.75	6180383	65362156	0.065	-0.024	0.178	58.333	61.111	51.966	52.885	48.801	0.950	1.167	
002456	欧菲光	2.51	17.59	29865700	520085920	0.321	0.451	-0.262	50.000	54.167	45.639	51.165	55.175	-0.580	0.300	
002457	青龙管业	-4.86	13.50	59095476	783398080	-0.733	-0.241	-0.983	25.000	31.944	9.105	20.504	29.011	-4.300	-2.010	
002458	益生股份	8.74	25.99	9409905	234762448	1.041	0.864	0.354	58.333	52.778	73.628	70.242	67.076	5.340	3.143	
002459	天业通联	2.73	13.92	5369511	73841544	-0.626	-0.454	-0.345	41.667	40.278	26.706	30.469	36.320	-1.880	-1.257	
002460	赣锋锂业	1.67	52.99	26459422	1376844160	2.510	2.143	0.734	66.667	61.111	76.863	72.296	67.546	6.840	5.510	
002461	珠江啤酒	-0.19	10.78	3369000	36017856	-0.057	0.085	-0.283	33.333	44.444	15.297	29.527	38.824	-1.430	-0.245	
002462	嘉事堂	0.44	36.76	1758012	64226028	-0.306	-0.145	-0.323	33.333	43.056	34.273	40.428	43.160	-2.530	-0.470	
002463	沪电股份	0.70	4.32	12776574	54775804	-0.019	0.014	-0.066	50.000	44.444	24.043	33.518	41.029	-0.230	-0.130	
002464	金利科技															
002465	海格通信	0.00	10.97	9471506	102912768	0.098	0.113	-0.030	66.667	75.000	34.264	46.724	51.050	0.230	0.415	
002466	天齐锂业	-0.02	61.86	28283640	1722326016	3.439	3.107	0.664	50.000	52.778	70.106	72.117	70.911	7.510	6.505	
002467	二六三	1.69	7.23	4798623	34385808	-0.153	-0.060	-0.186	41.667	44.444	20.848	28.978	36.288	-0.690	-0.393	
002468	申通快递	2.47	25.30	4068554	101904448	-0.107	-0.100	-0.013	25.000	22.222	72.607	59.027	52.843	-0.110	-0.633	
002469	三维工程	1.24	7.33	1969950	14365790	-0.005	0.064	-0.139	33.333	43.056	26.259	36.738	42.096	-0.730	-0.167	
002470	金正大	3.38	7.65	13863579	104605336	0.097	0.089	0.017	50.000	54.167	69.688	66.381	64.186	0.220	0.133	
002471	中超控股	1.31	4.63	6711077	30808190	-0.027	0.003	-0.059	41.667	38.889	31.716	37.638	40.336	-0.260	-0.078	
002472	双环传动	0.00	9.74	3746248	36357460	-0.100	0.040	-0.278	25.000	34.722	11.444	27.346	38.645	-1.230	-0.777	
002473	*ST圣莱															
002474	榕基软件	-0.31	9.51	9697607	90945704	-0.201	-0.058	-0.285	25.000	38.889	8.056	20.923	31.842	-1.340	-0.518	
002475	立讯精密	-0.56	19.56	9909934	193285904	0.209	0.189	0.039	58.333	59.722	52.071	54.026	54.765	0.120	0.045	
002476	宝莫股份	1.45	7.02	5404900	37683764	-0.089	0.043	-0.264	33.333	25.000	22.614	32.998	42.076	-0.780	-0.532	
002477	雏鹰农牧	0.47	4.25	27150416	116099208	-0.050	-0.044	-0.013	58.333	51.389	31.077	36.835	38.973	-0.120	-0.010	
002478	常宝股份	3.57	6.09	12727102	76124968	0.056	0.003	0.107	58.333	45.833	60.826	58.479	55.372	0.560	0.203	
002479	富春环保	-2.56	11.05	12075865	132316488	-0.088	0.011	-0.198	50.000	58.333	25.827	34.207	39.149	-0.850	-0.158	
002480	新筑股份	1.21	7.50	4091332	30324440	-0.126	-0.070	-0.112	58.333	56.944	25.732	33.387	38.833	-0.430	-0.205	
002481	双塔食品	0.32	6.34	5141177	32318062	-0.079	-0.046	-0.067	50.000	43.056	21.889	30.487	37.189	-0.290	-0.127	
002482	广田集团	1.72	8.27	4487007	37026200	-0.026	0.104	-0.260	50.000	52.778	26.953	36.694	44.320	-0.670	-0.287	
002483	润邦股份	1.82	6.15	3137272	19139704	-0.096	-0.045	-0.101	41.667	45.833	27.938	34.425	39.681	-0.440	-0.107	
002484	江海股份	0.11	9.45	2269319	21266310	0.101	0.176	-0.150	50.000	50.000	25.036	39.425	46.469	-0.470	0.232	
002485	希努尔	4.50	26.70	3362260	88351496	0.695	0.882	-0.374	41.667	44.444	62.787	63.562	66.548	0.930	0.238	
002486	嘉麟杰															
002487	大金重工	0.36	5.56	5832700	32281934	-0.144	-0.074	-0.139	41.667	44.444	11.641	23.104	31.555	-0.710	-0.277	
002488	金固股份	0.10	10.26	3318003	33873524	-0.254	-0.092	-0.324	33.333	27.778	12.680	24.607	33.264	-1.310	-0.743	
002489	浙江永强	2.15	6.18	7656500	46699720	-0.065	-0.036	-0.058	33.333	27.778	35.294	36.147	39.662	-0.200	-0.160	
002490	*ST墨龙	-0.22	4.48	9779101	42988772	0.012	0.010	0.005	50.000	59.722	36.001	44.380	45.744	0.080	0.215	
002491	通鼎互联	-1.25	12.60	4950026	62468908	0.050	0.158	-0.216	41.667	54.167	19.993	35.760	43.343	-0.790	0.230	
002492	恒基达鑫	-2.63	8.14	14668948	118201792	-0.163	0.010	-0.347	41.667	37.500	22.794	34.058	42.645	-1.190	-1.078	
002493	荣盛石化	5.99	10.44	20362212	208157264	0.237	0.221	0.031	41.667	48.611	66.242	66.121	65.680	0.680	0.548	
002494	华斯股份	-0.16	12.25	10864509	132745224	-0.931	-0.710	-0.443	33.333	41.667	6.293	17.322	28.019	-2.330	-1.905	
002495	佳隆股份	0.48	4.23	3889040	16369960	-0.058	-0.022	-0.073	41.667	45.833	15.066	24.649	31.794	-0.340	-0.162	
002496	辉丰股份	0.62	4.89	11202410	54272048	0.047	0.063	-0.033	66.667	66.667	36.842	46.669	51.136	-0.070	0.060	
002497	雅化集团	4.70	11.81	74389264	858198592	0.624	0.564	0.120	58.333	58.333	57.967	59.965	59.333	2.110	2.088	
002498	汉缆股份	0.85	3.57	5221317	18567916	-0.006	0.004	-0.021	50.000	47.222	30.233	38.614	42.612	-0.090	-0.007	
002499	科林环保	-2.55	21.82	3457919	74753168	-0.753	-0.320	-0.865	8.333	5.556	4.286	4.749	4.945	-4.210	-2.218	
002500	山西证券	2.47	10.38	55069172	566865792	0.309	0.264	0.090	58.333	56.944	52.507	58.225	58.958	0.800	1.057	
002501	利源精制	-2.45	10.77	17957100	193905792	-0.025	0.034	-0.119	58.333	65.278	20.067	31.370	38.381	-0.600	-0.007	
002502	骅威文化					-0.250	-0.157	-0.185	33.333	43.056	8.194	15.593	21.834	-1.170	-0.505	
002503	搜于特	-2.64	7.00	22152338	156669584	0.060	0.053	0.014	33.333	44.444	33.827	44.000	46.907	-0.030	0.340	
002504	*ST弘高															
002505	大康农业															
002506	协鑫集成	1.69	4.22	10285481	43210304	0.009	0.044	-0.069	41.667	38.889	35.349	42.402	46.787	-0.370	0.028	
002507	涪陵榨菜	0.09	10.60	5959104	62799028	-0.117	-0.055	-0.123	41.667	37.500	23.469	34.848	41.117	-0.640	-0.473	
002508	老板电器	-1.87	41.38	5161058	212798704	-0.226	-0.169	-0.113	41.667	48.611	35.464	41.771	45.587	-2.100	-0.818	
002509	天广中茂					0.093	0.049	0.088	58.333	55.556	62.210	60.321	58.690	0.310	0.305	
002510	天汽模	-0.44	6.74	52947320	351347808	0.113	0.243	-0.259	41.667	50.000	28.084	40.245	46.799	-0.520	-0.242	
002511	中顺洁柔	2.24	13.21	3976671	51563944	0.275	0.293	-0.036	41.667	51.389	57.153	58.884	58.894	-0.020	0.593	
002512	达华智能	0.37	16.26	3169100	51411604	0.258	0.312	-0.107	66.667	61.111	37.674	50.646	56.954	0.110	0.440	
002513	蓝丰生化	-2.11	11.61	5705285	66185624	-0.481	-0.161	-0.640	0.000		0.000	0.000	0.000	-3.030		
002514	宝馨科技	-0.75	7.99	1946126	15448813	-0.013	0.006	-0.037	41.667	45.833	22.507	36.672	43.501	-0.080	-0.000	
002515	金字火腿	-0.86	9.21	4029236	37217496	0.116	0.232	-0.232	41.667	45.833	22.231	38.899	48.040	-0.270	0.090	
002516	旷达科技	0.77	5.24	4778026	24909502	-0.019	0.011	-0.059	33.333	37.500	27.189	36.904	41.820	-0.250	-0.023	
002517	恺英网络	0.31	32.80	4023886	128726512	-0.245	0.028	-0.547	25.000	27.778	22.815	35.724	44.496	-2.390	-1.518	
002518	科士达	4.75	15.45	2582159	39119292	0.262	0.277	-0.031	50.000	50.000	57.636	58.392	59.359	0.830	0.522	
002519	银河电子	-0.44	6.77	5661325	38201664	-0.276	-0.168	-0.217	16.667	25.000	6.465	18.810	28.019	-1.100	-0.587	
002520	日发精机	0.98	9.29	2762351	25531920	0.039	0.059	-0.041	66.667	68.056	37.976	44.187	45.198	-0.290	0.148	
002521	齐峰新材	0.30	9.88	3249202	32023014	0.019	0.023	-0.009	58.333	58.333	34.218	42.212	44.076	0.000	0.308	
002522	浙江众成	0.14	14.43	4541428	64719140	-0.430	-0.339	-0.183	50.000	44.444	18.750	27.866	32.019	-1.920	-0.487	
002523	天桥起重	1.16	5.23	2547527	13206374	-0.033	-0.029	-0.007	50.000	54.167	34.644	39.323	41.877	-0.090	0.080	
002524	光正集团	7.85	7.56	23690528	176128944	-0.088	0.092	-0.360	25.000	30.556	34.846	40.500	42.485	-1.700	-0.635	
002526	山东矿机	0.86	7.06	3932751	27472496	-0.089	-0.072	-0.034	33.333	31.944	40.736	42.560	42.514	-0.410	-0.182	
002527	新时达	-0.10	9.99	2476702	24658618	-0.103	-0.041	-0.124	33.333	43.056	21.013	30.808	36.711	-0.640	-0.188	
002528	英飞拓	0.56	5.40	2626873	14095839	-0.073	-0.030	-0.086	33.333	36.111	21.041	31.009	36.669	-0.530	-0.153	
002529	海源机械	-2.47	15.81	2373333	37436592	-0.106	0.140	-0.491	50.000	50.000	17.044	30.182	39.881	-1.690	-1.042	
002530	金财互联	-2.60	28.05	2659479	74836296	-0.071	0.118	-0.378	50.000	58.333	28.942	39.464	41.586	-1.410	0.920	
002531	天顺风能	-0.63	6.32	3478820	21981800	-0.094	-0.060	-0.068	25.000	29.167	13.168	25.059	35.002	-0.330	-0.222	
002532	新界泵业	0.26	7.75	5114060	39407844	-0.063	0.028	-0.184	50.000	50.000	19.980	33.975	42.809	-0.400	-0.105	
002533	金杯电工	0.70	7.23	2768800	19957378	-0.030	0.023	-0.105	58.333	62.500	23.497	33.956	39.694	-0.330	-0.015	
002534	杭锅股份	7.68	10.94	17155330	183005728	0.280	0.165	0.229	66.667	59.722	77.479	73.668	68.416	1.480	0.805	
002535	林州重机	1.43	4.98	6460528	31848148	-0.032	0.009	-0.081	50.000	56.944	25.421	33.939	38.715	-0.300	-0.053	
002536	西泵股份	1.95	13.56	7198841	97760008	0.381	0.334	0.095	58.333	56.944	50.462	55.647	55.904	1.180	1.383	
002537	海立美达	-2.60	10.86	4282299	46564612	-0.175	-0.011	-0.328	41.667	45.833	12.060	22.422	29.962	-1.320	-0.417	
002538	司尔特	-0.44	9.01	5697954	51099284	0.014	-0.000	0.028	58.333	58.333	42.470	47.789	48.201	0.120	0.208	
002539	云图控股	1.45	7.69	4856230	36970296	-0.122	0.032	-0.309	41.667	36.111	20.596	30.969	38.261	-0.930	-0.583	
002540	亚太科技	1.19	6.78	4004623	26968746	-0.018	0.023	-0.084	41.667	48.611	31.602	38.928	42.586	-0.280	0.005	
002541	鸿路钢构	0.13	15.98	985058	15655315	-0.174	-0.026	-0.295	33.333	40.278	14.820	28.156	37.776	-1.310	-0.467	
002542	中化岩土	0.74	9.55	22387548	212823840	-0.787	-0.561	-0.452	41.667	40.278	13.412	21.469	30.364	-2.520	-2.057	
002543	万和电气	-5.22	21.26	6408537	134625488	-0.363	-0.003	-0.721	41.667	44.444	13.094	24.708	35.394	-3.310	-0.792	
002544	杰赛科技	-0.05	19.32	5882885	112673376	-0.720	-0.356	-0.728	33.333	31.944	11.683	21.466	29.848	-3.480	-2.393	
002545	东方铁塔	-0.41	12.07	4358400	51892288	0.157	0.227	-0.140	33.333	37.500	37.965	47.435	54.937	-0.180	0.182	
002546	新联电子	1.83	5.57	3921165	21671402	-0.048	0.007	-0.109	50.000	48.611	25.513	33.650	40.444	-0.380	-0.123	
002547	春兴精工															
002548	金新农	-0.83	10.69	2351514	24918532	-0.271	-0.143	-0.254	25.000	36.111	4.687	16.478	29.315	-1.390	-0.555	
002549	凯美特气	0.00	7.09	2236223	15635349	-0.106	-0.069	-0.074	50.000	52.778	17.618	30.072	38.202	-0.290	-0.177	
002550	千红制药	-0.71	5.57	8788500	48757672	-0.071	-0.035	-0.071	16.667	30.556	11.417	23.114	31.380	-0.370	-0.122	
002551	尚荣医疗	0.43	9.28	7424636	68321904	-0.260	-0.105	-0.311	41.667	50.000	10.783	20.674	31.054	-1.400	-0.615	
002552	宝鼎科技	2.31	10.61	1925484	20299560	-0.491	-0.319	-0.345	25.000	25.000	22.932	29.286	35.893	-1.900	-1.265	
002553	南方轴承	2.09	10.77	1849188	19852544	-0.017	0.106	-0.246	50.000	43.056	32.375	39.048	43.448	-0.910	-0.423	
002554	惠博普	1.90	5.36	8941552	47465720	-0.171	-0.119	-0.104	33.333	40.278	19.712	24.715	32.927	-0.520	-0.295	
002555	三七互娱	-1.51	22.11	8464869	186526464	-0.542	-0.239	-0.605	25.000	34.722	26.176	34.432	41.408	-3.460	-2.557	
002556	辉隆股份	0.59	6.79	7833382	52905284	-0.028	0.014	-0.083	50.000	56.944	23.738	34.016	39.233	-0.430	0.042	
002557	洽洽食品	0.00	13.30	1219539	16140908	-0.130	0.002	-0.263	8.333	15.278	15.839	27.899	37.839	-1.170	-0.803	
002558	巨人网络	-2.02	43.21	2180768	94396472	-0.423	-0.307	-0.231	33.333	43.056	21.620	32.253	36.097	-3.010	-0.263	
002559	亚威股份	-0.83	10.79	3425794	36919000	0.059	0.082	-0.045	58.333	56.944	31.411	41.720	46.172	-0.090	0.285	
002560	通达股份	0.90	7.88	4775231	37407776	-0.092	0.050	-0.284	50.000	59.722	17.989	29.904	37.666	-1.020	-0.323	
002561	徐家汇	1.42	12.82	4479319	56907688	-0.026	0.046	-0.143	58.333	58.333	31.994	39.708	43.657	-0.390	0.060	
002562	兄弟科技	-0.96	12.40	7581975	93070952	-0.032	0.121	-0.307	33.333	43.056	15.241	30.734	39.509	-1.380	-0.357	
002563	森马服饰	0.25	7.87	4681771	36580012	-0.168	-0.107	-0.123	33.333	33.333	11.507	19.368	27.066	-0.610	-0.482	
002564	天沃科技	1.15	8.77	7194701	62864216	-0.218	-0.229	0.021	50.000	58.333	33.295	35.833	36.600	-0.360	0.070	
002565	顺灏股份	-1.06	6.53	4229626	27475370	-0.287	-0.210	-0.155	33.333	34.722	12.242	19.715	26.142	-0.920	-0.673	
002566	益盛药业	-4.72	9.90	9859344	98606088	-0.153	-0.037	-0.232	41.667	47.222	8.299	16.667	26.123	-1.320	-0.307	
002567	唐人神					-0.228	-0.180	-0.097	50.000	50.000	50.682	45.401	42.967	-0.140	-0.407	
002568	百润股份	-2.46	16.62	2023032	33589036	0.026	0.006	0.041	41.667	47.222	32.270	41.528	42.796	0.000	0.868	
002569	步森股份															
002570	贝因美					-0.183	-0.070	-0.226	50.000	54.167	7.748	19.421	29.290	-1.430	-0.343	
002571	*ST德力	-5.04	6.59	10424622	68963568	-0.180	-0.150	-0.059	41.667	47.222	14.780	22.721	25.949	-0.670	-0.195	
002572	索菲亚	0.05	39.62	2546842	100964888	0.078	0.206	-0.256	41.667	36.111	56.919	53.154	54.094	-1.380	-1.522	
002573	清新环境	0.54	16.81	13330433	222572832	-0.359	-0.197	-0.324	41.667	47.222	16.703	26.026	31.989	-1.910	-0.662	
002574	明牌珠宝	0.48	8.36	3946600	32779570	0.005	0.047	-0.085	66.667	65.278	26.023	35.720	41.848	-0.340	0.112	
002575	群兴玩具	6.19	9.60	18894612	173001840	-0.166	-0.287	0.242	58.333	44.444	71.261	60.339	51.954	1.040	-0.215	
002576	通达动力															
