历史行情.指标排序沪深Ａ股 日期:2017-07-24,一 指标:MACD(12,26,9)   EMV(14,9)   TRIX(12,9)   WVAD(24,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  EMV	  MAEMV	  TRIX	  MATRIX	  WVAD	  MAWVAD	
002367	康力电梯	1.18	11.17	3266758	36439192	-0.156	-0.119	-0.073	-0.657	-0.496	-0.178	-0.067	0.232	-2.581	
002368	太极股份	0.88	25.21	3864893	96579000	-0.542	-0.074	-0.938	-1.233	-0.414	-0.153	0.165	-6.295	-6.011	
002369	卓翼科技	1.44	7.77	3552211	27308656	-0.225	-0.147	-0.155	-1.280	-1.021	-0.414	-0.183	-17.260	-16.894	
002370	亚太药业	-0.73	28.39	677524	19118832	-0.211	-0.150	-0.120	-0.341	-0.158	-0.103	-0.037	-1.406	-1.179	
002371	北方华创	2.56	23.25	4147156	94202480	-0.413	-0.266	-0.294	-0.891	-0.569	-0.251	-0.099	0.445	-1.126	
002372	伟星新材	-0.88	18.10	3385342	61106248	0.233	0.327	-0.188	-0.305	0.225	0.230	0.339	16.623	14.915	
002373	千方科技	-1.42	11.79	12567191	147787568	-0.545	-0.419	-0.252	-2.121	-1.279	-0.523	-0.325	-43.122	-30.448	
002374	丽鹏股份	1.45	5.60	5610395	31049492	-0.108	-0.084	-0.047	-0.723	-0.569	-0.249	-0.126	-3.832	-6.368	
002375	亚厦股份	1.78	8.56	9996817	84699456	-0.167	-0.137	-0.060	-0.697	-0.675	-0.279	-0.148	5.392	1.432	
002376	新北洋	-1.06	12.17	6735821	81661800	-0.258	-0.145	-0.225	-0.962	-0.719	-0.283	-0.057	-16.940	-12.396	
002377	国创高新	3.12	11.25	71180720	819338880	0.203	0.073	0.261	0.001	-0.346	0.128	0.045	-2.861	5.446	
002378	章源钨业	0.61	9.89	9740423	96392584	0.219	0.201	0.036	-0.602	-0.340	0.389	0.400	74.553	71.283	
002379	宏创控股	0.13	7.94	7931100	63268076	-0.171	-0.103	-0.135	-0.763	-0.607	-0.357	-0.218	-50.798	-66.606	
002380	科远股份	-0.86	19.69	3069313	60290652	0.420	0.313	0.214	0.105	0.138	0.351	0.258	8.288	9.182	
002381	双箭股份	1.57	8.42	2986436	25200168	-0.126	-0.084	-0.083	-0.823	-0.539	-0.165	-0.025	0.082	-1.814	
002382	蓝帆医疗					0.088	0.121	-0.065	-0.371	-0.040	0.172	0.261	3.768	3.739	
002383	合众思壮	-1.20	13.14	6043478	79108744	-0.371	-0.138	-0.466	-1.399	-1.024	-0.296	0.049	-26.802	-21.026	
002384	东山精密	2.10	24.30	5809026	140496560	-0.298	-0.298	-0.001	-0.231	-0.631	-0.277	-0.181	4.750	1.923	
002385	大北农	0.16	6.08	11716049	71228560	-0.032	0.014	-0.091	-0.686	-0.326	-0.014	0.143	16.576	28.944	
002386	天原集团	3.38	8.26	26343430	214923344	0.246	0.194	0.103	0.480	0.421	0.484	0.442	64.188	44.025	
002387	黑牛食品	-0.75	15.93	2861890	45442148	-0.017	-0.099	0.164	0.243	0.057	-0.050	-0.171	5.152	3.321	
002388	新亚制程	-0.32	9.43	5081700	47662324	-0.151	-0.007	-0.288	-2.095	-1.055	-0.061	0.236	23.100	25.686	
002389	南洋科技	0.79	24.18	13642398	327311520	0.519	0.303	0.432	0.392	0.123	0.233	0.155	28.772	14.195	
002390	信邦制药	0.12	8.22	5872706	48264256	-0.184	-0.144	-0.080	-0.612	-0.435	-0.316	-0.249	-29.631	-27.703	
002391	长青股份	2.62	14.12	3195444	44476104	-0.034	0.058	-0.183	-1.272	-0.783	0.007	0.198	7.320	6.959	
002392	北京利尔	10.09	6.22	72188704	444720736	-0.117	-0.138	0.042	-0.916	-0.993	-0.457	-0.379	-18.134	-54.620	
002393	力生制药	1.44	33.71	788356	26386524	-0.448	-0.208	-0.480	-0.844	-0.621	-0.167	0.006	0.791	0.544	
002394	联发股份	2.50	14.35	2710921	38759160	-0.111	-0.052	-0.117	-0.392	-0.392	-0.121	0.018	3.410	0.876	
002395	双象股份	-1.47	14.05	2156041	30252704	-0.645	-0.442	-0.407	-1.893	-1.210	-0.533	-0.237	-3.824	-5.309	
002396	星网锐捷	-1.84	18.18	5338968	96927536	-0.129	0.019	-0.295	-0.889	-0.756	-0.091	0.123	0.132	3.541	
002397	梦洁股份	0.16	6.38	2226670	14225908	-0.056	-0.031	-0.049	-0.651	-0.448	-0.095	0.018	-1.458	-1.044	
002398	建研集团	0.78	12.93	3292471	42392816	0.099	0.142	-0.086	-0.085	-0.025	0.134	0.240	10.515	9.142	
002399	海普瑞														
002400	省广股份	2.55	6.44	22106602	140641712	-0.492	-0.374	-0.237	-1.349	-0.950	-0.823	-0.471	-58.242	-68.416	
002401	中远海科	1.85	12.67	2935728	36771656	-0.200	-0.154	-0.092	-0.873	-0.759	-0.224	-0.062	-1.594	-4.007	
002402	和而泰	-1.18	9.19	8397221	77265680	-0.074	0.016	-0.180	-1.157	-0.821	-0.062	0.174	2.696	15.241	
002403	爱仕达	1.29	12.61	1577115	19782728	-0.118	-0.013	-0.209	-0.771	-0.479	-0.084	0.097	5.093	5.610	
002404	嘉欣丝绸	1.36	7.46	3626346	26800514	-0.067	-0.039	-0.056	-0.346	-0.172	-0.119	-0.027	0.052	-3.493	
002405	四维图新	0.79	17.93	8779638	156726064	-0.172	0.000	-0.345	-0.962	-0.727	-0.111	0.124	2.105	11.477	
002406	远东传动	1.82	7.84	5743023	44621172	-0.030	-0.010	-0.041	-0.649	-0.511	-0.045	0.059	3.963	3.411	
002407	多氟多	-1.83	26.22	44178584	1165090304	1.545	1.347	0.395	0.787	1.041	1.138	0.946	244.220	257.603	
002408	齐翔腾达	1.85	11.01	23429036	256202160	0.135	0.152	-0.033	-0.080	-0.194	0.179	0.247	94.153	84.593	
002409	雅克科技														
002410	广联达	2.53	17.80	5551324	97884664	-0.110	-0.021	-0.177	-0.444	-0.650	-0.150	0.013	14.773	7.309	
002411	必康股份	-2.17	26.65	1430666	38133692	-0.303	-0.131	-0.345	-0.649	-0.468	-0.158	-0.038	-2.943	-0.346	
002412	汉森制药	0.84	15.54	515845	7985214	-0.080	-0.007	-0.146	-0.533	-0.288	-0.062	0.039	5.743	5.964	
002413	雷科防务	0.90	11.24	7939030	88785808	0.083	0.125	-0.085	-0.685	-0.393	0.140	0.314	47.580	43.964	
002414	高德红外	1.92	17.00	3395286	57052808	-0.425	-0.269	-0.311	-1.153	-0.941	-0.307	-0.071	-8.311	-5.705	
002415	海康威视	-0.42	30.46	46247580	1403057152	0.131	0.242	-0.222	-0.285	-0.594	-0.018	0.096	87.384	42.483	
002416	爱施德	0.00	10.26	4170288	42629904	-0.119	-0.039	-0.160	-1.170	-0.794	-0.143	0.059	16.986	10.842	
002417	三元达														
002418	康盛股份	1.27	8.00	6910282	55168464	-0.092	-0.070	-0.045			-0.167	-0.110	-28.209	-29.202	
002419	天虹股份	2.82	14.58	8774011	127014384	0.057	0.089	-0.064	-0.066	-0.143	0.066	0.178	21.752	14.456	
002420	毅昌股份	0.00	6.63	2477578	16434857	-0.448	-0.289	-0.319	-1.056	-0.802	-0.823	-0.338	-9.274	-9.497	
002421	达实智能	-1.15	6.02	28204118	169486048	0.060	0.097	-0.074	-0.129	0.433	0.264	0.374	-11.938	10.409	
002422	科伦药业	2.56	16.42	6979303	114229592	0.003	0.058	-0.112	-0.035	-0.212	-0.006	0.126	4.462	2.200	
002423	中原特钢	1.60	12.70	8514489	107317424	0.219	0.236	-0.033	-0.824	-0.743	0.217	0.415	7.822	11.744	
002424	贵州百灵	1.48	17.12	5212913	88486264	-0.192	-0.005	-0.375	-1.124	-0.842	-0.136	0.095	15.270	10.724	
002425	凯撒文化	1.77	8.61	8490239	72493952	-0.194	-0.160	-0.067	-0.910	-0.828	-0.352	-0.199	-13.786	-19.408	
002426	胜利精密														
002427	尤夫股份	2.66	25.46	9769502	247232096	-0.161	-0.078	-0.165			-0.066		7.775	-2.939	
002428	云南锗业	3.70	12.32	28169626	339931648	0.365	0.317	0.096	-0.204	0.107	0.509	0.544	147.314	112.449	
002429	兆驰股份	1.51	3.36	67368352	223436768	0.041	0.004	0.075	0.485	0.300	0.157	-0.046	220.286	165.506	
002430	杭氧股份	-1.14	10.38	13026439	136199136	0.377	0.259	0.235	0.831	0.572	0.566	0.400	37.221	31.570	
002431	棕榈股份	0.62	9.80	27512348	270722720	-0.527	-0.438	-0.179	-1.797	-1.532	-0.748	-0.542	-182.577	-225.097	
002432	九安医疗	0.00	10.11	2415991	24391432	-0.441	-0.308	-0.266	-1.640	-1.089	-0.512	-0.265	-12.149	-13.066	
002433	太安堂	0.34	8.95	9640134	85578280	-0.094	-0.061	-0.066	-0.460	-0.253	-0.117	-0.008	0.374	0.367	
002434	万里扬	-1.03	14.48	6484888	94010296	-0.173	0.019	-0.385	-0.696	-0.714	-0.065	0.195	-13.214	-7.371	
002435	长江润发	-0.37	16.34	1264346	20693678	0.009	0.131	-0.245	-0.877	-0.376	0.089	0.209	9.109	11.644	
002436	兴森科技	0.50	6.03	6085544	36534320	-0.092	-0.058	-0.069	-0.550	-0.373	-0.198	-0.083	-0.258	0.529	
002437	誉衡药业	1.93	6.85	5712900	38904280	-0.046	-0.004	-0.086	-0.914	-0.664	-0.064	0.109	18.934	15.673	
002438	江苏神通	1.75	7.56	4506647	33551098	-0.300	-0.213	-0.173	-1.358	-0.944	-0.476	-0.233	-6.841	-7.991	
002439	启明星辰	-1.06	17.70	2702395	47863020	-0.269	-0.110	-0.318	-1.198	-0.896	-0.226	-0.017	8.500	8.014	
002440	闰土股份	2.22	17.05	16322096	277461856	0.505	0.402	0.206	0.329	0.303	0.477	0.389	46.430	32.756	
002441	众业达	0.72	11.16	2588345	28785864	-0.097	-0.033	-0.128	-1.653	-1.366	-0.120	0.065	33.011	32.917	
002442	龙星化工					-0.028	-0.012	-0.032			-0.020		4.305	2.498	
002443	金洲管道	-0.11	8.74	5865073	51377104	-0.183	-0.122	-0.122	-1.427	-1.131	-0.243	-0.117	-19.817	-14.535	
002444	巨星科技	0.07	15.07	9915293	148421968	-0.046	0.027	-0.145	-0.406	-0.186	-0.028	0.097	-1.699	-1.778	
002445	中南文化	0.32	12.39	6574833	81113656	-0.038	-0.071	0.066	-0.141	0.343	-0.014	-0.014	14.187	7.485	
002446	盛路通信	0.16	12.34	1312658	16118630	0.064	0.079	-0.030	0.103	0.007	0.048	0.136	4.659	2.108	
002447	壹桥股份														
002448	中原内配	0.00	9.98	5016729	49875356	-0.032	0.044	-0.151	-0.692	-0.270	0.027	0.159	27.015	27.722	
002449	国星光电	1.68	15.75	8004003	123539184	-0.105	0.010	-0.230	-0.751	-0.351	-0.082	0.122	18.446	15.898	
002450	康得新	0.00	21.90	20435724	447423328	0.163	0.209	-0.092	-0.086	-0.274	0.065	0.153	63.114	61.283	
002451	摩恩电气	-0.37	21.37	1143254	24201164	0.386	0.405	-0.037	-0.352	0.055	0.307	0.350	8.954	8.862	
002452	长高集团	0.00	6.44	3198923	20457210	-0.102	-0.050	-0.104	-0.799	-0.521	-0.171	0.016	-1.156	-0.872	
002453	天马精化	-0.51	7.87	2195900	17175610	0.008	0.059	-0.101	-0.745	-0.058	0.092	0.211	0.034	0.750	
002454	松芝股份	3.48	12.50	4832044	59856324	-0.105	-0.080	-0.051	-0.287	-0.333	-0.143	-0.036	4.041	1.505	
002455	百川股份	1.10	11.98	14523383	172933984	0.298	0.125	0.345	1.158	0.674	0.423	0.208	65.987	51.485	
002456	欧菲光	0.74	19.09	33329128	634195904	0.547	0.486	0.122	0.074	0.080	0.413	0.430	221.493	203.715	
002457	青龙管业	-2.25	12.19	29989514	366090912	-1.483	-0.866	-1.233	-1.320	-0.702	-0.968	-0.275	121.182	142.291	
002458	益生股份	1.03	27.42	6062723	165685056	1.413	1.115	0.596	0.952	0.618	0.870	0.718	26.958	17.864	
002459	天业通联	1.25	13.75	3598400	48822228	-0.745	-0.613	-0.264	-1.628	-1.254	-0.714	-0.549	-19.091	-25.597	
002460	赣锋锂业	-3.92	61.20	51707180	3191398144	4.105	2.976	2.258	2.586	1.443	1.153	0.900	222.133	216.027	
002461	珠江啤酒	1.01	11.01	2271339	24904472	-0.171	-0.053	-0.236	-1.173	-0.578	-0.172	0.061	0.156	-1.063	
002462	嘉事堂	1.09	36.93	1198484	44070532	-0.436	-0.309	-0.254	-0.398	-0.094	-0.149	-0.059	1.346	1.742	
002463	沪电股份	0.92	4.40	10143674	44335548	-0.034	-0.013	-0.041	-0.444	-0.411	-0.103	0.019	10.683	9.458	
002464	金利科技														
002465	海格通信	1.89	11.35	21164252	238421424	0.094	0.099	-0.009	-0.127	-0.138	0.147	0.181	46.742	38.200	
002466	天齐锂业	-3.57	66.00	41012304	2744386560	4.105	3.594	1.022	1.810	1.297	1.088	0.991	199.367	196.798	
002467	二六三	0.13	7.45	3253402	24233710	-0.168	-0.125	-0.086	-1.080	-0.876	-0.318	-0.148	-16.787	-14.072	
002468	申通快递	-0.27	25.73	2169393	55711328	0.120	-0.003	0.247	0.034	-0.156	0.015	-0.044	3.032	4.905	
002469	三维工程	1.23	7.43	2706443	20039130	-0.066	-0.005	-0.122	-1.276	-0.801	-0.056	0.146	6.146	7.528	
002470	金正大	-1.00	7.92	21018616	166753296	0.172	0.125	0.094	0.454	0.163	0.286	0.207	49.681	44.169	
002471	中超控股	2.67	5.00	16623759	82495032	-0.008	-0.011	0.006	-0.057	-0.126	-0.026	0.048	23.675	15.000	
002472	双环传动	-1.00	9.90	3765169	37167236	-0.154	-0.067	-0.173	-0.918	-0.716	-0.221	-0.020	-5.428	-4.384	
002473	*ST圣莱														
002474	榕基软件	-0.84	9.47	4855084	45791360	-0.342	-0.207	-0.270	-1.855	-1.187	-0.411	-0.148	-17.692	-13.875	
002475	立讯精密	-0.05	21.00	10223779	214550784	0.481	0.323	0.318	0.614	0.178	0.296	0.177	58.073	44.362	
002476	宝莫股份	0.98	7.20	4929149	35265188	-0.147	-0.064	-0.167	-1.815	-1.444	-0.297	-0.032	-40.559	-31.913	
002477	雏鹰农牧	0.23	4.32	26301328	113325600	-0.055	-0.051	-0.009	-0.649	-0.419	-0.152	-0.117	78.838	89.812	
002478	常宝股份	1.01	6.01	7197684	42671980	0.079	0.049	0.061	0.106	0.152	0.205	0.042	18.265	22.518	
002479	富春环保	-0.36	11.21	3862969	43212684	-0.165	-0.083	-0.163	-0.598	-0.410	-0.143	0.030	1.604	-0.530	
002480	新筑股份	0.13	7.54	1599060	11961560	-0.163	-0.122	-0.084	-0.909	-0.607	-0.280	-0.156	-11.833	-6.706	
002481	双塔食品	-0.78	6.40	4653518	29784022	-0.088	-0.069	-0.038	-0.517	-0.382	-0.188	-0.121	12.059	8.506	
002482	广田集团	-0.95	8.31	6475361	54173808	-0.107	-0.008	-0.198	-1.352	-0.770	-0.149	0.102	-14.672	-15.809	
002483	润邦股份	0.82	6.18	2781971	17098276	-0.137	-0.094	-0.085	-1.070	-0.639	-0.272	-0.130	0.331	-0.371	
002484	江海股份	-0.94	9.49	3662509	34583848	0.006	0.092	-0.174	-1.071	-0.530	0.102	0.289	13.138	16.500	
002485	希努尔	-0.75	26.40	888076	23567066	0.594	0.737	-0.286	-0.392	-0.312	0.336	0.470	6.927	13.073	
002486	嘉麟杰														
002487	大金重工	0.00	5.65	2519991	14226211	-0.192	-0.138	-0.107	-1.218	-0.798	-0.398	-0.188	-14.079	-12.026	
002488	金固股份	0.58	10.35	3266887	33516730	-0.372	-0.242	-0.260	-1.420	-1.029	-0.435	-0.184	-9.767	-7.295	
002489	浙江永强	2.91	6.37	14706915	92656168	-0.057	-0.054	-0.007	-0.313	-0.355	-0.159	-0.104	-2.451	-9.349	
002490	*ST墨龙	1.80	5.08	21248288	107511264	0.087	0.037	0.100	0.701	0.343	0.221	0.134	10.543	-0.469	
002491	通鼎互联	-0.08	12.79	3349696	42813048	-0.064	0.042	-0.212	-0.943	-0.387	-0.001	0.185	-1.374	-2.204	
002492	恒基达鑫	1.14	7.97	8050700	63785644	-0.346	-0.171	-0.349	-2.268	-1.961	-0.559	-0.246	-91.067	-15.634	
002493	荣盛石化	3.15	11.13	19405160	212328304	0.344	0.269	0.151	0.370	0.371	0.462	0.396	89.265	61.925	
002494	华斯股份	1.21	12.52	12343001	153597120	-1.022	-0.894	-0.255	-1.977	-1.889	-1.027	-0.804	-54.863	-62.097	
002495	佳隆股份	0.23	4.30	4201977	17925986	-0.076	-0.052	-0.048	-0.797	-0.559	-0.224	-0.085	-5.231	-5.094	
002496	辉丰股份	4.77	5.49	73805984	399427104	0.103	0.070	0.065	0.222	0.024	0.238	0.234	142.093	69.346	
002497	雅化集团	-6.87	12.20	112507248	1412224256	0.744	0.662	0.163	1.049	1.048	1.157	1.114	423.284	381.376	
002498	汉缆股份	0.00	3.61	5353647	19269758	-0.012	-0.005	-0.014	-0.262	-0.084	-0.022	0.036	11.487	11.936	
002499	科林环保					-0.753	-0.320	-0.865			-0.269		-3.212		
002500	山西证券	-0.09	11.48	83323888	959772288	0.489	0.374	0.231	0.527	0.489	0.715	0.552	356.293	278.882	
002501	利源精制	0.09	10.84	7092265	76233256	-0.116	-0.039	-0.153	-0.780	-0.465	-0.090	0.036	3.675	10.079	
002502	骅威文化					-0.250	-0.157	-0.185	-1.544		-0.305	-0.216	-56.470	-54.076	
002503	搜于特	-1.28	6.92	7252276	50426496	-0.004	0.029	-0.067	-0.028	0.087	0.076	0.136	20.802	20.455	
002504	*ST弘高														
002505	大康农业														
002506	协鑫集成	1.88	4.33	11822397	50689484	-0.005	0.016	-0.042	-0.923	-0.237	0.006	0.153	33.559	28.933	
002507	涪陵榨菜	1.40	10.90	4553713	48713028	-0.102	-0.089	-0.026	-0.407	-0.369	-0.167	-0.104	7.324	1.240	
002508	老板电器	2.63	42.98	6961937	298899552	-0.148	-0.191	0.086	0.000	-0.274	-0.100	-0.113	2.419	-4.339	
002509	天广中茂					0.093	0.049	0.088			0.122	0.080	36.349	20.862	
002510	天汽模	-1.43	6.87	43794380	299472928	-0.017	0.109	-0.252	-0.846	-0.630	0.069	0.448	123.520	162.751	
002511	中顺洁柔	-0.07	13.59	5517682	74435512	0.293	0.284	0.018	-0.220	0.063	0.347	0.391	16.203	14.872	
002512	达华智能	0.31	16.17	11563318	182752736	0.137	0.230	-0.186	-0.194	0.004	0.177	0.281	4.932	9.343	
002513	蓝丰生化	1.94	11.57	3103637	35322004	-0.828	-0.510	-0.636			-0.747		-10.131	-10.754	
002514	宝馨科技	-0.71	8.34	3035853	25126048	0.018	0.002	0.032	-0.126	-0.266	0.001	0.011	6.129	3.473	
002515	金字火腿	-0.96	9.31	3842650	36038888	0.025	0.125	-0.201	-0.452	-0.316	0.095	0.332	2.600	10.907	
002516	旷达科技	2.45	5.43	7348829	39786544	-0.031	-0.015	-0.033	-0.655	-0.482	-0.061	0.042	7.342	5.486	
002517	恺英网络	0.81	33.78	1951736	65092172	-0.244	-0.161	-0.167	-0.452	-0.506	-0.165	-0.068	5.518	1.444	
002518	科士达	2.05	15.92	4052212	64833372	0.332	0.302	0.061	0.068	-0.086	0.309	0.293	5.654	8.601	
002519	银河电子	2.39	7.28	11297537	80620960	-0.306	-0.259	-0.094	-1.094	-0.933	-0.587	-0.365	-20.889	-23.754	
002520	日发精机	1.52	10.00	7111776	70366368	0.096	0.064	0.065	-0.145	-0.154	0.163	0.187	18.327	11.796	
002521	齐峰新材	0.40	9.92	3847979	38138896	-0.024	0.003	-0.054	-0.276	-0.015	0.031	0.079	11.417	14.465	
002522	浙江众成	0.07	14.26	4520386	64901296	-0.561	-0.453	-0.217	-1.208	-0.577	-0.454	-0.313	-10.092	-13.861	
002523	天桥起重	0.77	5.25	3126208	16287320	-0.049	-0.038	-0.021	-0.347	-0.147	-0.102	-0.079	-5.048	-5.654	
002524	光正集团	-1.89	7.80	25971522	203956224	-0.144	-0.041	-0.206	-3.085	-2.387	-0.075	0.384	160.524	197.577	
002526	山东矿机	-1.19	7.46	7221300	54387972	0.005	-0.041	0.091	-0.124	-0.226	-0.027	-0.074	13.704	10.575	
002527	新时达	-0.10	10.18	2056377	20810876	-0.137	-0.096	-0.083	-0.484	-0.317	-0.155	-0.041	-0.382	-0.618	
002528	英飞拓	-0.37	5.40	3181389	17138466	-0.112	-0.073	-0.078	-1.468	-0.859	-0.231	-0.076	0.601	1.714	
002529	海源机械	-0.49	16.34	1356954	22167364	-0.228	-0.067	-0.322	-0.765	-0.752	-0.191	0.040	-0.710	2.176	
002530	金财互联	-0.77	27.15	1292631	34979304	-0.575	-0.205	-0.739	-1.012	0.316	-0.062	0.219	-2.441	0.107	
002531	天顺风能	0.16	6.39	3946920	25163918	-0.104	-0.086	-0.036	-0.415	-0.361	-0.254	-0.195	-17.569	-14.858	
002532	新界泵业	1.03	7.86	6830786	53422484	-0.131	-0.057	-0.147	-1.838	-1.190	-0.216	-0.027	7.478	1.267	
002533	金杯电工	1.65	7.39	3798039	27864532	-0.079	-0.033	-0.092	-0.763	-0.513	-0.103	0.046	9.808	12.842	
002534	杭锅股份	4.77	11.20	15564372	170986496	0.405	0.288	0.234	0.661	0.542	0.585	0.369	50.445	39.660	
002535	林州重机	0.97	5.18	6624296	34087576	-0.043	-0.022	-0.041	-0.494	-0.341	-0.084	0.051	14.253	13.623	
002536	西泵股份	4.77	14.49	8722613	123938376	0.395	0.353	0.084	0.354	0.492	0.513	0.523	21.277	18.025	
002537	海立美达	0.55	10.92	1810849	19764956	-0.348	-0.188	-0.320	-1.339	-0.797	-0.335	-0.045	-10.790	-11.266	
002538	司尔特	0.11	9.18	3929252	35920816	0.044	0.024	0.040	0.251	0.323	0.078	0.034	0.966	-2.854	
002539	云图控股	0.00	7.69	3935956	30196364	-0.243	-0.115	-0.257	-1.790	-1.417	-0.360	-0.017	-31.414	2.510	
002540	亚太科技	0.72	6.99	4501425	31431406	-0.019	-0.002	-0.034	-0.318	-0.159	-0.014	0.082	15.160	18.803	
002541	鸿路钢构	0.61	16.45	860998	14070333	-0.235	-0.148	-0.174	-0.888	-0.670	-0.199	-0.060	-1.027	-0.854	
002542	中化岩土	3.41	10.00	35007064	345033536	-0.830	-0.729	-0.202	-2.447	-2.216	-1.098	-0.830	-134.507	-166.732	
002543	万和电气	3.82	22.27	3166340	70177368	-0.811	-0.449	-0.723	-0.141	-0.316	-0.468	-0.176	1.074	-2.901	
002544	杰赛科技	2.03	19.64	6862784	133124400	-0.969	-0.696	-0.546	-1.769	-1.532	-0.628	-0.350	-36.402	-32.970	
002545	东方铁塔	-0.25	12.02	1574700	18855468	0.074	0.153	-0.157	-0.114	0.151	0.091	0.194	6.127	4.390	
002546	新联电子	0.17	5.76	3561539	20463234	-0.060	-0.034	-0.053	-0.980	-0.773	-0.145	-0.001	12.944	8.612	
002547	春兴精工														
002548	金新农	0.39	10.39	1708910	17664388	-0.433	-0.286	-0.294	-1.595	-0.908	-0.471	-0.255	-7.073	-5.618	
002549	凯美特气	-0.14	7.07	1668928	11800855	-0.137	-0.105	-0.063	-0.708	-0.509	-0.268	-0.188	-8.158	-8.518	
002550	千红制药	0.35	5.68	3185400	18094064	-0.090	-0.066	-0.047	-0.503	-0.421	-0.207	-0.106	-25.324	-26.603	
002551	尚荣医疗	-1.38	9.31	4820612	44959568	-0.377	-0.253	-0.249	-1.261	-0.814	-0.508	-0.255	-17.163	-17.484	
002552	宝鼎科技	-0.76	10.43	2098729	21930392	-0.579	-0.460	-0.238	-2.345	-1.891	-0.706	-0.487	-15.471	-21.111	
002553	南方轴承	-1.38	10.69	2851008	30444286	-0.117	-0.009	-0.215	-1.512	-1.025	-0.081	0.145	9.928	10.757	
002554	惠博普	0.93	5.44	8088902	43679876	-0.193	-0.162	-0.063	-1.348	-0.983	-0.478	-0.347	-14.259	-16.458	
002555	三七互娱	-1.88	22.40	9802253	220180256	-0.586	-0.434	-0.303	-1.006	-1.066	-0.428	-0.298	-17.368	-17.815	
002556	辉隆股份	0.71	7.07	5740569	40457232	-0.052	-0.025	-0.053	-0.756	-0.464	-0.059	0.057	11.400	8.348	
002557	洽洽食品	0.15	13.61	849391	11553734	-0.146	-0.086	-0.119	-0.386	-0.382	-0.178	-0.052	-1.220	-2.269	
002558	巨人网络	-1.57	42.13	1581492	66882408	-0.812	-0.531	-0.561	-1.213	-0.691	-0.155	-0.037	5.176	5.476	
002559	亚威股份	-0.08	11.79	6167795	72885688	0.165	0.105	0.120	0.143	0.053	0.178	0.151	12.631	8.227	
002560	通达股份	1.28	7.94	3659550	28884894	-0.238	-0.101	-0.273	-1.221	-0.761	-0.293	0.052	0.280	17.947	
002561	徐家汇	0.62	13.02	3897423	50582504	-0.092	-0.029	-0.125	-0.633	-0.454	-0.054	0.067	15.290	12.261	
002562	兄弟科技	5.17	13.22	9688818	126194040	-0.105	-0.014	-0.182	-1.120	-0.927	-0.086	0.133	12.295	6.487	
002563	森马服饰	-0.38	7.90	5205180	41227560	-0.182	-0.150	-0.062	-0.520	-0.486	-0.332	-0.231	-23.175	-26.202	
002564	天沃科技	-0.34	8.78	8532797	74896416	-0.224	-0.228	0.007	-0.514	-0.298	-0.344	-0.364	-16.015	-21.551	
002565	顺灏股份	-0.31	6.52	2242800	14611536	-0.330	-0.278	-0.102	-1.090	-1.032	-0.666	-0.498	-18.092	-24.527	
002566	益盛药业	0.41	9.78	2540905	24735684	-0.368	-0.202	-0.330	-1.471	-0.912	-0.375	-0.104	-6.292	-5.314	
002567	唐人神					-0.228	-0.180	-0.097			-0.323	-0.232	3.034	0.984	
002568	百润股份	-0.68	16.06	1596540	25535718	-0.191	-0.071	-0.239	-1.252	-0.245	-0.021	0.077	1.601	1.897	
002569	步森股份														
002570	贝因美					-0.183	-0.070	-0.226	-0.820	-0.352	-0.112	-0.062	-13.894	9.918	
002571	*ST德力	0.44	6.82	4216877	28753776	-0.219	-0.190	-0.058	-0.642		-0.393	-0.300	-6.176	-9.200	
002572	索菲亚	1.77	40.74	3508272	143082784	0.256	0.189	0.134	0.262	-0.095	0.020	0.027	4.416	1.338	
002573	清新环境	1.35	17.24	8571121	147304304	-0.484	-0.358	-0.252	-0.442	-0.074	-0.323	-0.140	-5.620	-7.915	
002574	明牌珠宝	0.11	8.78	5894102	51806720	-0.006	0.011	-0.035	-0.604	-0.418	0.007	0.091	19.186	11.250	
002575	群兴玩具	-1.07	9.24	5802884	53680472	-0.033	-0.151	0.237	0.013	-0.286	-0.125	-0.412	14.038	8.663	
002576	通达动力														
002577	雷柏科技	-0.14	21.30	2747340	58185908	-0.599	-0.458	-0.281	-1.502	-1.603	-0.427	-0.154	-4.514	-3.673	
002578	闽发铝业	-2.06	4.76	16242497	77996376	0.128	0.113	0.031	0.553	0.676	0.500	0.368	126.261	143.589	
002579	中京电子	-0.71	9.85	1977033	19445932	-0.276	-0.189	-0.175	-1.153	-0.965	-0.393	-0.190	-5.730	-12.857	
002580	圣阳股份	-0.41	7.26	7745466	56098104	-0.184	-0.106	-0.156	-1.172	-0.926	-0.323	-0.039	-3.630	-2.837	
002581	未名医药					-0.289	-0.281	-0.017	-0.414	-0.249	-0.187	-0.212	-1.591	-0.070	
002582	好想你	-0.49	14.12	18578454	257814048	0.641	0.484	0.314	0.885	0.941	0.823	0.445	67.288	65.181	
002583	海能达	-1.70	16.21	6426199	104442032	0.243	0.255	-0.023	-0.006	0.081	0.238	0.298	24.663	24.371	
002584	西陇科学	-0.52	13.33	4206150	56062248	-0.029	0.005	-0.068	-0.514	-0.307	-0.047	-0.058	-4.293	1.588	
002585	双星新材	1.09	7.43	5481779	40662592	-0.096	-0.093	-0.006	-0.293	-0.403	-0.222	-0.165	-10.584	-12.883	
002586	围海股份														
