历史行情.指标排序沪深Ａ股 日期:2017-07-25,二 指标:MACD(12,26,9)   WR(14,28)   CCI(14)   OBV(30)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  WR1	  WR2	  CCI	  OBV	  MAOBV	
000090	天健集团	-1.68	11.68	16596998	194282656	0.185	0.223	-0.076	51.479	42.439	8.443	15880108.0	15430260.0	
000096	广聚能源	-0.85	14.07	493500	6986676	-0.209	-0.209	-0.000	45.918	51.376	-13.096	19884344.0	19903794.0	
000099	中信海直					-0.284	-0.228	-0.112	79.375	83.902	-78.241	26564356.0	26695574.0	
000100	TCL 集团					-0.010	0.001	-0.023	85.714	85.714	-113.802	280137600.0	281338048.0	
000150	宜华健康	0.00	25.60	1698146	43668064	0.070	-0.108	0.355	19.268	19.268	138.409	6769737.0	6801796.5	
000151	中成股份	-1.55	17.74	4189102	74598984	-0.448	-0.397	-0.102	57.576	68.500	-34.826	18061322.0	18249612.0	
000153	丰原药业	-0.73	9.49	3104114	29537056	-0.901	-0.681	-0.439	95.214	95.343	-65.245	9656695.0	10128825.0	
000156	华数传媒	0.63	14.39	2975191	42780820	-0.175	-0.156	-0.039	52.941	55.905	-16.332	3594907.3	3587498.5	
000157	中联重科	-1.66	4.74	62217272	294709856	0.083	0.061	0.044	38.636	32.692	80.310	135334192.0	133679400.0	
000158	常山股份	-1.67	10.57	10965601	116720720	-0.310	-0.176	-0.269	88.115	88.115	-79.886	21454686.0	21337930.0	
000159	国际实业	-0.94	6.35	5124204	32710152	-0.133	-0.088	-0.091	72.642	75.833	-57.317	24603912.0	24469184.0	
000166	申万宏源	-0.68	5.80	32121446	186787200	0.059	0.049	0.020	40.540	34.091	56.322	41337516.0	41486768.0	
000301	东方市场					-0.002	0.008	-0.020	91.304	61.765	-116.080	36551424.0	36518072.0	
000333	美的集团	0.00	43.42	32736712	1417603456	0.620	0.683	-0.127	7.302	30.543	195.279	38458248.0	38833904.0	
000338	潍柴动力	-2.02	6.78	101266712	689363520	0.238	0.252	-0.029	39.506	21.333	36.054	24812904.0	23792058.0	
000400	许继电气	-1.27	17.11	4221500	72518456	0.003	0.108	-0.208	70.000	58.555	-51.707	14889213.0	14666631.0	
000401	冀东水泥	-1.66	15.36	37834360	581684544	-0.259	-0.231	-0.056	74.576	74.576	-61.608	25414472.0	23048940.0	
000402	金 融 街	-2.91	12.00	26450144	319975168	0.187	0.158	0.057	51.145	43.226	46.567	77951208.0	77648192.0	
000403	ST生化					0.407	0.023	0.769	4.091	3.255	176.222	3008395.0	2891574.3	
000404	华意压缩	-1.09	7.28	8849665	64774952	-0.162	-0.125	-0.073	68.421	74.648	-53.461	27079288.0	27128512.0	
000407	胜利股份	-1.76	8.36	9506384	80043848	-0.401	-0.352	-0.098	54.696	71.329	-28.665	23127604.0	23489566.0	
000408	藏格控股	1.51	14.11	6504558	91808688	0.021	-0.035	0.114	20.567	30.435	109.161	8049823.0	7912268.0	
000409	山东地矿	-0.57	7.00	4824972	33828220	-0.760	-0.609	-0.302	87.975	90.306	-65.588	15128783.0	16099456.0	
000410	*ST沈机	-3.17	8.25	8956419	74862968	0.280	0.258	0.044	48.062	31.959	18.132	48286292.0	48276764.0	
000411	英特集团	-0.82	20.63	408422	8444393	-0.231	-0.147	-0.169	81.227	81.227	-69.720	3412594.8	3410970.8	
000413	东旭光电	-2.02	11.14	90300088	1007577792	0.091	0.155	-0.126	60.731	58.590	-25.667	78905816.0	76162208.0	
000415	渤海金控	-1.53	7.08	30669184	217955040	0.121	0.096	0.049	30.952	25.243	126.634	30894390.0	29849126.0	
000416	民生控股	-1.90	8.76	12048826	105144768	0.097	-0.016	0.226	29.630	29.630	138.194	15031349.0	14679004.0	
000417	合肥百货	-1.06	8.41	4654847	39075728	0.049	0.055	-0.011	52.500	45.652	5.644	29547524.0	29328232.0	
000418	小天鹅Ａ	0.11	45.55	2369972	109063712	-0.508	-0.515	0.013	49.401	71.160	59.308	6656251.0	6698747.0	
000419	通程控股	-1.18	6.68	3071004	20559106	-0.057	-0.046	-0.021	52.381	53.125	-41.791	19850072.0	19792700.0	
000420	吉林化纤	-2.04	3.36	12347352	41764832	0.076	0.058	0.036	36.585	29.412	48.889	18987670.0	18368920.0	
000421	南京公用	-0.28	7.05	1767700	12471834	-0.049	-0.038	-0.022	50.000	63.158	-20.870	11512528.0	11494443.0	
000422	湖北宜化	0.15	6.76	33564620	224057776	0.198	0.136	0.123	17.708	13.077	130.680	33510602.0	30873850.0	
000423	东阿阿胶	-4.06	63.15	18453280	1186473344	-0.827	-0.449	-0.758	97.454	98.571	-181.574	11571074.0	11876579.0	
000425	徐工机械	-0.99	3.99	63144212	252040416	0.092	0.085	0.013	21.875	12.069	109.131	83876632.0	80980952.0	
000426	兴业矿业	-0.71	9.83	20138228	195665792	0.350	0.313	0.073	15.517	14.286	111.570	23155768.0	22084242.0	
000428	华天酒店	-0.21	4.86	2232751	10825206	-0.096	-0.085	-0.022	65.455	67.797	-39.959	14520059.0	14455421.0	
000429	粤高速Ａ	-3.23	8.99	23667460	214003264	0.163	0.090	0.146	32.857	32.857	68.310	14493785.0	13957925.0	
000430	张家界	-0.58	10.22	757400	7725299	-0.111	-0.084	-0.053	64.078	64.078	-50.760	11247292.0	11214547.0	
000488	晨鸣纸业	-1.12	15.96	37227392	590752448	0.956	0.886	0.140	24.281	14.902	98.198	46518692.0	45639048.0	
000498	山东路桥	-2.75	8.12	11395366	92999736	0.319	0.249	0.139	29.333	26.191	62.458	24602898.0	23516400.0	
000501	鄂武商Ａ	-1.54	17.25	4448458	76684504	-0.045	-0.010	-0.070	32.065	52.290	22.353	6881861.5	6951668.5	
000502	绿景控股	0.09	11.01	1656003	18213364	-0.472	-0.390	-0.164	70.301	74.921	-61.517	5848780.5	5824237.5	
000503	海虹控股					-2.068	-1.510	-1.118	100.000	100.000	-277.796	12478492.0	13193819.0	
000504	南华生物	-0.71	19.60	1313457	25683976	-0.356	0.014	-0.738	83.562	83.636	-88.136	4753058.0	4724525.5	
000505	珠江控股	-0.63	9.50	1628900	15585564	-0.141	-0.145	0.008	44.545	72.398	-45.026	12512856.0	12556617.0	
000506	中润资源					-0.304	-0.158	-0.293	98.851	99.057	-123.613	18716944.0	19142288.0	
000507	珠海港	-1.55	10.80	28860724	312604768	-0.307	-0.117	-0.380	88.462	93.201	-76.269	59892172.0	61519380.0	
000509	华塑控股					-0.067	-0.066	-0.002	13.095	22.340	-171.779	16654470.0	16517089.0	
000510	金路集团	-3.77	9.96	15613839	156475840	0.443	0.449	-0.013	46.429	30.537	12.648	14554115.0	13841750.0	
000513	丽珠集团	-0.58	49.60	1482709	73849456	0.024	0.114	-0.181	62.362	74.243	35.838	2075942.3	2137845.5	
000514	渝 开 发	-2.76	8.81	23390342	207914016	0.353	0.255	0.197	26.776	23.005	76.386	35988452.0	35525344.0	
000516	国际医学	-0.39	5.13	9583778	49087516	-0.149	-0.138	-0.022	66.176	70.886	-50.919	32773574.0	33047836.0	
000517	荣安地产	-1.93	4.57	10131936	46450536	-0.023	-0.037	0.026	38.889	38.889	40.313	25275420.0	25055774.0	
000518	四环生物	-2.91	8.00	7312429	58596020	0.154	0.127	0.054	36.170	25.185	130.248	32038984.0	31812374.0	
000519	中兵红箭	-0.88	12.43	12751591	158981904	-0.144	-0.074	-0.141	61.695	61.695	-26.767	18350640.0	17779794.0	
000520	长航凤凰	-2.39	5.73	11486347	66206988	-0.078	-0.089	0.022	38.462	64.286	23.636	-3280960.0	-3392198.8	
000521	美菱电器	-1.47	6.05	5793462	35200892	-0.062	-0.040	-0.044	60.870	75.893	-25.722	24292184.0	24488144.0	
000523	广州浪奇	-0.75	9.32	2943791	27490798	-0.105	-0.065	-0.080	66.316	78.378	-99.020	14704974.0	14833796.0	
000524	岭南控股	-0.80	12.35	1590812	19772298	-0.115	-0.079	-0.072	53.614	61.692	-59.144	6136389.5	6154654.5	
000525	红 太 阳	-2.90	18.74	5832773	110005880	0.369	0.327	0.083	33.188	26.298	91.942	8327554.5	8220720.5	
000526	*ST紫学	3.03	32.30	1549640	49609192	-0.065	-0.607	1.084	27.258	27.258	66.136	1695234.3	1707050.5	
000528	柳 工	1.72	9.46	24199980	225584624	0.283	0.240	0.087	18.018	11.628	98.343	41961308.0	41601568.0	
000529	广弘控股	-0.85	8.20	2237801	18319406	-0.299	-0.213	-0.173	77.723	77.723	-68.464	7849402.0	7878442.5	
000530	大冷股份	-1.95	7.04	5954660	42123892	0.007	0.060	-0.106	79.114	79.114	-79.317	9894706.0	9625293.0	
000531	穗恒运Ａ					-0.178	-0.088	-0.179	59.664	60.656	-85.649	12335035.0	12388691.0	
000532	华金资本	-1.65	12.48	3511272	44060428	-0.521	-0.411	-0.221	80.287	83.129	-59.339	12593830.0	12729805.0	
000533	万 家 乐	-2.10	10.24	2850670	29332086	0.014	0.108	-0.188	100.000	84.459	-177.236	18949288.0	18859006.0	
000534	万泽股份	3.47	11.62	3171618	36631588	-0.315	-0.353	0.075	13.889	47.987	59.097	6123299.0	6084733.0	
000536	华映科技	-0.37	5.36	6962187	37246608	-0.137	-0.105	-0.064	77.778	79.747	-57.818	6945725.0	7178685.0	
000537	广宇发展	-1.83	7.53	3562972	26987676	-0.165	-0.146	-0.038	61.261	62.931	-34.828	29661056.0	29622490.0	
000538	云南白药	-0.74	89.85	3884239	349479392	-0.248	-0.223	-0.050	34.884	62.819	48.641	5253722.5	5355997.5	
000539	粤电力Ａ	-1.10	5.39	6504562	35145076	0.029	0.018	0.023	54.545	43.902	85.498	22526980.0	22480406.0	
000540	中天金融	0.62	8.08	161581552	1281911296	0.413	0.282	0.262	29.864	26.087	89.026	49416436.0	40637048.0	
000541	佛山照明	-0.56	8.92	4369854	39089120	-0.061	-0.035	-0.051	72.131	72.131	-57.383	28317740.0	28333866.0	
000543	皖能电力	-1.40	5.65	10681645	60575184	-0.041	-0.037	-0.008	49.091	50.000	13.440	22463780.0	22589644.0	
000544	中原环保	-1.17	20.23	1499211	30337474	-0.026	0.135	-0.322	80.251	80.251	-69.398	10434638.0	10208818.0	
000545	金浦钛业	-1.87	6.28	28292632	177414192	0.168	0.152	0.032	32.927	22.314	66.544	28319586.0	27095844.0	
000546	金圆股份	0.00	11.20	11014594	123575824	0.153	0.139	0.028	38.191	37.255	35.347	12609862.0	12426808.0	
000547	航天发展	-0.50	9.97	13276035	132474880	-0.177	-0.172	-0.010	48.965	56.213	-3.638	15844817.0	15699966.0	
000548	湖南投资	-2.78	8.04	14366225	116014272	0.175	0.112	0.127	27.928	22.963	98.841	28906528.0	28492016.0	
000550	江铃汽车	-2.06	21.40	4108866	88224808	0.290	0.202	0.177	43.367	32.319	93.377	1704571.4	1594941.0	
000551	创元科技	-0.33	8.97	8255919	74177928	-0.251	-0.248	-0.006	43.307	67.713	6.378	17127670.0	17172116.0	
000552	靖远煤电	0.00	3.92	27418368	106776272	0.116	0.093	0.046	30.769	22.535	64.966	23806618.0	22523204.0	
000553	沙隆达Ａ	2.23	14.68	10766629	155842352	0.199	0.190	0.018	25.000	22.222	80.325	8371954.5	8144788.0	
000554	泰山石油	0.60	8.32	8722667	71805232	-0.123	-0.172	0.098	18.519	22.124	37.886	48621044.0	48174328.0	
000555	神州信息					-0.057	-0.138	0.163	39.474	24.880	17.175	6512513.5	6432047.5	
000557	西部创业					-0.212	-0.106	-0.211	69.136	82.014	-74.012	6084239.5	5769567.5	
000558	莱茵体育	-0.30	6.61	7163300	47528880	-0.288	-0.226	-0.124	77.273	85.646	-59.553	24759160.0	25252780.0	
000559	万向钱潮	-0.10	10.10	8971909	89767760	0.017	0.071	-0.108	58.209	64.103	-43.250	66062292.0	66129056.0	
000560	昆百大Ａ	-2.57	8.73	3693263	32418558	-0.042	-0.058	0.032	43.846	43.846	-6.122	6120557.0	6133401.0	
000561	烽火电子	-1.10	9.92	4169924	41422864	-0.129	-0.099	-0.059	56.322	58.011	-15.111	22419538.0	22256008.0	
000563	陕国投Ａ	-3.81	5.81	97708184	570367488	0.211	0.142	0.138	34.579	26.812	72.466	51188048.0	46544828.0	
000564	供销大集	-2.29	6.82	7525716	51662464	0.094	0.047	0.094	47.826	47.312	39.312	8566818.0	8160664.0	
000565	渝三峡Ａ	-2.46	10.30	13887008	142774928	0.048	0.024	0.048	27.941	47.312	68.133	10857382.0	10510539.0	
000566	海南海药	0.08	13.31	2661609	35313612	0.036	0.034	0.004	23.179	23.179	1.143	12937902.0	12757353.0	
000567	海德股份	-2.07	28.41	6615144	190082112	0.795	0.667	0.256	29.691	23.040	132.465	7549434.0	7422781.0	
000568	泸州老窖	1.06	53.15	7834560	416351616	0.847	0.475	0.743	10.738	10.738	169.013	20578410.0	20035090.0	
000570	苏常柴Ａ	1.31	7.75	9299906	71426352	0.163	0.091	0.145	6.863	5.691	133.722	18989490.0	18398504.0	
000571	新大洲Ａ					0.035	-0.026	0.122	4.598	4.598	203.556	30264706.0	29946642.0	
000572	海马汽车	-0.20	4.91	4457439	21840576	-0.082	-0.063	-0.038	60.345	60.345	-43.219	44930920.0	45010320.0	
000573	粤宏远Ａ	-1.58	6.24	5167729	32356644	-0.082	-0.094	0.024	38.462	49.550	7.659	30255774.0	30202054.0	
000576	广东甘化	-0.18	16.66	1029203	17043796	-0.050	-0.084	0.068	11.274	31.179	65.648	12331924.0	12326006.0	
000581	威孚高科	-1.20	26.45	16569607	437622272	0.737	0.694	0.086	28.528	18.234	100.401	12432865.0	11892934.0	
000582	北部湾港	-1.14	12.18	9675813	118390552	0.073	-0.017	0.181	24.342	23.718	74.235	7395193.5	7035342.5	
000584	友利控股	-1.08	12.82	4836348	62221224	0.099	0.171	-0.145	47.761	47.761	-67.948	11705428.0	11816562.0	
000585	东北电气	-1.65	5.37	7846450	42446624	-0.129	-0.194	0.130	46.591	61.789	108.951	43289172.0	43132884.0	
000586	汇源通信	-4.76	20.41	2070305	43096656	0.589	0.724	-0.268	88.031	52.174	-125.351	4342924.5	4318752.0	
000587	金洲慈航	-2.37	7.83	17763592	140316080	0.165	0.144	0.043	35.385	35.385	29.668	16229609.0	15072643.0	
000589	黔轮胎Ａ	-1.34	5.88	20282684	118799688	0.059	0.031	0.056	21.519	21.519	127.612	30635536.0	29968238.0	
000590	启迪古汉	0.43	16.40	1035147	17036096	-0.067	-0.159	0.184	24.324	49.821	98.311	4005414.8	3973594.0	
000591	太阳能	0.00	5.29	10554962	55813040	-0.046	-0.045	-0.000	68.852	64.615	-57.605	3049858.5	2822421.8	
000592	平潭发展	-1.27	5.46	21377592	116583456	-0.029	-0.035	0.012	33.803	47.191	43.946	32472664.0	31969312.0	
000593	大通燃气	-0.48	8.21	1627510	13393932	-0.160	-0.102	-0.116	76.786	76.786	-67.730	11571748.0	11573043.0	
000595	*ST宝实	-3.00	4.52	15097100	68907504	0.006	0.030	-0.049	91.429	68.085	-172.044	10142573.0	10228861.0	
000596	古井贡酒	-1.53	48.31	1797721	87521344	-0.289	-0.291	0.003	43.659	58.815	49.441	7244588.5	7162450.0	
000597	东北制药	-0.80	11.18	8102739	90812992	0.041	0.101	-0.120	69.231	66.316	-37.446	12884807.0	13094978.0	
000598	兴蓉环境	-1.04	5.70	16824168	96061512	0.020	0.023	-0.005	46.429	43.243	5.072	118361096.0	117462368.0	
000599	青岛双星	-1.05	6.57	4183787	27467672	-0.078	-0.064	-0.028	56.626	56.626	-48.235	42143328.0	41995140.0	
000600	建投能源	-2.09	10.31	18604232	193303552	-0.684	-0.559	-0.250	87.654	93.576	-73.936	27267322.0	28312318.0	
000601	韶能股份	-1.63	7.26	5979746	43731872	0.088	0.053	0.070	28.571	27.692	122.312	39683228.0	39428044.0	
000603	盛达矿业	-0.95	14.54	8450276	121399512	0.342	0.250	0.185	24.164	24.164	74.193	7921565.5	7662997.5	
000605	渤海股份	-6.69	24.81	14859323	377132224	-1.237	-0.981	-0.512	87.918	91.548	-86.987	4995346.5	4757930.5	
000606	神州易桥					-0.029	-0.007	-0.044	47.692	46.386	-43.647	12784896.0	12665402.0	
000607	华媒控股	-2.05	7.16	6439428	46303468	-0.118	-0.091	-0.053	65.138	66.071	-52.386	16188710.0	16230599.0	
000608	阳光股份	1.21	7.51	2584785	19363676	-0.128	-0.169	0.082	8.929	60.465	129.726	16700672.0	16749769.0	
000609	绵石投资	-1.41	15.35	2824801	43396228	0.040	-0.048	0.177	26.316	26.316	102.736	9205650.0	9098953.0	
000610	西安旅游	-2.53	10.42	9631169	100294096	-0.636	-0.612	-0.049	93.000	96.500	-154.726	8706362.0	9114411.0	
000611	天首发展	0.25	8.08	4081511	32819198	-0.382	-0.239	-0.287	84.360	88.172	-69.395	8712173.0	8698842.0	
000612	焦作万方	-2.25	9.12	17825916	163955824	0.299	0.234	0.129	31.081	25.843	66.781	18494564.0	17998782.0	
000613	*ST东海A					0.074	0.037	0.073	20.207	26.230	21.455	12958399.0	13013896.0	
000615	京汉股份	-2.76	10.91	20414824	224554704	-1.198	-1.078	-0.240	96.953	98.214	-79.766	7242198.0	8270894.0	
000616	海航投资	-1.39	4.26	14745097	62962780	-0.040	-0.047	0.015	44.444	54.545	0.870	46314616.0	46135232.0	
000617	中油资本	-2.84	17.82	11706695	209046000	0.470	0.287	0.366	14.943	14.943	202.723	5203899.0	5094634.5	
000619	海螺型材	-1.03	9.62	4623439	44304844	0.030	0.003	0.054	34.737	37.000	69.450	9894697.0	9668089.0	
000620	新华联	-0.73	6.83	1800966	12300913	-0.090	-0.086	-0.009	60.714	60.714	-24.971	20538802.0	20581116.0	
000622	恒立实业	-0.53	5.63	2469410	13869006	-0.225	-0.189	-0.072	77.228	84.868	-67.962	-80580.78	5760.992	
000623	吉林敖东	-1.53	23.15	16483670	382049856	0.308	0.284	0.047	42.604	31.441	71.588	1224564.9	531244.9	
000625	长安汽车	-1.94	14.63	38979848	573277376	0.188	0.140	0.096	49.315	45.000	83.643	1403227.1	1460158.8	
000626	远大控股	4.66	17.75	5344705	94993728	-0.260	-0.055	-0.409	61.086	61.086	-32.612	324624.6	320155.8	
000627	天茂集团	3.05	10.82	133654656	1409533184	0.790	0.624	0.332	25.424	19.355	103.139	9918324.0	3675973.5	
000628	高新发展	-2.07	10.90	14566706	159164064	0.438	0.289	0.299	51.437	51.437	49.824	537852.6	375695.1	
000630	铜陵有色	1.64	3.10	245214704	752657728	0.075	0.063	0.023	9.091	7.143	103.060	14209541.0	7867774.5	
000631	顺发恒业	-1.20	4.10	4875484	20059720	-0.067	-0.050	-0.034	62.222	76.389	-49.190	343729.0	323632.2	
000632	三木集团	-2.07	6.15	6201079	38367040	-0.076	-0.083	0.014	41.463	53.398	2.746	116317.6	41266.75	
000633	合金投资					-0.009	-0.075	0.131	11.688	5.732	144.200	20831.30	-91591.71	
000635	英 力 特	-6.13	19.00	17127864	331890400	0.738	0.567	0.343	52.138	44.991	14.790	343228.4	288863.3	
000636	风华高科	1.16	8.69	12164997	105846776	0.046	0.079	-0.065	41.837	38.182	-1.394	1464845.9	877393.3	
000637	茂化实华	-1.21	7.32	10074634	73484264	0.182	0.136	0.091	22.727	16.260	124.077	876531.8	303581.3	
000638	万方发展					-0.334	-0.178	-0.313	91.364	96.758	-255.906	-548693.3	206808.3	
000639	西王食品	-1.46	18.92	2232833	42426500	0.070	0.138	-0.136	66.383	69.380	-109.951	131689.7	141721.2	
000650	仁和药业	0.00	5.70	3860760	21955064	-0.052	-0.035	-0.036	54.546	60.784	-38.135	369608.8	325506.1	
000651	格力电器	-0.68	41.02	46600364	1919287168	1.331	1.476	-0.290	21.508	10.039	72.775	6559260.5	5945289.0	
000652	泰达股份	-0.41	4.88	8886476	43362400	-0.188	-0.175	-0.027	71.250	79.646	-60.699	-376701.7	-357137.4	
000655	金岭矿业	5.02	8.78	31189608	266864336	0.329	0.267	0.124	10.063	7.921	99.011	592391.3	320837.1	
000656	金科股份	-0.95	5.24	23189152	121544496	-0.165	-0.069	-0.191	96.296	96.296	-92.105	-3496550.3		
000657	中钨高新	-0.68	14.66	11813619	173280304	0.597	0.523	0.149	30.216	25.150	65.717	909907.3	520700.3	
