历史行情.指标排序沪深Ａ股 日期:2017-07-20,四 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
002412	汉森制药	0.19	15.54	810000	12586328	-0.052	0.032	-0.168	0.112		15.865	16.402	15.327	-0.353	-2.151	-2.303	
002413	雷科防务	1.87	10.88	4920352	53182388	0.058	0.153	-0.191	0.467		11.132	11.772	10.492	0.200	-2.092	-1.046	
002414	高德红外	-0.36	16.43	2612195	43289164	-0.418	-0.178	-0.479	-0.394		17.948	19.618	16.279	-2.656	-6.956	-8.935	
002415	海康威视	0.10	30.00	39997596	1200711552	0.074	0.309	-0.469	0.687		30.661	32.674	28.648	0.643	-0.086	-1.909	
002416	爱施德	0.10	9.93	5475600	55700916	-0.115	0.006	-0.242	0.071		10.480	11.287	9.673	-1.260	-4.862	-5.376	
002417	三元达																
002418	康盛股份	-1.83	8.05	6610761	53472668	-0.077	-0.058	-0.039						-0.207			
002419	天虹股份	0.43	14.10	3338001	47096536	0.032	0.115	-0.166	0.318		14.317	14.892	13.742	0.059	-1.719	-1.232	
002420	毅昌股份	1.06	6.66	2941885	19691604	-0.416	-0.202	-0.428	-0.582		7.872	9.530	6.215	-0.572	-11.632	-16.196	
002421	达实智能	-0.32	6.22	36248480	227563520	0.099	0.113	-0.026	0.368		6.205	6.506	5.904	-0.613	-0.837	1.221	
002422	科伦药业	-0.13	15.91	3079520	49194128	-0.020	0.097	-0.233	0.309		16.361	17.062	15.661	-0.199	-1.967	-2.467	
002423	中原特钢	2.81	12.80	9969391	124438984	0.178	0.251	-0.145	0.943		12.276	13.475	11.076	8.306	4.256	3.995	
002424	贵州百灵	-0.53	16.97	5113438	87024456	-0.127	0.097	-0.448	0.236		18.139	19.454	16.825	-2.049	-4.699	-5.946	
002425	凯撒文化	1.20	8.43	5877332	49302440	-0.215	-0.137	-0.156	-0.378		8.884	9.643	8.126	0.317	-3.001	-5.963	
002426	胜利精密																
002427	尤夫股份					-0.108	-0.030	-0.157									
002428	云南锗业	-0.17	12.09	33289934	400881184	0.323	0.299	0.048	1.031		11.257	12.509	10.006	4.872	3.903	8.841	
002429	兆驰股份	-0.30	3.28	47696584	156087344	0.022	-0.015	0.072	-0.033		3.105	3.300	2.911	2.234	4.237	5.650	
002430	杭氧股份	-1.00	9.95	6550270	65635400	0.285	0.202	0.167	0.692		9.200	10.023	8.377	2.984	5.421	8.981	
002431	棕榈股份	-0.21	9.52	27300120	261127856	-0.540	-0.384	-0.312	-1.118		10.729	12.118	9.340	-3.104	-8.234	-12.887	
002432	九安医疗	0.39	10.21	3221355	33038678	-0.393	-0.238	-0.310	-0.641		11.278	12.461	10.095	-2.839	-7.678	-10.370	
002433	太安堂	-0.22	8.90	4562897	40692676	-0.090	-0.043	-0.095	-0.088		9.188	9.599	8.776	-0.540	-2.661	-3.112	
002434	万里扬	-1.15	14.65	6404719	94600288	-0.078	0.115	-0.387	0.436		15.680	16.792	14.568	-2.420	-5.999	-6.347	
002435	长江润发	0.48	16.63	2622836	43405080	0.099	0.190	-0.181	0.483		16.972	17.630	16.313	-1.849	-2.397	-1.420	
002436	兴森科技	0.17	6.07	4439833	27040672	-0.078	-0.039	-0.078	-0.108		6.285	6.583	5.987	-0.600	-3.009	-3.778	
002437	誉衡药业	-0.15	6.76	3047403	20656498	-0.037	0.021	-0.117	0.046		7.020	7.480	6.560	-0.417	-3.233	-3.175	
002438	江苏神通	-0.53	7.45	2922291	21931570	-0.279	-0.165	-0.227			8.247	9.133	7.360	-2.995	-8.119	-10.241	
002439	启明星辰	-0.62	17.69	2703924	48002612	-0.243	-0.025	-0.437	-0.202		18.676	20.293	17.059	-0.310	-4.525	-5.668	
002440	闰土股份	1.45	16.84	11032563	185016032	0.451	0.353	0.196	1.207		15.630	16.854	14.406	3.176	5.228	8.780	
002441	众业达	-0.37	10.85	3415902	37520308	-0.109	0.006	-0.230	0.054		11.450	12.252	10.647	-0.989	-3.876	-5.371	
002442	龙星化工					-0.028	-0.012	-0.032						0.606			
002443	金洲管道	0.45	8.88	7391760	65801616	-0.153	-0.091	-0.123	-0.051		9.234	9.801	8.666	-1.132	-3.844	-4.730	
002444	巨星科技	-0.20	14.98	8042118	120828424	-0.032	0.067	-0.197	0.196		15.403	16.081	14.725	-0.674	-2.288	-2.421	
002445	中南文化	0.24	12.35	6406776	79054736	-0.064	-0.086	0.043	-0.178		12.240	12.792	11.687	1.382	0.441	0.936	
002446	盛路通信	2.19	12.11	2599830	31185628	0.027	0.092	-0.130	0.361		12.156	12.591	11.722	1.297	-0.034	-0.261	
002447	壹桥股份																
002448	中原内配	-0.60	10.02	5333571	53706884	0.011	0.082	-0.142	0.270		10.318	10.904	9.733	-2.053	-3.669	-2.624	
002449	国星光电	-1.03	15.38	8413427	130516608	-0.093	0.076	-0.338	0.151		16.175	17.382	14.968	-0.517	-3.955	-4.600	
002450	康得新	1.43	21.98	41769024	916868160	0.147	0.236	-0.178	0.593		21.913	22.849	20.977	2.375	1.642	0.702	
002451	摩恩电气	0.98	21.61	1614100	34752816	0.408	0.412	-0.008	1.223		21.003	21.810	20.196	1.408	2.058	3.749	
002452	长高集团	0.47	6.44	2593200	16721131	-0.087	-0.023	-0.129	-0.034		6.783	7.223	6.343	-1.227	-4.380	-5.201	
002453	天马精化	0.38	7.95	2414300	19113780	0.039	0.083	-0.088	0.262		8.076	8.491	7.662	-1.283	-2.554	-1.104	
002454	松芝股份	0.67	12.08	1956254	23683566	-0.134	-0.058	-0.152	-0.172		12.467	13.102	11.833	0.083	-2.285	-3.004	
002455	百川股份	2.01	11.69	18070386	211066704	0.184	0.041	0.286	0.192		10.517	11.920	9.115	5.569	5.968	12.049	
002456	欧菲光	0.05	19.35	46216188	892126912	0.501	0.457	0.088	1.320		17.979	19.297	16.660	6.299	6.416	8.950	
002457	青龙管业	0.47	12.75	40590212	523688800	-1.192	-0.553	-1.278	-1.632		17.235	21.541	12.929	-11.479	-22.402	-26.509	
002458	益生股份	-1.53	25.80	6579668	171924272	1.186	0.974	0.424	3.210		23.348	26.735	19.961	2.408	5.353	11.533	
002459	天业通联	-0.65	13.76	3737201	51898584	-0.707	-0.539	-0.335	-1.543		15.234	16.876	13.593	-3.155	-7.147	-11.104	
002460	赣锋锂业	6.40	58.22	40207384	2302902784	3.083	2.419	1.329	7.569		49.382	56.554	42.211	8.877	12.720	20.316	
002461	珠江啤酒	-0.82	10.86	3314939	36110956	-0.137	0.011	-0.295	0.023		11.628	12.548	10.709	-2.367	-5.825	-6.648	
002462	嘉事堂	-0.66	36.40	1401723	51533988	-0.419	-0.234	-0.370	-0.775		37.809	39.782	35.837	-1.306	-2.847	-3.491	
002463	沪电股份	0.23	4.37	9950273	43405808	-0.030	-0.001	-0.058	0.013		4.508	4.702	4.313	-0.342	-2.255	-3.185	
002464	金利科技																
002465	海格通信	0.09	11.14	11282045	125538560	0.087	0.104	-0.034	0.383		11.042	11.585	10.499	0.150	-0.801	1.028	
002466	天齐锂业	3.61	66.05	32583900	2155865856	3.769	3.309	0.918	10.416		58.205	65.854	50.557	4.988	8.910	15.578	
002467	二六三	2.88	7.50	9345941	69211440	-0.170	-0.100	-0.140	-0.276		7.812	8.437	7.187	1.237	-2.650	-4.621	
002468	申通快递	1.72	25.96	3886145	100472952	0.035	-0.064	0.200	-0.189		25.076	25.873	24.279	3.454	4.104	3.137	
002469	三维工程	-0.81	7.35	3048370	22510162	-0.045	0.028	-0.147	0.089		7.744	8.270	7.218	-1.672	-4.421	-4.494	
002470	金正大	0.77	7.82	13727161	107021272	0.132	0.101	0.062	0.348		7.443	7.741	7.145	2.692	4.336	5.432	
002471	中超控股	4.03	4.90	19972562	97574288	-0.027	-0.009	-0.035	-0.001		4.890	5.140	4.640	2.119	0.358	0.496	
002472	双环传动	1.41	10.04	4148717	41676920	-0.133	-0.021	-0.224	-0.032		10.547	11.410	9.683	0.200	-2.422	-4.883	
002473	*ST圣莱																
002474	榕基软件	0.11	9.53	4850690	46569748	-0.294	-0.137	-0.314	-0.426		10.529	11.598	9.459	-3.428	-7.960	-9.974	
002475	立讯精密	1.16	21.00	18951250	398863840	0.378	0.244	0.267	0.669		19.599	20.736	18.462	4.426	6.432	7.725	
002476	宝莫股份	0.14	7.13	4984900	35773928	-0.132	-0.018	-0.229	-0.037		7.678	8.422	6.933	-1.018	-5.291	-8.306	
002477	雏鹰农牧	0.23	4.30	25558706	111439232	-0.056	-0.048	-0.017	-0.091		4.392	4.542	4.242	-0.998	-1.938	-2.678	
002478	常宝股份	-1.93	6.09	11020216	67210656	0.086	0.032	0.110			5.806	6.289	5.322	-0.218	3.777	4.654	
002479	富春环保	1.80	11.34	6451073	72722344	-0.137	-0.040	-0.193	-0.046		11.774	12.548	11.001	-0.029	-3.428	-3.704	
002480	新筑股份	-0.53	7.49	3271900	24568162	-0.156	-0.099	-0.114	-0.247		7.893	8.364	7.423	-1.770	-4.545	-6.072	
002481	双塔食品	-0.15	6.45	5358004	34405552	-0.084	-0.059	-0.050	-0.147		6.609	6.875	6.343	-0.181	-2.063	-2.684	
002482	广田集团	0.72	8.43	4688260	39552760	-0.073	0.043	-0.232	0.103		8.896	9.605	8.188	-0.335	-4.295	-5.045	
002483	润邦股份	-1.13	6.14	4167126	25788082	-0.123	-0.071	-0.104	-0.189		6.498	6.924	6.073	-2.125	-5.027	-6.086	
002484	江海股份	0.42	9.67	2661258	25915204	0.054	0.135	-0.162	0.387		9.892	10.511	9.273	-0.685	-3.195	-1.527	
002485	希努尔	-0.30	26.60	1033926	27319112	0.662	0.806	-0.289			26.246	26.886	25.606	0.962	1.064	1.190	
002486	嘉麟杰																
002487	大金重工	-0.18	5.64	3740454	21189804	-0.178	-0.109	-0.138	-0.277		6.117	6.674	5.561	-2.140	-6.429	-8.479	
002488	金固股份	0.29	10.40	2481788	25880598	-0.330	-0.173	-0.314	-0.453		11.382	12.559	10.205	-2.240	-6.956	-9.292	
002489	浙江永强	0.00	6.19	8345121	51556904	-0.071	-0.048	-0.045	-0.126		6.341	6.564	6.119	-0.134	-1.707	-2.769	
002490	*ST墨龙	1.06	4.75	10652968	50650420	0.032	0.016	0.032	0.092		4.560	4.821	4.298	2.518	2.500	4.300	
002491	通鼎互联	0.47	12.80	5035856	64944164	-0.023	0.097	-0.241	0.281		13.257	14.170	12.343	-1.095	-4.114	-2.984	
002492	恒基达鑫	-1.94	8.07	10312687	84581288	-0.265	-0.081	-0.368	-0.169		9.229	10.640	7.819	-6.035	-8.693	-15.045	
002493	荣盛石化	-0.85	10.50	13069341	138029312	0.272	0.238	0.067	0.695		9.990	10.653	9.326	1.876	3.127	6.266	
002494	华斯股份	-0.33	12.26	10764526	133521056	-1.029	-0.818	-0.421	-2.222		14.290	16.645	11.935	-3.918	-10.386	-16.314	
002495	佳隆股份	0.00	4.29	2651522	11430811	-0.071	-0.039	-0.066	-0.108		4.491	4.756	4.227	-0.847	-3.505	-4.816	
002496	辉丰股份	0.40	5.08	21845340	111227536	0.056	0.060	-0.008	0.189		4.978	5.127	4.830	1.600	1.414	2.644	
002497	雅化集团	7.85	13.05	154937856	2015990272	0.720	0.607	0.225	2.082		11.011	13.454	8.568	10.080	9.710	21.029	
002498	汉缆股份	0.00	3.60	5397409	19470630	-0.011	-0.001	-0.020	0.009		3.647	3.739	3.555	-0.277	-1.257	-1.223	
002499	科林环保					-0.753	-0.320	-0.865						-8.364			
002500	山西证券	0.18	11.44	170948880	1970897408	0.427	0.315	0.224	1.138		10.163	11.526	8.799	5.535	8.333	13.803	
002501	利源精制	-1.00	10.88	8695800	95168808	-0.075	-0.001	-0.149	0.017		11.325	11.825	10.825	-2.100	-4.000	-3.866	
002502	骅威文化					-0.250	-0.157	-0.185			9.375	10.052	8.698	-8.316	-10.755	-12.848	
002503	搜于特	1.16	7.00	11992700	84004528	0.021	0.044	-0.045	0.185		7.089	7.474	6.703	-1.984	-2.405	-1.095	
002504	*ST弘高																
002505	大康农业																
002506	协鑫集成	-0.70	4.25	9154301	39132916	-0.002	0.028	-0.061	0.063		4.361	4.684	4.038	-0.430	-2.616	-2.233	
002507	涪陵榨菜	0.84	10.79	4427140	47694148	-0.118	-0.079	-0.079	-0.239		11.012	11.523	10.501	0.622	-0.667	-1.994	
002508	老板电器	0.36	42.00	5749549	238985536	-0.233	-0.193	-0.080	-0.390		42.321	44.043	40.600	-0.348	0.032	-1.288	
002509	天广中茂					0.093	0.049	0.088			8.842	9.397	8.287	2.431	2.450	4.279	
002510	天汽模	-1.01	6.87	50100448	347234944	0.032	0.173	-0.282	0.598		7.459	8.244	6.675	-3.080	-7.068	-8.129	
002511	中顺洁柔	-1.28	13.10	3094794	40766140	0.256	0.282	-0.054	0.845		12.959	13.856	12.062	-0.657	-0.222	2.154	
002512	达华智能	0.25	16.32	3040644	49640592	0.202	0.276	-0.149	0.884		16.367	16.951	15.782	-0.720	-1.385	0.023	
002513	蓝丰生化	-0.17	11.58	3404040	39558936	-0.704	-0.341	-0.725						-6.701			
002514	宝馨科技	0.75	8.10	2086799	16868146	-0.020	-0.003	-0.033	0.016		8.144	8.283	8.004	0.124	-0.603	-0.796	
002515	金字火腿	1.81	9.54	5425495	51496920	0.071	0.176	-0.209	0.617		9.708	10.351	9.066	0.881	-2.454	-1.645	
002516	旷达科技	0.38	5.32	4826924	25831402	-0.033	-0.004	-0.058	0.022		5.449	5.684	5.213	-0.406	-2.341	-2.378	
002517	恺英网络	2.79	33.20	4180392	136945696	-0.328	-0.101	-0.454	-0.233		34.014	35.810	32.218	0.687	-0.809	-2.898	
002518	科士达	0.19	15.88	2499041	39686108	0.321	0.289	0.064	0.990		15.137	16.047	14.226	2.805	3.307	4.948	
002519	银河电子	1.34	6.82	6553043	44679448	-0.340	-0.226	-0.228	-0.732		7.657	8.610	6.704	-3.125	-8.518	-12.330	
002520	日发精机	6.52	9.96	8702296	85229408	0.054	0.052	0.005	0.291		9.559	10.019	9.100	4.003	3.445	4.631	
002521	齐峰新材	-0.90	9.93	3765458	37496828	-0.002	0.016	-0.036	0.076		10.043	10.446	9.640	-1.374	-2.103	-0.931	
002522	浙江众成	-1.18	14.28	4427645	63518156	-0.516	-0.396	-0.240	-1.106		15.502	16.774	14.229	-3.590	-6.646	-8.479	
002523	天桥起重	-0.95	5.24	3211300	16880756	-0.041	-0.033	-0.017	-0.064		5.337	5.530	5.143	-1.473	-2.117	-2.163	
002524	光正集团	-0.13	7.78	20557850	161453072	-0.133	0.014	-0.295	-0.021		8.526	9.919	7.134	1.744	-7.086	-6.933	
002526	山东矿机	5.76	7.71	19546172	151349568	-0.030	-0.064	0.069			7.301	7.720	6.882	6.418	6.211	5.967	
002527	新时达	0.20	10.12	1686405	17145310	-0.134	-0.073	-0.123	-0.200		10.507	11.036	9.978	-0.881	-3.189	-3.859	
002528	英飞拓	-0.73	5.41	3010822	16386843	-0.098	-0.053	-0.091	-0.164		5.727	6.091	5.363	-1.785	-4.823	-5.708	
002529	海源机械	6.35	16.75	3579624	59154120	-0.192	0.019	-0.423	0.093		17.355	18.790	15.920	1.762	-1.716	-3.816	
002530	金财互联	-4.16	27.17	2961855	81512064	-0.353	-0.024	-0.658	-0.279		29.777	33.485	26.068	-4.628	-9.983	-7.517	
002531	天顺风能	0.47	6.39	3486495	22288126	-0.103	-0.075	-0.056	-0.215		6.586	6.867	6.305	-0.493	-1.831	-3.825	
002532	新界泵业	0.90	7.87	6416246	50459220	-0.107	-0.018	-0.178	-0.062		8.267	8.881	7.654	-1.048	-4.471	-5.190	
002533	金杯电工	0.27	7.30	2842670	20759454	-0.066	-0.007	-0.118	0.036		7.597	8.023	7.172	-1.440	-3.989	-4.199	
002534	杭锅股份	0.37	10.99	11481958	125291552	0.366	0.231	0.269	0.738		9.923	10.999	8.847	3.403	7.684	11.843	
002535	林州重机	1.18	5.13	6344023	32562696	-0.044	-0.010	-0.069			5.266	5.573	4.958	0.293	-2.502	-2.471	
002536	西泵股份	3.19	13.89	8708298	120081952	0.354	0.340	0.028	1.132		13.236	14.636	11.837	0.713	1.153	6.047	
002537	海立美达	0.83	10.96	3389306	37421968	-0.288	-0.104	-0.367	-0.244		12.033	13.279	10.788	-2.419	-8.124	-8.853	
002538	司尔特	0.22	9.27	6483400	60041020	0.041	0.013	0.057	0.040		9.031	9.300	8.762	1.238	1.756	2.710	
002539	云图控股	0.13	7.70	4847867	37406100	-0.202	-0.047	-0.310	-0.066		8.549	9.534	7.564	-2.716	-8.060	-11.120	
002540	亚太科技	-0.43	6.95	6655053	46354672	-0.020	0.008	-0.056	0.044		7.036	7.360	6.711	0.506	-1.407	-1.015	
002541	鸿路钢构	0.25	16.21	900419	14623167	-0.236	-0.098	-0.277	-0.242		16.958	17.936	15.981	-0.917	-3.708	-4.841	
002542	中化岩土	-1.55	9.50	25417504	245127888	-0.861	-0.663	-0.394	-2.027		11.337	13.587	9.086	-4.089	-10.833	-18.285	
002543	万和电气	0.29	21.00	2141031	45022220	-0.741	-0.243	-0.997	-0.735		24.097	26.986	21.207	-6.970	-11.675	-13.803	
002544	杰赛科技	0.10	19.33	3519292	68081496	-0.910	-0.543	-0.734			21.917	24.866	18.969	-3.487	-8.656	-13.354	
002545	东方铁塔	0.00	12.17	1999050	24320158	0.121	0.191	-0.141	0.591		12.249	12.593	11.905	-0.477	-1.211	-0.748	
002546	新联电子	0.00	5.65	2769960	15752727	-0.066	-0.018	-0.096	-0.035		5.885	6.242	5.528	-0.557	-3.460	-4.170	
002547	春兴精工																
002548	金新农	0.09	10.76	1537189	16576490	-0.346	-0.212	-0.270	-0.683		11.707	12.735	10.678	-2.639	-6.509	-8.549	
002549	凯美特气	-0.28	7.08	2057664	14608644	-0.127	-0.089	-0.077	-0.232		7.378	7.697	7.058	-1.461	-3.367	-4.566	
002550	千红制药	0.89	5.68	4014399	22799922	-0.086	-0.053	-0.066	-0.141		5.873	6.146	5.600	-0.467	-2.767	-3.708	
002551	尚荣医疗	0.43	9.30	5955289	55356408	-0.349	-0.187	-0.324	-0.590		10.333	11.486	9.180	-3.243	-8.110	-10.802	
002552	宝鼎科技	0.19	10.66	2019978	21622672	-0.543	-0.397	-0.293	-1.207		11.788	13.240	10.336	-1.947	-6.416	-11.074	
002553	南方轴承	1.39	10.94	2698200	29337004	-0.070	0.045	-0.230	0.213		11.428	12.256	10.600	-0.379	-3.371	-3.764	
002554	惠博普	-0.92	5.38	8003700	43443540	-0.191	-0.143	-0.095	-0.463		5.788	6.262	5.314	-1.825	-5.573	-8.008	
002555	三七互娱	-0.79	22.68	6134815	141755440	-0.568	-0.355	-0.427	-1.055		24.062	26.498	21.626	-0.592	-2.574	-6.772	
002556	辉隆股份	0.87	6.97	7852000	55632716	-0.053	-0.009	-0.088	0.014		7.168	7.562	6.773	-0.924	-2.835	-2.772	
002557	洽洽食品	0.52	13.57	1056198	14368429	-0.149	-0.052	-0.194	-0.181		14.042	14.917	13.168	0.395	-1.619	-3.414	
002558	巨人网络	0.35	43.35	1740067	75489968	-0.603	-0.403	-0.401	-0.648		45.086	47.206	42.967	-1.619	-3.474	-3.728	
002559	亚威股份	3.69	11.53	7865067	90989848	0.088	0.079	0.018	0.292		11.085	11.527	10.643	3.069	3.138	4.167	
002560	通达股份	0.89	7.95	5297883	42153924	-0.185	-0.029	-0.313	-0.044		8.795	9.782	7.809	-3.049	-8.357	-10.254	
002561	徐家汇	-0.08	12.88	5285378	68415032	-0.078	0.005	-0.166	0.131		13.290	13.949	12.630	-1.202	-3.370	-3.194	
002562	兄弟科技	-0.39	12.62	5048997	64366752	-0.106	0.045	-0.301	0.110		13.358	14.410	12.307	-1.329	-4.779	-4.964	
002563	森马服饰	0.25	7.92	3947805	31168208	-0.181	-0.133	-0.096	-0.359		8.290	8.810	7.771	-0.210	-2.723	-5.074	
002564	天沃科技	-0.80	8.72	6896831	60512880	-0.232	-0.229	-0.006	-0.686		9.014	9.424	8.604	-2.077	-3.102	-4.456	
002565	顺灏股份	1.71	6.53	4410010	28773290	-0.326	-0.250	-0.152	-0.738		7.176	7.970	6.382	-1.903	-6.290	-10.261	
002566	益盛药业	0.00	9.85	3388445	33446360	-0.286	-0.118	-0.336	-0.306		10.998	12.055	9.942	-5.425	-9.300	-10.739	
002567	唐人神					-0.228	-0.180	-0.097						2.303	-1.004		
002568	百润股份	-0.42	16.42	1889997	31164086	-0.080	-0.017	-0.126	0.086		16.978	18.085	15.870	-3.383	-4.502	-2.886	
002569	步森股份																
002570	贝因美					-0.183	-0.070	-0.226			13.443	14.203	12.684	-9.181	-10.432	-11.464	
002571	*ST德力	0.00	6.70	5726501	38494528	-0.219	-0.173	-0.093			7.196	7.719	6.674	-3.296	-5.800	-7.063	
002572	索菲亚	1.24	39.97	3226253	128291928	0.133	0.173	-0.080	0.381		39.692	41.300	38.083	1.726	1.921	0.818	
002573	清新环境	0.35	17.00	9338017	159352064	-0.463	-0.286	-0.353	-0.726		18.278	19.796	16.761	-2.346	-5.669	-7.245	
002574	明牌珠宝	0.35	8.53	4239887	36189428	-0.025	0.023	-0.097	0.067		8.730	9.146	8.314	-1.044	-2.524	-2.193	
002575	群兴玩具	-1.57	9.39	11987415	114977256	-0.070	-0.215	0.289	-0.502		8.927	9.779	8.075	1.550	5.743	4.102	
002576	通达动力																
002577	雷柏科技	2.98	20.41	4780975	98181680	-0.718	-0.365	-0.706	-1.126		22.320	25.336	19.304	0.229	-5.560	-9.855	
002578	闽发铝业	-1.79	4.95	24031454	119048768	0.145	0.101	0.088	0.340		4.592	5.116	4.067	1.227	4.119	8.612	
002579	中京电子	1.94	9.99	2516037	24976968	-0.261	-0.142	-0.238	-0.475		10.628	11.661	9.596	0.050	-3.726	-6.719	
002580	圣阳股份	0.00	7.00	7051130	49968064	-0.189	-0.062	-0.255	-0.170		7.769	8.644	6.894	-2.868	-7.753	-10.002	
002581	未名医药					-0.289	-0.281	-0.017	-0.929		20.381	20.772	19.989	-1.925	-2.598	-3.217	
002582	好想你	-0.95	14.64	24463910	358903936	0.679	0.389	0.580	1.233		12.795	15.262	10.329	1.163	9.057	15.332	
002583	海能达	0.00	16.31	3621377	59149032	0.233	0.259	-0.051	0.743		15.975	16.767	15.182	1.884	1.069	2.905	
002584	西陇科学	0.80	13.84	8045400	111439792	0.024	0.018	0.013	0.040		13.678	14.134	13.222	0.314	1.522	0.603	
002585	双星新材	0.68	7.39	8375154	61977084	-0.111	-0.088	-0.045	-0.244		7.529	7.928	7.130	1.210	-0.169	-2.340	
002586	围海股份																
002587	奥拓电子	0.00	7.28	3694525	27083740	-0.074	-0.061	-0.027	-0.184		7.391	7.710	7.072	0.668	-0.512	-1.572	
002588	史丹利	0.15	6.85	6039585	41393276	-0.212	-0.115	-0.193	-0.290		7.473	8.201	6.745	-2.120	-6.686	-8.748	
002589	瑞康医药	-1.96	15.49	12874193	201447344	0.067	0.052	0.030	0.155		15.553	16.664	14.442	-2.517	-1.874	0.175	
002590	万安科技	0.00	13.50	7434669	101245064	-0.042	0.204	-0.494	0.682		14.556	16.406	12.706	-3.732	-9.137	-6.677	
002591	恒大高新	-0.41	12.24	4036850	49922672	-0.502	-0.130	-0.743	-0.465		14.417	17.116	11.717	-3.723	-10.044	-16.614	
002592	八菱科技	0.82	26.95	771329	20645342	-0.436	-0.240	-0.391	-0.735		28.104	30.115	26.094	-0.296	-2.435	-4.107	
002593	日上集团	0.20	5.03	3143366	15831757	-0.034	0.000	-0.069	0.023		5.193	5.449	4.937	-0.724	-3.052	-3.122	
002594	比亚迪	0.99	50.08	3591887	179475936	-0.166	-0.038	-0.255	-0.048		50.285	51.665	48.904	0.809	0.035	-0.604	
002595	豪迈科技	0.05	20.96	785905	16495334	-0.224	-0.134	-0.179	-0.468		21.531	22.527	20.536	-0.135	-1.338	-2.819	
002596	海南瑞泽					-0.061	-0.038	-0.045						-0.818			
002597	金禾实业	-0.61	21.10	8047800	170462864	0.134	0.238	-0.208	0.726		21.281	22.070	20.491	0.724	-0.043	-0.503	
002598	山东章鼓	-0.27	11.14	1602300	18004924	0.044	0.125	-0.162	0.427		11.284	11.901	10.667	1.488	-0.624	-0.941	
002599	盛通股份	0.94	13.89	3736720	51274000	-0.365	-0.267	-0.197	-0.698		14.665	15.687	13.642	-0.904	-3.964	-5.825	
002600	江粉磁材																
002601	龙蟒佰利	1.11	19.16	68671696	1311516288	0.819	0.676	0.286	2.341		17.149	19.882	14.415	4.300	6.081	13.816	
002602	世纪华通	3.20	36.11	2327124	83375080	0.276	0.560	-0.568	1.693		36.271	37.884	34.659	0.394	-0.774	-0.288	
002603	以岭药业	-0.78	16.53	4170307	69430344	-0.037	0.075	-0.224	0.201		17.112	17.824	16.400	-1.578	-3.059	-2.993	
002604	龙力生物	1.12	9.01	6497521	58685156	-0.045	0.009	-0.107	0.046		9.208	9.648	8.769	0.278	-2.039	-1.843	
002605	姚记扑克	-1.46	12.80	2501050	32228500	-0.204	-0.048	-0.313	0.004		13.741	14.796	12.685	-2.265	-5.250	-7.137	
002606	大连电瓷																
002607	亚夏汽车	-0.48	4.19	7301193	30887184	-0.088	-0.031	-0.114	-0.066		4.518	4.921	4.116	-1.566	-5.577	-7.726	
002608	江苏国信	0.17	11.77	3844140	45232564	-0.174	-0.088	-0.173	-0.214		12.280	12.914	11.645	-1.023	-3.094	-4.516	
002609	捷顺科技	3.09	15.37	3270948	49670744	-0.003	0.014	-0.035	0.125		15.155	15.627	14.683	2.217	0.870	1.366	
002610	爱康科技					-0.043	-0.014	-0.058									
002611	东方精工	5.33	14.42	8649851	123435952	0.120	0.212	-0.184	0.649		14.329	15.051	13.607	2.209	0.745	1.276	
002612	朗姿股份	-0.39	12.81	1326100	17085912	-0.245	-0.154	-0.182	-0.341		13.438	14.229	12.647	-1.234	-3.913	-5.269	
002613	北玻股份	-0.89	4.43	4513611	20200876	-0.152	-0.101	-0.103	-0.298		4.801	5.328	4.275	-1.336	-4.560	-8.957	
002614	奥佳华	1.56	17.53	3855724	66853500	0.088	0.275	-0.372	0.703		18.021	19.127	16.914	1.125	-1.687	-1.955	
002615	哈尔斯	-1.90	9.79	3554150	35248960	-0.255	-0.100	-0.311	-0.359		10.780	11.915	9.644	-2.474	-6.472	-9.492	
002616	长青集团	-0.10	9.90	10708122	106955816	-0.619	-0.453	-0.332	-1.369		11.293	12.779	9.808	-4.624	-9.795	-13.991	
002617	露笑科技	0.07	14.08	1843204	25962094	-0.219	-0.104	-0.228	-0.294		14.763	15.529	13.997	-1.274	-3.529	-4.996	
002618	丹邦科技	2.14	10.51	2751280	29037624	-0.429	-0.268	-0.321	-0.761		11.555	12.963	10.147	-1.438	-6.529	-9.940	
002619	巨龙管业					-0.339	-0.180	-0.318						-10.113	-15.038		
002620	瑞和股份	0.24	12.50	2349192	29556100	-0.901	-0.524	-0.754	-1.712		15.055	18.144	11.966	-4.129	-12.199	-18.078	
002621	三垒股份					-0.053	-0.011	-0.084									
002622	融钰集团																
002623	亚玛顿	0.17	24.18	1334121	32359262	-0.665	-0.222	-0.885	-0.297		26.860	29.734	23.985	-4.332	-8.921	-10.457	
002624	完美世界	0.20	30.76	3830384	119088800	-0.874	-0.521	-0.704	-1.565		32.918	36.028	29.809	-0.726	-3.865	-7.667	
002625	光启技术																
002626	金达威	2.14	13.83	4704164	64631492	0.075	0.197	-0.244	0.607		13.967	15.120	12.813	3.055	0.612	0.329	
002627	宜昌交运	0.29	17.42	1175262	20677124	-0.205	-0.039	-0.332	-0.068		18.296	19.463	17.130	-1.433	-4.299	-4.913	
