历史行情.指标排序自选股 日期:2017-07-19,三 指标:MACD(12,26,9)   KDJ(9,3,3)   DMI(7,6)   EXPMA(12,50)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  K	  D	  J	  PDI	  MDI	  ADX	  ADXR	  EXP1	  EXP2	
000001	平安银行	0.37	10.93	193307584	2131336320	0.486	0.331	0.309	86.249	85.010	88.726	47.383	2.755	93.977	62.813	10.235	9.414	
000002	万 科Ａ	-0.63	25.14	100807072	2526934272	0.872	0.961	-0.177	46.488	48.068	43.327	33.926	16.370	40.311	49.981	24.666	22.735	
000004	国农科技	1.38	21.36	1605202	33760444	-2.755	-2.772	0.034	17.926	18.826	16.126	0.000	68.478	100.000	87.746	23.781	30.172	
000005	世纪星源	1.46	4.88	4449336	21507850	-0.110	-0.072	-0.077	16.922	18.130	14.506	21.622	45.045	25.569	43.683	5.044	5.323	
000006	深振业Ａ	0.98	8.27	9973835	82087400	-0.067	-0.005	-0.125	35.461	29.910	46.563	8.025	49.383	62.047	50.224	8.424	8.476	
000007	全新好	-0.62	14.51	6156887	89021032	-0.546	-0.259	-0.574	26.394	24.881	29.419	1.183	49.277	69.612	50.416	15.817	16.580	
000008	神州高铁	2.90	7.46	8568428	63357300	-0.005	-0.009	0.008	63.665	59.655	71.684	21.186	38.136	37.709	39.385	7.349	7.480	
000009	中国宝安	3.37	7.98	33576772	262849744	0.011	0.064	-0.106	29.127	32.481	22.420	12.376	48.515	42.397	61.559	8.010	8.084	
000010	美丽生态	0.64	4.75	6086830	28693994	-0.115	-0.081	-0.069	19.345	26.358	5.321	5.505	55.963	41.018	39.661	4.968	5.320	
000011	深物业A	1.32	18.49	7232618	132713568	-0.276	-0.020	-0.511	32.179	31.512	33.513	17.843	45.490	52.678	59.574	19.131	19.116	
000012	南 玻Ａ	6.91	8.82	55060680	475593472	0.129	0.079	0.099	63.420	60.285	69.689	50.417	14.167	69.498	68.063	8.333	8.270	
000014	沙河股份	0.18	16.92	1679300	28351564	-0.173	-0.169	-0.008	43.738	31.127	68.960	20.849	20.463	19.166	23.658	16.898	17.296	
000016	深康佳Ａ	1.58	5.13	20037080	102253584	0.132	0.163	-0.062	44.540	55.898	21.824	10.651	44.379	45.630	72.815	5.166	4.875	
000017	深中华A	0.26	7.83	1912020	14918012	-0.222	-0.113	-0.218	17.321	20.898	10.169	0.000	57.642	57.969	48.318	8.287	8.839	
000018	神州长城	1.69	7.21	10898412	77729904	-0.188	-0.141	-0.095	22.252	26.486	13.785	6.707	54.878	56.014	47.693	7.425	7.933	
000019	深深宝Ａ	1.03	10.83	8230835	88565848	-0.233	0.012	-0.490	18.829	24.628	7.230	0.000	52.771	59.337	47.639	11.621	11.994	
000020	深华发Ａ					-0.871	-0.695	-0.353	27.375	24.550	33.024	0.362	41.049	67.386	62.669	20.186	21.643	
000021	深科技	1.23	8.20	7205557	58510956	-0.064	0.012	-0.152	22.500	27.516	12.470	7.692	55.944	65.350	60.402	8.409	8.525	
000022	深赤湾Ａ	1.71	28.60	7882542	221648432	0.217	0.511	-0.588	41.771	42.702	39.908	22.147	19.676	19.936	44.554	28.949	27.560	
000023	深天地Ａ	2.28	25.62	722050	18392702	0.137	0.402	-0.531	37.468	36.076	40.251	19.205	28.918	41.771	40.175	26.077	25.869	
000025	特 力Ａ	2.20	47.01	7052736	328562912	1.083	1.961	-1.756	23.820	27.347	16.765	19.674	28.259	24.123	28.812	48.390	46.012	
000026	飞亚达Ａ	0.80	11.30	5383623	60229440	-0.236	-0.075	-0.323	19.083	27.514	2.222	1.695	58.644	54.371	46.343	12.006	12.514	
000027	深圳能源	1.23	6.60	11704845	76784384	-0.010	0.023	-0.066	28.215	34.663	15.320	11.364	47.727	47.894	48.302	6.691	6.706	
000028	国药一致	1.37	76.41	1650931	125567808	-0.017	0.715	-1.465	17.329	25.756	0.475	0.000	30.303	72.420	53.960	78.543	77.523	
000029	深深房Ａ					-0.013	0.034	-0.094	44.125	32.133	68.110	23.462	16.538	50.281	41.386	11.083	10.987	
000030	富奥股份	2.20	8.83	10242415	89713200	0.053	0.098	-0.090	47.730	43.603	55.983	13.587	39.130	63.536	50.046	8.740	8.570	
000031	中粮地产	2.23	7.34	10066714	73548256	-0.043	-0.006	-0.075	36.431	41.745	25.803	23.611	42.361	32.371	35.514	7.434	7.572	
000032	深桑达Ａ					0.135	0.099	0.073	53.184	59.448	40.656	8.532	18.430	45.377	64.884	15.525	15.308	
000034	神州数码	-10.00	19.81	1246200	24687222	-0.048	0.266	-0.629	24.895	36.585	1.515	12.058	45.872	29.220	29.128	22.789	23.041	
000035	中国天楹	0.00	6.53	8111581	52308372	-0.072	-0.030	-0.083	42.837	44.096	40.317	0.000	54.268	89.438	75.564	6.759	6.932	
000036	华联控股	1.26	9.65	63483664	606081728	0.201	0.136	0.131	81.235	69.696	104.312	45.000	3.000	59.024	47.613	9.116	8.721	
000037	深南电A	0.00	9.92	2074130	20456128	-0.033	0.015	-0.096	33.360	33.965	32.149	24.096	16.867	30.656	37.404	10.065	10.178	
000038	深大通					-1.003	-0.936	-0.135	22.590	28.268	11.234	17.713	36.402	40.356	50.618	21.313	23.623	
000039	中集集团	2.85	17.66	18163136	317300800	0.156	0.226	-0.139	42.674	42.060	43.903	25.063	20.000	32.976	42.497	17.492	17.024	
000040	东旭蓝天	1.21	12.52	3415527	42399688	-0.024	0.079	-0.205	38.985	47.986	20.985	12.668	35.310	62.016	47.243	12.831	12.842	
000042	中洲控股	0.18	16.68	527025	8785008	-0.199	-0.228	0.058	54.590	44.574	74.621	14.530	5.556	65.037	63.999	16.693	17.236	
000043	中航地产	0.77	10.52	5559453	58279696	0.262	0.292	-0.059	45.668	58.835	19.335	14.205	30.966	42.991	62.024	10.585	10.227	
000045	深纺织Ａ	1.15	10.53	4053423	42356172	-0.327	-0.158	-0.337	15.382	16.722	12.702	11.419	55.709	70.366	57.834	11.123	11.710	
000046	泛海控股	1.34	8.30	3702435	30540634	-0.041	-0.021	-0.040	34.334	29.013	44.977	22.430	29.906	35.259	62.224	8.320	8.439	
000048	康达尔	-0.55	25.10	238255	5958560	-0.440	-0.293	-0.295	27.469	32.585	17.238	4.255	50.496	39.950	41.425	25.827	27.087	
000049	德赛电池	2.44	52.40	3349351	174321792	-0.293	-0.028	-0.530	26.484	30.309	18.833	7.112	31.294	58.476	54.686	52.492	52.682	
000050	深天马Ａ	3.33	22.02	58539256	1268541184	0.742	0.702	0.081	66.169	57.108	84.290	32.483	24.564	22.200	43.883	20.607	19.165	
000055	方大集团	1.72	7.09	6977475	49235576	-0.105	-0.094	-0.023	25.220	28.216	19.230	13.475	43.262	41.092	45.636	7.151	7.519	
000056	皇庭国际	2.42	12.70	2324117	29276624	0.203	0.150	0.105	65.260	66.503	62.774	30.471	9.695	43.918	50.806	12.305	12.018	
000058	深 赛 格	1.23	7.39	3299601	24226284	-0.156	-0.052	-0.207	13.655	18.177	4.610	7.254	53.886	36.387	40.254	7.774	8.160	
000059	华锦股份	6.39	11.65	70506720	798050432	0.313	0.243	0.142	75.140	74.701	76.017	30.685	23.562	55.142	67.485	10.940	10.530	
000060	中金岭南	4.58	11.87	107401600	1260688512	0.268	0.281	-0.026	63.730	57.103	76.984	25.000	33.025	21.495	39.872	11.395	10.888	
000061	农 产 品					-0.069	-0.095	0.053	51.661	44.900	65.183	23.134	32.090	44.538	53.276	8.932	9.352	
000062	深圳华强	2.85	24.94	4830865	119120568	-0.895	-0.682	-0.427	22.869	23.632	21.342	16.060	42.053	81.809	49.270	25.753	27.115	
000063	中兴通讯	2.72	22.67	57064872	1274264704	0.438	0.667	-0.458	45.804	47.994	41.422	12.092	22.283	20.651	21.591	22.911	21.353	
000065	北方国际	2.81	23.39	5681654	131979728	-0.581	-0.440	-0.283	32.593	28.745	40.289	11.429	48.571	71.510	57.817	23.701	25.312	
000066	中国长城	1.10	9.19	23496306	214259376	0.117	0.141	-0.049	36.929	44.231	22.325	5.634	42.254	44.510	66.053	9.194	9.117	
000068	华控赛格	5.77	6.60	10070889	65560972	-0.160	-0.130	-0.060	34.872	25.896	52.822	19.653	39.306	88.889	69.625	6.637	7.032	
000069	华侨城Ａ	3.07	9.40	49896192	464053408	0.058	0.163	-0.211	30.707	30.708	30.707	10.619	27.876	59.813	57.273	9.505	9.122	
000070	特发信息	0.39	10.18	4509427	45573620	-0.347	-0.196	-0.302	20.824	17.594	27.284	0.000	61.600	100.000	95.588	10.718	11.304	
000078	海王生物	0.16	6.09	17703872	106878888	0.033	0.045	-0.025	43.862	53.025	25.536	3.419	28.205	53.691	47.311	6.126	6.067	
000088	盐 田 港	1.60	9.50	16030754	151336592	-0.233	-0.110	-0.247	27.343	24.736	32.558	6.115	29.856	81.461	76.497	9.834	9.956	
000089	深圳机场	1.34	9.09	11034733	99666944	-0.044	0.027	-0.143	20.589	27.677	6.414	10.303	42.424	46.925	45.384	9.242	9.208	
000090	天健集团	1.52	11.37	19473548	219672144	0.209	0.279	-0.139	35.589	49.389	7.990	11.929	38.325	40.136	58.465	11.509	10.930	
000096	广聚能源	2.75	14.22	1249101	17714538	-0.259	-0.196	-0.125	39.969	29.517	60.873	16.802	37.669	76.510	55.485	14.255	14.810	
000099	中信海直					-0.284	-0.228	-0.112	26.352	19.940	39.177	10.714	44.388	82.785	67.943	11.458	11.962	
000100	TCL 集团					-0.010	0.001	-0.023	21.634	33.760	-2.617	30.909	32.727	11.893	19.248	3.487	3.488	
000150	宜华健康	-0.25	24.22	918980	22175366	-0.203	-0.218	0.029	57.181	50.376	70.790	2.410	60.723	55.616	48.130	24.401	25.117	
000151	中成股份	1.87	17.39	4268691	73978448	-0.499	-0.281	-0.436	25.794	27.280	22.820	9.454	52.521	75.470	43.706	18.146	18.950	
000153	丰原药业	0.31	9.65	5545194	53237564	-0.776	-0.399	-0.755	7.811	10.401	2.630	0.000	74.324	98.446	56.718	11.048	12.130	
000156	华数传媒	0.86	14.09	2566809	35906720	-0.198	-0.108	-0.182	17.235	22.210	7.285	7.853	57.068	75.839	48.014	14.446	14.960	
000157	中联重科	1.93	4.76	101022768	478131936	0.057	0.037	0.040	82.205	73.449	99.718	37.143	7.143	44.779	43.787	4.586	4.511	
000158	常山股份	-0.19	10.78	16995304	184427824	-0.206	-0.025	-0.362	18.656	20.594	14.779	8.333	46.914	46.819	32.025	11.397	11.447	
000159	国际实业	1.60	6.36	8932810	56252536	-0.096	-0.034	-0.124	28.919	38.131	10.496	12.857	49.048	39.574	60.408	6.667	7.027	
000166	申万宏源	5.16	5.91	101457872	587338944	0.046	0.034	0.023	61.539	60.474	63.669	33.981	22.330	38.981	43.973	5.718	5.681	
000301	东方市场					-0.002	0.008	-0.020	30.695	37.373	17.340	18.367	30.612	25.605	25.588	5.107	5.093	
000333	美的集团	0.54	41.22	31519178	1304514816	0.498	0.878	-0.761	32.291	38.005	20.864	15.308	9.742	31.638	30.800	41.779	39.625	
000338	潍柴动力	4.76	7.04	114121040	1608569984	0.260	0.252	0.015	77.417	69.357	93.536	25.571	26.941	16.580	34.646	6.664	6.115	
000400	许继电气	1.49	17.04	8900929	149508688	0.089	0.231	-0.283	23.490	32.246	5.979	0.802	40.642	33.041	41.481	17.438	17.239	
000401	冀东水泥	2.26	15.40	54727656	840368448	-0.252	-0.199	-0.107	28.624	39.995	5.881	18.850	43.610	26.775	52.142	15.848	16.393	
000402	金 融 街	1.89	12.40	38448320	470180288	0.165	0.107	0.116	76.847	66.239	98.062	39.344	4.508	52.212	45.631	11.894	11.560	
000403	ST生化					0.407	0.023	0.769	85.647	81.248	94.446	40.890	9.534	56.391	70.267	29.341	29.279	
000404	华意压缩	1.83	7.24	10712100	76706072	-0.146	-0.076	-0.140	26.335	33.235	12.536	7.000	57.500	68.884	53.616	7.553	7.913	
000407	胜利股份	0.25	8.05	5164576	41520548	-0.391	-0.253	-0.277	13.179	10.556	18.424	0.000	57.014	100.000	87.376	8.746	9.424	
000408	藏格控股	0.75	13.50	1807607	24217608	-0.102	-0.078	-0.047	36.328	29.586	49.812	6.250	37.500	46.916	33.619	13.601	13.971	
000409	山东地矿	4.09	7.12	14263860	100861384	-0.677	-0.407	-0.539	10.467	12.649	6.103	13.033	60.427	71.570	54.185	8.196	9.510	
000410	*ST沈机	-0.12	8.34	10429529	87441088	0.280	0.207	0.146	61.296	66.448	50.994	31.650	20.875	49.558	66.606	8.085	7.931	
000411	英特集团	0.73	20.69	375960	7748517	-0.166	-0.053	-0.227	24.136	34.733	2.941	21.480	33.213	41.912	44.647	21.254	21.650	
000413	东旭光电	2.08	10.82	104984160	1123639296	0.097	0.243	-0.293	21.276	29.942	3.946	8.356	46.631	48.540	65.909	11.105	10.869	
000415	渤海金控	1.18	6.84	24235984	164035344	0.073	0.079	-0.013	49.777	53.758	41.813	7.563	38.655	48.262	67.918	6.777	6.685	
000416	民生控股	0.00	7.52	3854861	28770204	-0.136	-0.079	-0.114	27.024	34.388	12.297	1.342	59.731	72.595	66.837	7.849	8.289	
000417	合肥百货	1.59	8.30	3836131	31587150	0.042	0.069	-0.054	30.064	41.433	7.324	22.778	20.556	46.397	69.714	8.326	8.292	
000418	小天鹅Ａ	-0.16	44.50	2041753	90571432	-0.622	-0.425	-0.395	27.078	33.942	13.350	23.364	21.963	16.521	29.408	45.378	45.704	
000419	通程控股	2.30	6.67	3579656	24025206	-0.066	-0.028	-0.074	37.449	44.055	24.237	16.667	46.528	65.484	49.878	6.755	6.958	
000420	吉林化纤	2.06	3.47	33960916	117489520	0.069	0.030	0.079	78.714	76.886	82.371	32.231	18.182	43.446	52.156	3.285	3.257	
000421	南京公用	2.93	7.02	2653698	18331268	-0.056	-0.016	-0.080	29.917	30.011	29.728	21.324	48.529	51.746	44.750	7.075	7.259	
000422	湖北宜化	4.21	6.43	47619140	303962656	0.110	0.088	0.044	66.667	70.283	59.435	31.757	22.973	25.962	47.271	6.173	6.071	
000423	东阿阿胶	0.88	66.28	7022639	463123808	-0.605	-0.159	-0.893	30.020	24.306	41.448	19.813	24.953	45.897	59.537	66.929	66.879	
000425	徐工机械	3.92	3.98	129682144	509180384	0.083	0.079	0.007	67.381	65.002	72.138	19.737	22.368	15.759	44.247	3.853	3.720	
000426	兴业矿业	6.64	9.64	40884064	391553312	0.280	0.287	-0.014	65.895	62.556	72.574	29.199	31.783	22.325	39.942	9.152	8.598	
000428	华天酒店	1.06	4.77	4766679	22612876	-0.100	-0.064	-0.072	19.141	29.429	-1.435	7.692	52.747	66.810	62.497	4.953	5.258	
000429	粤高速Ａ	0.33	9.26	48931792	445409536	0.087	0.007	0.159	73.864	55.143	111.304	53.556	4.184	49.690	61.141	8.632	8.390	
000430	张家界	0.69	10.15	1733884	17492596	-0.108	-0.043	-0.130	25.176	28.504	18.519	1.170	54.386	50.309	38.437	10.368	10.627	
000488	晨鸣纸业	5.00	15.55	54589320	833930816	0.870	0.810	0.120	74.165	74.807	72.882	19.118	20.378	43.959	70.219	14.585	12.892	
000498	山东路桥	1.82	8.38	30904160	260286176	0.277	0.150	0.252	85.939	80.898	96.022	43.279	7.869	71.013	55.482	7.720	7.391	
000501	鄂武商Ａ	3.11	17.23	6793577	113818968	-0.078	0.064	-0.285	43.604	32.526	65.761	12.230	36.451	82.940	64.340	17.248	17.169	
000502	绿景控股	0.65	10.85	2180905	23526498	-0.426	-0.277	-0.299	21.003	26.834	9.340	1.201	72.072	57.450	55.322	11.715	12.870	
000503	海虹控股					-2.068	-1.510	-1.118	10.553	22.241	-12.823	1.764	69.545	77.459	69.546	30.787	35.516	
000504	南华生物	0.94	20.39	2190671	44604104	0.043	0.397	-0.707	32.150	40.915	14.619	3.374	52.227	66.343	69.716	21.460	20.678	
000505	珠江控股	0.00	9.77	3949695	38418788	-0.134	-0.157	0.046	62.434	44.275	98.751	13.542	23.264	20.254	37.609	9.736	10.142	
000506	中润资源					-0.304	-0.158	-0.293	9.440	13.796	0.728	3.559	44.484	85.218	68.927	9.454	9.817	
000507	珠海港	1.09	11.10	41253864	453040384	-0.150	0.107	-0.514	22.799	21.159	26.078	6.553	35.194	64.497	52.722	11.720	11.355	
000509	华塑控股					-0.067	-0.066	-0.002	66.427	60.389	78.505	0.000	53.646	93.599	52.312	6.085	6.323	
000510	金路集团	6.11	10.42	30428424	310156896	0.470	0.426	0.086	57.776	58.168	56.993	24.706	23.137	39.091	55.864	9.722	9.060	
000513	丽珠集团	0.22	49.45	2068429	101517872	0.012	0.265	-0.506	26.270	23.619	31.571	8.647	7.252	28.562	24.340	49.636	48.779	
000514	渝 开 发	1.01	9.01	51486344	464283488	0.294	0.130	0.328	80.202	73.308	93.990	30.917	17.484	48.455	51.728	8.235	8.009	
000516	国际医学	1.00	5.04	13388638	66947784	-0.160	-0.116	-0.089	17.011	18.928	13.179	4.464	55.357	95.228	65.909	5.277	5.672	
000517	荣安地产	0.69	4.39	7243074	31555956	-0.067	-0.042	-0.051	29.043	32.540	22.049	22.727	43.182	42.764	36.437	4.493	4.658	
000518	四环生物	0.65	7.80	4640325	36345516	0.113	0.111	0.003	58.133	59.456	55.487	23.113	19.340	20.871	36.851	7.695	7.554	
000519	中兵红箭	0.43	11.81	16606762	194977824	-0.131	0.041	-0.345	23.684	37.809	-4.567	4.651	56.448	49.424	65.236	12.601	13.059	
000520	长航凤凰	0.54	5.59	5054177	28120888	-0.106	-0.084	-0.045	33.944	31.844	38.143	7.692	45.299	42.956	32.400	5.711	6.036	
000521	美菱电器	1.70	5.97	10166790	60318336	-0.064	-0.003	-0.122	17.921	18.634	16.496	12.931	49.138	60.757	56.321	6.127	6.265	
000523	广州浪奇	2.03	9.56	3516969	33526198	-0.072	-0.028	-0.087	40.788	32.570	57.223	16.194	36.437	53.328	67.291	9.635	9.868	
000524	岭南控股	0.24	12.44	2757031	34092596	-0.076	-0.039	-0.073	45.905	41.742	54.231	15.915	32.891	57.491	60.953	12.649	12.969	
000525	红 太 阳	3.84	18.66	4655814	85508400	0.271	0.296	-0.048	49.536	49.986	48.637	16.190	37.381	23.597	28.199	18.174	17.801	
000526	*ST紫学	-2.41	32.38	2393766	77295728	-0.424	-1.225	1.603	80.480	74.784	91.872	54.040	9.864	42.590	57.386	30.650	32.872	
000528	柳 工	1.41	9.33	44202188	408681056	0.237	0.195	0.084	79.891	70.862	97.950	29.258	20.524	29.476	54.487	8.886	8.481	
000529	广弘控股	0.74	8.14	5481414	44056764	-0.216	-0.109	-0.213	24.240	34.891	2.937	1.180	48.083	58.438	58.770	8.841	9.333	
000530	大冷股份	0.70	7.16	8689804	61606992	0.063	0.110	-0.093	30.864	37.571	17.449	9.225	44.649	37.807	43.891	7.304	7.234	
000531	穗恒运Ａ	3.93	8.99	4000563	35385868	-0.178	-0.088	-0.179	26.085	28.011	22.233	18.049	53.659	68.705	54.084	9.167	9.561	
000532	华金资本	0.00	12.33	3141898	38400632	-0.483	-0.257	-0.451	13.340	14.796	10.427	0.000	56.068	76.353	42.905	13.304	14.327	
000533	万 家 乐	-0.37	10.84	3660720	39427896	0.139	0.172	-0.067	42.998	48.566	31.861	4.594	27.915	31.702	63.252	10.875	10.627	
000534	万泽股份	1.67	10.98	1319760	14392102	-0.419	-0.334	-0.170	40.649	31.686	58.576	3.368	32.211	89.855	75.589	11.341	12.224	
000536	华映科技	0.38	5.32	7178097	37989704	-0.115	-0.061	-0.108	22.046	30.894	4.352	0.000	58.475	84.019	56.134	5.589	5.892	
000537	广宇发展	1.25	7.31	3516948	25549594	-0.200	-0.103	-0.195	16.194	22.695	3.192	6.522	60.326	90.158	56.324	7.668	8.072	
000538	云南白药	0.46	89.31	2979690	267346384	-0.508	-0.168	-0.679	55.778	45.621	76.090	18.087	24.035	42.899	55.317	89.952	89.464	
000539	粤电力Ａ	1.14	5.33	6147425	32642592	0.005	0.006	-0.002	53.608	54.038	52.746	6.667	26.667	31.820	29.978	5.306	5.312	
000540	中天金融	1.72	7.70	240135648	1839151232	0.234	0.148	0.172	79.899	69.240	101.217	42.510	5.263	45.858	42.163	6.987	6.592	
000541	佛山照明	1.13	8.95	6163269	54622336	-0.040	-0.005	-0.070	28.857	38.292	9.986	6.422	42.202	59.431	60.791	9.077	9.183	
000543	皖能电力	1.66	5.52	7146595	39156232	-0.062	-0.019	-0.087	18.354	20.788	13.486	11.765	50.588	77.629	52.173	5.624	5.801	
000544	中原环保	0.49	20.31	3574075	72167456	0.104	0.310	-0.411	18.075	27.782	-1.340	1.400	45.600	46.016	61.995	20.822	20.352	
000545	金浦钛业	2.61	6.28	57737256	359049504	0.147	0.133	0.029	61.027	59.153	64.774	16.667	26.577	40.780	55.662	6.055	5.853	
000546	金圆股份	10.01	11.32	20436488	225484208	0.089	0.124	-0.071	42.862	41.930	44.725	37.768	26.180	34.348	24.307	10.870	10.774	
000547	航天发展	1.05	9.59	9706791	92188232	-0.216	-0.134	-0.163	23.872	28.901	13.815	4.688	53.125	63.720	44.866	9.990	10.735	
000548	湖南投资	2.59	7.92	15157581	118791560	0.094	0.043	0.102	70.806	69.576	73.266	23.846	16.538	35.080	49.181	7.641	7.656	
000550	江铃汽车	1.36	20.83	4208529	89414152	0.136	0.126	0.020	38.456	48.690	17.989	16.147	26.629	33.439	51.622	20.729	20.991	
000551	创元科技	2.01	8.61	5917852	50487868	-0.306	-0.201	-0.211	22.011	22.187	21.661	6.195	54.425	87.552	76.384	8.985	9.512	
000552	靖远煤电	5.21	4.04	93918032	371617888	0.094	0.063	0.061	76.619	70.527	88.803	37.500	20.536	20.373	56.163	3.726	3.597	
000553	沙隆达Ａ	3.68	13.81	8173323	110502048	0.149	0.241	-0.185	31.634	40.262	14.376	9.976	49.392	30.926	58.460	13.850	13.596	
000554	泰山石油	2.31	7.96	9548754	75467144	-0.199	-0.200	0.001	41.853	45.766	34.028	15.254	46.610	34.658	45.021	8.115	8.840	
000555	神州信息					-0.057	-0.138	0.163	68.324	63.507	77.956	34.375	8.482	24.757	32.704	16.694	17.303	
000557	西部创业					-0.212	-0.106	-0.211	23.923	15.565	40.640	8.889	43.889	81.918	68.384	6.005	6.231	
000558	莱茵体育	1.24	6.55	9119014	59171164	-0.270	-0.139	-0.262	13.575	12.771	15.183	6.341	51.220	73.879	45.942	7.041	7.561	
000559	万向钱潮	1.42	10.00	13269570	132028216	0.040	0.142	-0.205	29.500	27.277	33.947	10.628	40.580	66.086	54.708	10.156	9.994	
000560	昆百大Ａ	0.24	8.44	1468463	12325577	-0.106	-0.058	-0.094	32.189	32.685	31.197	1.205	62.651	49.062	47.675	8.691	8.989	
000561	烽火电子	0.85	9.53	3046363	28876772	-0.140	-0.032	-0.215	22.362	31.354	4.377	2.847	57.651	50.085	58.253	9.969	10.496	
000563	陕国投Ａ	2.08	5.89	143574704	827146304	0.135	0.061	0.148	74.279	61.860	99.115	32.367	4.348	60.241	51.097	5.410	5.327	
000564	供销大集	0.42	7.14	17448976	123321072	0.063	-0.023	0.173	74.716	63.683	96.781	42.358	6.114	55.308	62.257	6.714	6.795	
000565	渝三峡Ａ	0.72	9.73	9580232	91840480	-0.006	0.034	-0.080	40.279	46.086	28.666	13.018	27.811	34.780	29.223	9.999	10.211	
000566	海南海药	0.08	13.15	4414695	57822440	0.029	0.029	-0.000	72.300	75.987	64.925	13.333	42.667	69.999	53.707	13.262	13.235	
000567	海德股份	3.81	28.08	6614981	179775360	0.659	0.570	0.179	53.397	52.114	55.962	43.362	23.448	44.800	38.987	26.836	26.151	
000568	泸州老窖	2.91	49.92	9382072	466896832	0.142	0.269	-0.256	66.357	56.049	86.972	24.503	18.083	26.681	42.477	49.006	47.713	
000570	苏常柴Ａ	1.95	7.33	11638544	84552024	0.055	0.025	0.060	59.139	60.082	57.251	28.910	23.697	17.929	33.001	7.135	7.214	
000571	新大洲Ａ					0.035	-0.026	0.122	83.240	73.055	103.609	37.423	10.429	43.883	28.151	7.736	7.737	
000572	海马汽车	1.47	4.84	10259547	49180528	-0.074	-0.034	-0.080	28.860	38.148	10.285	3.604	48.649	67.102	47.455	5.019	5.187	
000573	粤宏远Ａ	1.34	6.06	5730833	34299876	-0.133	-0.094	-0.077	31.270	27.635	38.540	20.253	41.139	29.462	27.591	6.220	6.595	
000576	广东甘化	0.36	16.64	3174012	52754756	-0.117	-0.112	-0.011	76.673	63.333	103.352	16.031	44.275	81.154	49.461	16.526	16.644	
000581	威孚高科	5.15	25.92	28163738	718383424	0.577	0.679	-0.204	54.713	47.275	69.589	34.251	22.018	23.435	25.486	25.191	23.937	
000582	北部湾港	1.02	11.90	9756295	115507336	-0.030	-0.115	0.170	57.549	60.414	51.819	26.087	21.937	35.405	29.056	11.792	12.134	
000584	友利控股	3.57	13.05	6711451	87035808	0.153	0.241	-0.176	56.856	53.059	64.451	6.790	30.864	56.185	36.018	12.997	12.459	
000585	东北电气	0.57	5.31	10417033	55152076	-0.210	-0.255	0.090	65.100	53.778	87.745	15.909	16.477	15.363	47.707	5.295	5.881	
000586	汇源通信	0.96	22.14	1129650	24945016	0.858	0.737	0.242	73.656	76.310	68.349	25.528	15.163	69.395	66.238	21.380	19.894	
000587	金洲慈航	2.51	8.18	32263302	261326704	0.154	0.096	0.115	89.051	81.394	104.366	24.434	28.959	56.111	61.929	7.757	7.507	
000589	黔轮胎Ａ	2.04	5.49	9843874	53444868	0.001	0.028	-0.053	40.583	52.817	16.114	19.658	45.299	29.381	55.565	5.550	5.577	
000590	启迪古汉	0.19	16.00	897131	14375265	-0.219	-0.235	0.031	66.447	52.369	94.602	8.013	40.705	76.699	50.081	15.957	16.612	
000591	太阳能	1.34	5.31	11456210	60087432	-0.045	-0.047	0.004	36.324	44.602	19.767	16.964	42.857	53.318	53.704	5.354	5.527	
000592	平潭发展	0.98	5.15	10647180	54508352	-0.073	-0.016	-0.114	20.539	26.732	8.155	2.459	50.000	60.705	43.146	5.307	5.476	
000593	大通燃气	1.34	8.29	1807312	14885027	-0.108	-0.035	-0.146	29.293	38.248	11.383	6.771	51.563	45.915	65.338	8.592	8.885	
000595	*ST宝实	2.56	4.80	11897233	56207752	0.044	0.039	0.009	37.701	41.031	31.041	27.119	31.638	11.670	30.788	4.767	5.014	
000596	古井贡酒	1.17	47.62	3157925	149910480	-0.483	-0.213	-0.540	38.614	31.687	52.467	19.504	34.386	42.504	59.787	48.284	48.968	
000597	东北制药	2.02	11.12	12192300	132007632	0.116	0.166	-0.100	35.962	49.684	8.519	13.303	37.156	31.739	37.082	11.373	11.223	
000598	兴蓉环境	1.62	5.66	20076572	112959824	0.014	0.028	-0.028	32.037	40.926	14.259	19.718	42.254	29.415	59.482	5.672	5.658	
000599	青岛双星	1.71	6.55	5453139	35468252	-0.081	-0.041	-0.080	33.643	38.707	23.516	8.176	50.943	40.163	42.821	6.681	6.899	
000600	建投能源	-0.10	10.37	27076520	277532320	-0.632	-0.393	-0.477	14.151	14.214	14.023	0.000	62.299	98.895	95.542	11.419	12.210	
000601	韶能股份	2.87	7.18	11260617	82484808	0.033	0.021	0.023	61.879	55.204	75.231	29.687	23.438	26.308	28.899	7.008	7.063	
000603	盛达矿业	10.04	14.25	8625474	120145208	0.150	0.174	-0.048	48.804	43.788	58.834	34.105	34.737	27.118	45.456	13.551	13.444	
000605	渤海股份	0.44	25.38	8693101	219802112	-1.169	-0.678	-0.981	21.041	26.362	10.401	0.000	38.863	91.701	50.856	27.482	28.985	
000606	神州易桥					-0.029	-0.007	-0.044	41.914	35.046	55.650	10.219	39.416	70.638	56.263	10.203	10.372	
000607	华媒控股	0.42	7.11	4654499	33069518	-0.111	-0.051	-0.119	28.025	31.690	20.697	4.430	60.127	59.531	60.179	7.358	7.689	
