历史行情.指标排序沪深Ａ股 日期:2017-07-21,五 指标:MACD(12,26,9)   VR(24,6)   CR(26,10,20,40,62)   BRAR(26)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  VR	  MAVR	  CR	  MA1	  MA2	  MA3	  MA4	  BR	  AR	
000001	平安银行	0.74	10.89	150102000	1625416448	0.504	0.392	0.224	334.928	368.784	314.596	230.457	168.419	107.812	79.135	212.376	260.920	
000002	万 科Ａ	-2.25	24.78	47766256	1195588608	0.799	0.913	-0.227	127.670	130.192	145.888	185.673	205.349	105.269	99.144	154.394	162.731	
000004	国农科技	-0.05	21.50	1311509	28193912	-2.684	-2.748	0.128	53.111	38.365	22.701	21.606	34.974	83.745	87.400	17.489	61.864	
000005	世纪星源	-0.20	4.91	3649800	17943632	-0.113	-0.086	-0.053	75.598	97.630	74.238	112.067	110.443	68.386	68.902	77.640	90.411	
000006	深振业Ａ	-0.24	8.47	11992434	101327696	-0.050	-0.022	-0.055	96.781	99.052	79.070	117.845	136.091	106.692	94.659	93.174	107.407	
000007	全新好	10.01	16.05	13601903	213863504	-0.525	-0.368	-0.316	180.148	129.906	90.304	96.020	83.593	106.301	141.217	96.167	163.158	
000008	神州高铁	1.85	7.69	12546462	96077656	0.035	0.003	0.064	143.120	120.213	129.737	143.238	116.013	62.339	74.430	96.316	89.231	
000009	中国宝安	0.97	8.37	54111064	453479552	0.055	0.057	-0.004	151.051	131.896	139.322	170.399	124.275	59.847	60.259	128.333	163.813	
000010	美丽生态	0.42	4.80	3985000	19115500	-0.124	-0.096	-0.056	89.319	72.423	64.806	121.698	96.946	55.432	66.768	60.714	70.414	
000011	深物业A	0.77	19.53	12156526	236628864	-0.189	-0.088	-0.202	121.600	111.373	89.982	120.406	152.066	139.202	116.405	104.791	129.162	
000012	南 玻Ａ	-1.37	8.64	24297180	210139136	0.161	0.107	0.107	130.517	173.020	169.900	176.474	115.122	57.749	61.012	133.333	131.050	
000014	沙河股份	-0.06	16.92	2149897	36321704	-0.145	-0.162	0.035	47.102	58.672	81.081	95.210	115.808	99.329	96.739	94.790	111.329	
000016	深康佳Ａ	-0.58	5.14	15035573	77584816	0.111	0.146	-0.070	135.370	134.119	145.792	251.660	180.301	115.033	102.140	120.183	132.195	
000017	深中华A	-0.63	7.95	1450975	11551402	-0.235	-0.156	-0.158	99.524	100.761	66.427	142.414	111.692	68.436	71.771	85.135	111.575	
000018	神州长城	-0.14	7.15	8832231	63383456	-0.200	-0.161	-0.077	79.306	91.616	66.270	107.947	102.961	72.707	89.786	63.863	77.211	
000019	深深宝Ａ	-2.94	11.56	23146632	269255232	-0.187	-0.061	-0.252	127.390	129.586	93.799	148.123	130.913	79.612	76.868	102.000	167.091	
000020	深华发Ａ					-0.871	-0.695	-0.353	67.336	65.710	59.300	69.505	101.221	151.220	121.819	61.981	72.590	
000021	深科技	0.00	8.32	5013847	41870988	-0.067	-0.016	-0.102	104.327	116.581	98.200	127.656	130.408	86.375	75.176	83.871	77.328	
000022	深赤湾Ａ	-2.26	27.70	6639996	184626608	0.049	0.361	-0.625	64.867	78.190	105.387	141.070	157.245	124.349	138.521	115.983	133.589	
000023	深天地Ａ	-2.81	25.60	1071287	27623546	0.095	0.300	-0.409	69.585	74.270	124.840	159.013	126.262	77.835	73.201	104.328	126.271	
000025	特 力Ａ					1.083	1.961	-1.756	120.843	133.931	154.521	177.178	133.604	68.155	67.387	148.309	204.447	
000026	飞亚达Ａ	0.00	11.32	3838813	43531904	-0.300	-0.152	-0.296	126.260	132.366	78.870	131.312	101.379	70.638	84.310	63.025	69.890	
000027	深圳能源	-0.30	6.66	6972726	46421548	-0.012	0.011	-0.045	140.436	139.978	111.027	153.651	133.459	94.216	97.725	120.339	128.571	
000028	国药一致	0.03	78.04	651027	50695676	-0.087	0.431	-1.036	63.183	59.659	111.304	159.039	141.101	101.826	119.494	97.865	118.539	
000029	深深房Ａ					-0.013	0.034	-0.094	229.598	191.120	109.333	116.972	123.238	126.779	104.266	139.157	184.541	
000030	富奥股份	2.50	9.03	12511354	111816864	0.073	0.086	-0.026	119.903	106.460	125.421	169.251	154.549	103.500	96.524	71.131	103.957	
000031	中粮地产	8.70	8.00	54508000	428272768	0.004	-0.010	0.028	181.713	116.092	123.855	145.121	118.234	69.725	77.560	135.979	159.064	
000032	深桑达Ａ					0.135	0.099	0.073	146.911	114.748	87.206	105.148	102.336	97.079	103.188	69.315	97.738	
000034	神州数码	-5.78	17.76	11181285	202350080	-0.685	-0.024	-1.322	94.525	143.277	79.029	140.722	137.391	78.419	57.428	69.658	144.236	
000035	中国天楹	0.00	6.52	3349900	21807482	-0.095	-0.052	-0.087	81.126	86.330	67.409	116.465	103.617	71.947	96.238	34.915	42.701	
000036	华联控股	10.04	11.29	122584600	1353402112	0.416	0.214	0.404	218.621	140.040	305.291	144.484	140.455	120.125	107.664	212.889	206.167	
000037	深南电A	-1.29	9.97	1691600	16907574	-0.034	-0.002	-0.064	86.867	86.833	93.489	125.024	139.407	85.160	91.086	76.066	107.977	
000038	深大通					-1.003	-0.936	-0.135	65.924	69.917	53.588	49.391	64.621	85.940	73.054	64.993	70.732	
000039	中集集团	1.35	18.07	22442456	405308832	0.201	0.212	-0.022	138.467	132.449	130.636	145.978	151.999	110.210	97.050	128.621	153.320	
000040	东旭蓝天	0.16	12.47	2604675	32353326	-0.073	0.028	-0.200	108.504	117.089	104.239	163.130	120.870	102.040	125.466	97.835	97.386	
000042	中洲控股	-1.23	16.92	627232	10630448	-0.125	-0.195	0.139	138.007	105.070	83.218	65.525	83.161	85.904	85.971	70.861	56.998	
000043	中航地产	-0.93	10.64	3988045	42619736	0.239	0.275	-0.073	147.189	155.057	145.734	217.634	147.825	73.232	88.247	130.365	162.078	
000045	深纺织Ａ	-1.19	10.77	4334722	46811112	-0.322	-0.217	-0.210	92.814	95.591	66.942	112.462	111.155	91.091	75.026	80.739	93.390	
000046	泛海控股	-1.63	8.43	8421510	71304048	-0.011	-0.019	0.015	116.396	119.161	131.643	120.519	120.300	81.612	81.466	111.982	118.269	
000048	康达尔	-1.85	24.98	267426	6692005	-0.468	-0.351	-0.234	75.286	77.247	81.799	99.298	97.328	66.815	67.221	96.004	62.142	
000049	德赛电池	-0.28	52.83	3269972	172924144	-0.194	-0.094	-0.200	129.482	119.681	110.326	110.788	92.837	102.815	132.648	85.428	97.260	
000050	深天马Ａ	4.38	22.86	56423368	1288514560	0.896	0.755	0.282	257.695	239.059	204.886	209.282	143.285	100.622	92.671	175.787	176.799	
000055	方大集团	-1.68	7.02	9187201	64845168	-0.101	-0.096	-0.011	104.935	115.259	79.337	125.548	95.176	54.900	75.639	80.169	71.660	
000056	皇庭国际	0.39	12.96	1847950	23822340	0.263	0.186	0.154	247.811	193.762	155.995	125.429	112.567	81.787	77.139	108.989	120.902	
000058	深 赛 格	-0.13	7.45	2897373	21550232	-0.178	-0.096	-0.165	98.466	102.621	88.015	142.795	127.046	66.059	62.368	93.055	132.534	
000059	华锦股份	3.37	12.26	100189336	1221552000	0.431	0.300	0.262	264.451	179.426	184.308	196.404	130.190	78.408	65.947	175.842	169.359	
000060	中金岭南	1.34	12.08	74963624	904937472	0.317	0.290	0.054	277.943	243.151	166.355	206.118	172.660	87.852	70.439	145.867	160.969	
000061	农 产 品					-0.069	-0.095	0.053	140.067	133.370	119.161	102.130	56.699	42.567	60.409	121.094	154.976	
000062	深圳华强					-0.895	-0.682	-0.427	90.542	100.855	52.117	63.735	89.982	108.091	89.429	55.505	60.302	
000063	中兴通讯	0.34	23.66	69648936	1668504064	0.476	0.595	-0.238	145.483	140.845	142.886	182.150	233.916	174.244	155.392	129.376	139.246	
000065	北方国际	-1.22	25.00	6637781	166262208	-0.295	-0.406	0.221	103.248	103.929	100.270	116.629	96.623	61.498	98.534	91.508	113.090	
000066	中国长城	-0.33	9.18	16081584	148212592	0.100	0.128	-0.056	239.862	267.304	133.282	181.079	107.085	65.313	87.063	137.334	147.637	
000068	华控赛格	-2.02	6.31	4680544	29640140	-0.176	-0.145	-0.062	79.781	93.101	76.115	95.057	86.593	82.993	94.143	62.349	74.257	
000069	华侨城Ａ	0.32	9.46	38831692	370004448	0.041	0.120	-0.158	146.899	143.631	112.472	139.648	176.860	157.007	141.854	114.461	119.647	
000070	特发信息	-2.95	10.54	4778460	50887664	-0.303	-0.235	-0.135	48.186	50.453	63.644	110.594	126.510	84.983	77.858	69.524	97.118	
000078	海王生物	-0.99	6.03	13092313	79098736	0.018	0.037	-0.038	159.003	167.979	85.464	125.137	129.086	94.250	78.799	73.206	81.865	
000088	盐 田 港	-2.23	9.21	15757260	145730448	-0.275	-0.165	-0.220	84.498	104.751	61.845	105.559	140.562	126.626	145.967	68.493	87.130	
000089	深圳机场	1.10	9.18	9450272	86392568	-0.053	-0.002	-0.102	97.251	90.671	93.798	121.428	137.817	118.449	130.906	68.272	87.898	
000090	天健集团	-1.22	11.38	16952596	194135520	0.170	0.243	-0.147	145.414	147.587	127.300	156.500	143.925	117.434	125.682	110.216	141.403	
000096	广聚能源	0.07	14.26	881000	12498351	-0.222	-0.209	-0.027	66.034	64.730	70.714	93.216	97.221	82.728	98.670	75.252	71.260	
000099	中信海直					-0.284	-0.228	-0.112	73.202	73.815	58.916	75.427	85.803	113.799	105.133	87.037	72.059	
000100	TCL 集团					-0.010	0.001	-0.023	96.322	106.406	96.774	91.378	97.308	132.211	123.469	68.627	88.636	
000150	宜华健康	5.78	25.61	4029651	101811856	-0.090	-0.190	0.201	84.847	64.766	88.720	72.322	73.601	70.051	73.976	56.124	73.236	
000151	中成股份	3.35	17.89	7074586	127311792	-0.500	-0.365	-0.270	41.125	45.322	61.710	102.969	112.031	93.852	112.368	66.852	75.235	
000153	丰原药业	-0.21	9.63	4435728	42860784	-0.865	-0.561	-0.607	49.199	63.742	51.631	89.074	99.780	140.221	141.507	56.736	115.561	
000156	华数传媒	0.92	14.30	1935659	27538894	-0.199	-0.141	-0.114	76.615	96.251	77.562	118.139	101.155	55.710	57.699	73.988	77.219	
000157	中联重科	1.05	4.79	73821376	355572224	0.075	0.049	0.051	166.210	154.938	249.533	157.506	140.631	85.376	87.671	159.420	168.181	
000158	常山股份	-2.57	10.62	13022017	140627888	-0.269	-0.107	-0.325	133.179	139.590	75.431	107.644	109.674	122.272	122.315	79.032	89.828	
000159	国际实业	1.10	6.43	8074524	51794728	-0.120	-0.064	-0.112	162.697	188.274	109.380	142.033	93.837	58.453	73.866	92.357	140.000	
000166	申万宏源	-0.51	5.84	37254476	218518320	0.058	0.042	0.032	109.392	125.036	146.320	142.357	132.677	74.053	66.145	115.574	140.367	
000301	东方市场					-0.002	0.008	-0.020	118.008	120.997	115.789	110.753	83.734	95.363	125.226	88.235	115.730	
000333	美的集团	-0.83	41.90	29503966	1242799360	0.465	0.735	-0.539	68.180	71.007	129.736	171.899	209.981	174.195	143.648	96.735	103.191	
000338	潍柴动力	-0.72	6.91	120764696	839855808	0.261	0.256	0.009	168.339	212.418	195.765	234.826	214.463	112.466	95.677	178.744	148.198	
000400	许继电气	0.06	17.08	4201495	71667416	0.025	0.161	-0.272	185.063	169.288	116.472	166.882	127.326	79.104	87.907	96.828	124.525	
000401	冀东水泥	0.19	15.61	41224360	644959104	-0.252	-0.218	-0.067	157.903	121.339	90.716	106.673	78.787	80.401	117.254	92.056	116.437	
000402	金 融 街	-1.78	12.15	26836596	326613824	0.191	0.137	0.108	142.457	164.909	150.755	117.007	132.907	106.895	115.606	135.803	158.844	
000403	ST生化					0.407	0.023	0.769	225.631	218.235	189.210	70.983	62.533	77.509	109.733	169.417	166.997	
000404	华意压缩	-0.14	7.29	8710752	63543820	-0.162	-0.106	-0.112	87.187	103.574	81.611	120.261	87.916	67.847	85.752	76.250	88.552	
000407	胜利股份	-2.25	7.83	6550657	51616436	-0.454	-0.320	-0.268	29.855	38.148	31.023	99.290	119.964	81.312	106.829	55.257	47.234	
000408	藏格控股	-2.94	13.88	3430652	47975596	-0.022	-0.060	0.077	130.754	120.286	132.278	112.349	95.897	71.538	100.028	125.128	165.443	
000409	山东地矿	-1.97	6.95	8096341	56741396	-0.748	-0.524	-0.446	41.467	46.914	56.527	93.645	89.770	66.424	108.388	69.579	150.497	
000410	*ST沈机	-1.86	8.44	9034628	76607472	0.300	0.240	0.119	101.528	115.083	168.978	165.521	108.540	51.094	56.246	158.974	156.800	
000411	英特集团	1.40	20.99	591341	12431930	-0.198	-0.105	-0.186	105.672	89.828	84.386	114.549	100.782	74.703	77.735	92.336	120.685	
000413	东旭光电	-0.98	11.07	84039440	939254656	0.085	0.188	-0.206	154.434	149.262	131.286	210.485	165.008	87.557	77.993	131.238	150.873	
000415	渤海金控	-1.98	6.94	31294016	219330448	0.094	0.084	0.020	175.161	180.488	173.734	189.078	130.267	83.137	88.016	128.177	208.333	
000416	民生控股	6.05	8.77	27196030	235687440	-0.017	-0.069	0.103	139.948	83.030	128.788	138.957	105.266	59.540	54.190	96.053	114.182	
000417	合肥百货	0.24	8.35	4551690	38096336	0.038	0.058	-0.040	220.157	201.565	124.867	187.889	116.909	70.526	76.798	103.046	134.706	
000418	小天鹅Ａ	-1.93	44.12	1886642	83540200	-0.658	-0.500	-0.315	49.759	48.908	78.946	94.896	126.111	138.921	158.004	74.529	86.021	
000419	通程控股	0.30	6.73	2481141	16666498	-0.061	-0.041	-0.041	106.194	101.214	87.376	136.719	111.422	62.652	68.118	72.195	75.500	
000420	吉林化纤	-2.31	3.38	19344526	65643920	0.078	0.047	0.061	160.617	210.445	175.862	150.136	96.028	52.500	59.467	91.735	129.000	
000421	南京公用	-0.28	7.00	2145698	15027189	-0.057	-0.031	-0.054	126.903	136.985	93.990	145.216	122.552	66.789	62.999	95.960	119.186	
000422	湖北宜化	4.67	6.73	61580276	406950816	0.154	0.106	0.096	258.895	230.594	189.691	179.137	116.945	59.715	52.695	136.527	202.400	
000423	东阿阿胶	-1.12	66.45	6109097	407468480	-0.540	-0.296	-0.489	86.081	85.716	82.901	115.267	147.291	131.268	162.381	64.722	73.871	
000425	徐工机械	0.51	3.97	74734056	296813888	0.086	0.081	0.010	175.486	173.542	165.285	243.550	167.789	70.814	87.237	122.936	157.447	
000426	兴业矿业	0.41	9.71	24949380	240348288	0.316	0.295	0.043	209.455	174.364	168.513	206.799	176.931	107.949	79.516	123.664	151.170	
000428	华天酒店	1.46	4.86	5020996	24188306	-0.103	-0.078	-0.050	95.106	84.219	72.892	127.641	97.364	57.683	47.367	69.872	78.621	
000429	粤高速Ａ	-1.87	8.93	26799564	241607408	0.127	0.049	0.156	102.412	104.623	104.421	100.720	131.056	126.322	132.982	100.000	88.643	
000430	张家界	0.20	10.20	809545	8261704	-0.117	-0.069	-0.096	126.387	150.117	70.392	141.430	159.497	78.482	71.087	63.386	68.853	
000488	晨鸣纸业	6.30	16.37	60815028	969316096	0.938	0.845	0.186	206.423	179.081	212.801	304.139	230.828	106.844	90.928	160.595	168.985	
000498	山东路桥	-0.60	8.25	11675320	96707944	0.315	0.208	0.215	289.228	365.695	224.390	160.008	106.070	61.995	67.893	162.963	178.238	
000501	鄂武商Ａ	2.60	17.38	7349497	126055512	-0.075	0.010	-0.172	82.428	71.632	76.580	135.071	158.853	103.960	86.518	69.723	100.860	
000502	绿景控股	0.36	11.01	1781213	19714884	-0.467	-0.343	-0.248	82.570	104.844	73.881	112.591	100.409	62.862	60.807	79.027	104.425	
000503	海虹控股					-2.068	-1.510	-1.118	48.442	72.720	52.833	66.699	51.554	64.957	72.524	52.574	72.782	
000504	南华生物	-1.40	19.70	2072094	41150484	-0.195	0.203	-0.794	126.631	115.331	75.000	134.497	159.343	143.905	117.292	80.702	81.818	
000505	珠江控股	-1.96	9.50	2552050	24418844	-0.137	-0.148	0.024	86.482	121.101	94.650	87.789	81.064	88.929	107.096	99.571	106.422	
000506	中润资源					-0.304	-0.158	-0.293	68.097	67.106	64.098	105.039	124.248	110.957	123.963	66.206	97.393	
000507	珠海港	-2.65	10.64	38127720	409199584	-0.263	-0.016	-0.494	74.522	93.430	71.137	142.122	166.277	134.548	143.477	81.585	110.411	
000509	华塑控股					-0.067	-0.066	-0.002	116.772	105.261	61.795	82.565	89.454	71.830	70.373	47.860	62.609	
000510	金路集团	-1.46	10.15	18416412	187950928	0.472	0.444	0.056	184.623	226.302	168.611	223.708	130.860	61.968	58.346	171.316	204.091	
000513	丽珠集团	3.05	50.30	3067084	152608976	0.012	0.163	-0.302	69.655	60.342	100.453	137.571	164.655	148.001	128.398	109.259	94.638	
000514	渝 开 发	-2.71	8.63	23641828	206472352	0.323	0.199	0.246	123.452	133.638	157.064	149.187	103.117	60.900	52.697	120.551	152.616	
000516	国际医学	-1.16	5.11	10296642	52829624	-0.157	-0.131	-0.053	77.338	79.312	54.701	102.082	89.877	81.725	108.450	58.599	63.333	
000517	荣安地产	-0.86	4.59	10766598	49420272	-0.041	-0.043	0.004	148.069	162.219	106.849	113.675	94.023	76.927	78.443	94.444	114.815	
000518	四环生物	2.32	7.93	6887170	54356932	0.119	0.112	0.013	172.841	159.680	147.538	195.901	129.061	68.688	75.042	145.089	140.000	
000519	中兵红箭	1.99	12.33	21433284	262086752	-0.166	-0.033	-0.266	146.459	145.867	111.228	161.818	101.854	59.529	80.939	97.853	124.194	
000520	长航凤凰	0.18	5.58	6757959	37794124	-0.110	-0.093	-0.034	109.989	100.362	67.364	109.427	100.325	61.500	73.637	82.489	114.124	
000521	美菱电器	0.84	6.03	6364576	38370168	-0.072	-0.028	-0.088	61.808	55.766	102.169	153.299	125.069	67.334	76.821	82.833	82.895	
000523	广州浪奇	-1.26	9.43	3519900	33242090	-0.083	-0.046	-0.074	85.999	107.848	99.432	122.894	106.675	68.310	67.395	93.239	111.041	
000524	岭南控股	-0.32	12.35	1447000	17905102	-0.105	-0.060	-0.089	84.973	97.494	82.958	133.645	116.829	75.642	91.851	70.069	79.740	
000525	红 太 阳	1.61	18.98	5571291	105313648	0.328	0.302	0.053	153.389	134.858	165.142	195.175	135.431	79.547	84.370	122.241	138.267	
000526	*ST紫学	-0.60	31.46	1057016	33327360	-0.237	-0.882	1.289	56.427	56.078	63.817	36.452	45.032	80.694	81.867	85.565	112.740	
000528	柳 工	1.84	9.42	34127772	321036160	0.268	0.218	0.100	122.027	105.957	178.443	198.847	149.585	81.367	85.962	151.539	181.897	
000529	广弘控股	0.37	8.18	2247008	18353720	-0.280	-0.167	-0.227	103.555	96.763	58.101	114.267	90.967	70.557	73.384	71.748	87.500	
000530	大冷股份	-0.56	7.15	6507966	46542828	0.035	0.085	-0.100	164.867	167.752	121.574	176.922	129.099	78.120	99.635	126.100	136.304	
000531	穗恒运Ａ					-0.178	-0.088	-0.179	78.929	95.759	74.461	134.637	108.722	67.703	80.578	60.932	76.859	
000532	华金资本	-0.64	12.50	3753700	46702480	-0.523	-0.350	-0.346	44.206	43.532	55.360	118.058	110.064	71.225	75.787	79.305	93.599	
000533	万 家 乐	-1.20	10.68	2387221	25615990	0.099	0.150	-0.101	208.656	248.696	134.370	171.937	132.640	82.635	103.806	79.858	100.000	
000534	万泽股份	0.91	11.10	958101	10539467	-0.399	-0.360	-0.079	71.025	79.435	55.000	68.880	103.219	88.260	84.366	48.662	61.135	
000536	华映科技	1.90	5.37	6661385	35466140	-0.135	-0.087	-0.097	52.574	55.217	51.529	116.283	97.930	58.749	60.538	47.115	53.968	
000537	广宇发展	2.54	7.66	6160589	46963456	-0.185	-0.135	-0.100	102.371	81.134	68.070	105.112	122.647	78.643	94.431	87.137	73.359	
000538	云南白药	-0.82	90.85	2327293	211720592	-0.262	-0.214	-0.096	79.425	74.732	95.385	107.286	139.902	135.550	152.081	59.363	69.839	
000539	粤电力Ａ	-1.46	5.39	10444972	56625712	0.021	0.011	0.020	109.778	113.813	131.875	127.503	115.687	89.515	101.540	98.889	104.598	
000540	中天金融	0.37	8.11	215431648	1749226240	0.358	0.215	0.285	547.963	351.532	324.522	167.017	160.269	93.184	96.214	212.745	296.835	
000541	佛山照明	-0.67	8.90	4771700	42530976	-0.056	-0.022	-0.068	90.840	94.710	77.688	111.610	114.898	72.766	93.275	65.263	77.143	
000543	皖能电力	-0.54	5.56	7931630	44361544	-0.061	-0.034	-0.054	87.873	88.975	94.265	154.928	138.214	60.052	45.128	80.882	91.129	
000544	中原环保	-1.22	20.30	3369274	68888240	0.031	0.216	-0.371	246.602	257.571	117.791	200.816	166.473	108.085	98.376	114.016	112.402	
000545	金浦钛业	1.12	6.34	44851828	282295232	0.162	0.142	0.040	155.714	163.699	168.694	194.810	127.737	71.476	89.019	141.004	158.824	
000546	金圆股份	-2.51	11.25	19604628	221641424	0.148	0.131	0.034	179.470	178.710	143.200	148.230	123.354	77.539	86.901	133.542	138.710	
000547	航天发展	0.82	9.79	9892850	96570664	-0.218	-0.165	-0.106	90.397	115.297	86.325	121.616	98.600	53.608	61.515	82.609	83.372	
000548	湖南投资	-2.08	8.01	13081691	105346176	0.143	0.077	0.132	152.650	154.582	134.336	138.174	102.007	61.842	74.581	93.272	152.419	
000550	江铃汽车	3.45	21.87	6391815	141557360	0.233	0.153	0.160	213.236	150.607	134.109	159.632	135.302	57.847	56.904	143.573	133.333	
000551	创元科技	0.23	8.68	4245060	36828656	-0.307	-0.240	-0.135	59.446	49.952	41.562	93.315	120.639	81.280	83.975	44.704	49.778	
000552	靖远煤电	0.25	3.97	45685952	182564384	0.114	0.080	0.068	228.437	221.962	187.179	175.106	134.963	70.728	71.109	154.286	176.596	
000553	沙隆达Ａ	-0.07	13.75	4091625	56257404	0.114	0.198	-0.168	132.242	137.204	104.331	159.636	133.914	77.648	92.430	99.168	113.271	
000554	泰山石油	1.00	8.12	12084354	97997200	-0.175	-0.193	0.037	102.395	90.422	83.837	95.606	70.665	67.541	76.807	83.067	78.864	
000555	神州信息					-0.057	-0.138	0.163	128.504	129.731	132.981	89.296	74.140	58.132	91.684	119.721	109.569	
000557	西部创业					-0.212	-0.106	-0.211	128.080	124.288	86.248	122.517	135.471	147.985	120.456	95.000	163.772	
000558	莱茵体育	1.51	6.71	12923710	86637808	-0.284	-0.191	-0.186	56.943	50.005	42.965	111.481	141.529	93.825	78.962	49.639	65.583	
000559	万向钱潮	0.80	10.13	11312590	114069584	0.026	0.101	-0.150	112.983	114.140	122.753	175.287	171.942	107.223	82.108	109.315	122.781	
000560	昆百大Ａ	5.93	9.11	9657571	88107208	-0.063	-0.067	0.008	127.945	97.873	109.128	128.742	98.823	63.338	100.101	104.938	92.913	
000561	烽火电子	1.78	9.72	3894441	37532592	-0.165	-0.080	-0.171	159.185	161.012	93.204	170.347	122.134	54.274	58.518	82.851	84.234	
000563	陕国投Ａ	-0.84	5.90	89746104	531194048	0.188	0.103	0.169	286.753	257.806	204.335	129.281	82.503	54.859	86.177	161.422	199.394	
000564	供销大集	-2.68	6.91	9063029	63717540	0.094	0.018	0.151	204.309	247.535	143.489	100.019	87.433	55.643	65.485	92.704	139.247	
000565	渝三峡Ａ	2.56	10.03	11058608	108746088	-0.016	0.015	-0.062	127.621	126.770	104.720	125.154	87.458	55.498	78.955	91.267	135.319	
000566	海南海药	-0.67	13.33	2204879	29430966	0.040	0.033	0.014	149.122	181.182	117.802	90.532	86.691	93.763	104.776	53.409	63.119	
000567	海德股份	-0.73	27.38	3531259	96655296	0.654	0.603	0.103	168.367	238.457	136.367	174.159	133.999	70.493	62.708	124.886	113.524	
000568	泸州老窖	0.06	51.38	6864323	354839072	0.455	0.314	0.282	163.690	143.975	128.708	115.176	136.853	139.274	147.125	84.030	86.940	
000570	苏常柴Ａ	-1.68	7.60	12389840	94321120	0.121	0.056	0.130	217.639	245.786	172.800	146.403	96.768	51.396	52.216	97.541	130.288	
000571	新大洲Ａ					0.035	-0.026	0.122	131.117	95.321	97.522	83.508	96.343	108.338	96.853	71.787	72.698	
000572	海马汽车	-0.21	4.86	6154438	29908524	-0.085	-0.052	-0.067	81.619	98.445	61.539	112.170	110.187	78.626	79.821	51.829	69.231	
000573	粤宏远Ａ	0.64	6.32	7910052	49883008	-0.102	-0.100	-0.005	79.878	69.747	77.996	92.662	112.016	72.380	63.934	91.968	100.422	
000576	广东甘化	-0.18	16.70	3364247	55923336	-0.074	-0.101	0.054	59.271	73.546	84.108	89.051	105.550	102.941	122.701	43.539	72.069	
000581	威孚高科	3.49	27.00	31084250	829775424	0.694	0.670	0.048	186.771	166.988	198.557	238.350	189.523	100.179	88.039	137.264	158.831	
000582	北部湾港	-1.95	12.08	14471636	177632288	0.030	-0.065	0.190	127.201	129.363	106.667	112.132	76.912	95.807	125.772	84.068	118.330	
000584	友利控股	-1.22	12.96	4670002	60763536	0.136	0.206	-0.140	73.917	91.158	122.380	170.482	182.558	133.188	114.261	102.070	97.369	
000585	东北电气	5.33	5.53	23485092	128343776	-0.164	-0.228	0.127	108.428	92.014	66.667	34.286	54.750	68.081	62.496	62.671	84.861	
000586	汇源通信	-0.91	21.70	1468279	32152228	0.793	0.764	0.058	194.363	228.027	182.929	180.961	119.091	100.509	79.138	152.483	160.028	
000587	金洲慈航	-1.34	8.08	21520642	174571056	0.184	0.127	0.115	411.859	423.038	148.235	138.424	122.914	100.190	86.673	90.945	98.760	
000589	黔轮胎Ａ	5.31	5.75	31668840	179663680	0.011	0.019	-0.015	204.919	182.332	121.429	160.009	123.395	73.531	70.603	88.750	134.677	
000590	启迪古汉	1.10	16.48	1949627	32223856	-0.125	-0.203	0.156	105.974	83.159	80.410	98.049	111.879	72.355	87.904	69.653	116.893	
000591	太阳能	-2.23	5.26	13842792	73223392	-0.044	-0.045	0.002	100.089	96.274	86.341	84.806	83.890	72.115	83.926	76.768	73.057	
000592	平潭发展	3.28	5.36	30696350	165665952	-0.065	-0.036	-0.060	157.201	123.282	116.009	138.237	130.780	75.951	74.267	114.155	132.161	
000593	大通燃气	-0.61	8.21	1927739	15867191	-0.143	-0.071	-0.144	102.220	120.660	72.808	119.879	99.039	77.348	85.087	57.746	61.561	
000595	*ST宝实	-0.21	4.76	11934520	57374412	0.037	0.039	-0.004	125.438	186.865	141.649	158.157	97.483	45.481	55.137	108.434	125.561	
000596	古井贡酒	1.73	48.83	3219278	157005328	-0.388	-0.289	-0.198	118.852	91.575	86.977	110.118	119.342	93.237	101.737	75.124	77.217	
000597	东北制药	0.36	11.11	8187381	90104072	0.060	0.132	-0.144	82.318	87.860	119.648	143.140	105.292	70.834	113.002	99.456	126.427	
000598	兴蓉环境	0.00	5.70	18485440	105495200	0.016	0.024	-0.015	181.984	184.135	135.751	151.666	119.692	84.487	95.243	120.202	121.429	
000599	青岛双星	0.46	6.61	4858506	32112620	-0.082	-0.056	-0.051	105.778	93.475	68.190	113.985	111.679	67.639	63.164	65.323	76.856	
000600	建投能源	-1.61	10.40	25690000	269813152	-0.675	-0.491	-0.368	78.897	75.822	50.692	87.676	109.231	115.641	147.489	57.459	89.766	
000601	韶能股份	0.28	7.27	8073604	58727504	0.064	0.035	0.059	143.928	116.756	138.279	157.213	127.706	66.894	80.664	141.935	126.219	
000603	盛达矿业	-1.29	14.50	12080961	176620688	0.274	0.203	0.143	162.223	156.468	140.111	188.417	135.945	72.092	83.427	130.962	132.365	
000605	渤海股份	-1.59	25.95	12921750	337972416	-1.193	-0.860	-0.665	115.785	123.758	70.921	102.593	91.845	105.875	126.528	66.957	125.575	
000606	神州易桥					-0.029	-0.007	-0.044	214.012	189.493	131.701	109.656	79.851	68.037	105.311	103.970	117.067	
000607	华媒控股	-0.28	7.13	4189600	29900344	-0.126	-0.077	-0.097	77.831	92.584	58.564	122.737	119.600	68.855	58.347	63.309	68.165	
