历史行情.指标排序沪深Ａ股 日期:2017-07-19,三 指标:MACD(12,26,9)   DMA(10,50,10)   BOLL(20)   BIAS(6,12,24)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  DIF	  DIFMA	  BOLL	  UB	  LB	  BIAS1	  BIAS2	  BIAS3	
002496	辉丰股份	3.48	5.06	22209406	110905248	0.051	0.061	-0.019	0.187		4.962	5.136	4.787	1.505	1.200	2.498	
002497	雅化集团	2.46	12.10	84386960	1009353984	0.639	0.579	0.120	1.991		10.829	13.173	8.485	2.979	4.041	13.731	
002498	汉缆股份	0.84	3.60	5828047	20887060	-0.009	0.002	-0.021	0.014		3.647	3.739	3.554	-0.598	-1.392	-1.291	
002499	科林环保					-0.753	-0.320	-0.865						-8.364			
002500	山西证券	10.02	11.42	175320528	1937561344	0.377	0.287	0.180	0.987		10.062	11.322	8.801	6.480	9.773	14.553	
002501	利源精制	2.04	10.99	12280023	134257088	-0.048	0.018	-0.133	0.072		11.337	11.803	10.871	-1.875	-3.342	-3.012	
002502	骅威文化					-0.250	-0.157	-0.185			9.375	10.052	8.698	-8.316	-10.755	-12.848	
002503	搜于特	-1.14	6.92	14789007	101751808	0.035	0.049	-0.029	0.191		7.089	7.474	6.703	-4.133	-3.464	-2.300	
002504	*ST弘高																
002505	大康农业																
002506	协鑫集成	1.42	4.28	13134113	55963604	0.004	0.036	-0.063	0.093		4.360	4.685	4.035	-0.039	-2.487	-1.562	
002507	涪陵榨菜	0.94	10.70	6322438	66916904	-0.122	-0.069	-0.108	-0.209		11.008	11.527	10.489	-0.264	-1.767	-2.955	
002508	老板电器	1.14	41.85	3517446	146312176	-0.238	-0.183	-0.110	-0.403		42.403	44.210	40.595	-1.056	-0.076	-1.746	
002509	天广中茂					0.093	0.049	0.088			8.842	9.397	8.287	2.431	2.450	4.279	
002510	天汽模	2.97	6.94	67294152	460064480	0.071	0.208	-0.274	0.648		7.531	8.349	6.713	-4.495	-6.501	-6.913	
002511	中顺洁柔	0.45	13.27	3165246	41725540	0.273	0.289	-0.031	0.887		12.898	13.914	11.881	0.874	1.009	3.770	
002512	达华智能	0.12	16.28	2920748	47368812	0.226	0.295	-0.137	0.955		16.348	16.961	15.735	-1.333	-1.473	-0.166	
002513	蓝丰生化	-0.09	11.60	4687061	53875636	-0.609	-0.251	-0.717									
002514	宝馨科技	0.63	8.04	2087462	16732300	-0.020	0.001	-0.041	0.026		8.144	8.283	8.006	-0.761	-1.370	-1.596	
002515	金字火腿	1.74	9.37	3625202	33890148	0.084	0.202	-0.237	0.706		9.710	10.351	9.069	-1.851	-4.323	-3.423	
002516	旷达科技	1.15	5.30	5223385	27440604	-0.028	0.003	-0.062	0.034		5.447	5.686	5.208	-1.365	-2.901	-2.864	
002517	恺英网络	-1.52	32.30	3963389	126721152	-0.334	-0.044	-0.580	-0.135		34.073	35.833	32.313	-2.185	-3.917	-5.781	
002518	科士达	2.59	15.85	4404702	69657328	0.296	0.281	0.029	0.953		15.090	15.933	14.247	2.889	3.878	5.086	
002519	银河电子	-0.59	6.73	7466955	49598544	-0.318	-0.198	-0.241	-0.658		7.721	8.607	6.835	-6.202	-10.930	-14.190	
002520	日发精机	0.65	9.35	3198773	29654188	0.020	0.051	-0.062	0.245		9.520	9.970	9.070	-1.854	-2.503	-1.497	
002521	齐峰新材	1.42	10.02	5573210	55116248	0.011	0.021	-0.019	0.079		10.038	10.449	9.627	-0.956	-1.297	0.008	
002522	浙江众成	0.14	14.45	2723478	39212904	-0.474	-0.366	-0.215	-1.002		15.575	16.712	14.437	-3.848	-6.533	-8.006	
002523	天桥起重	1.15	5.29	3080836	16147274	-0.035	-0.030	-0.010	-0.062		5.344	5.533	5.154	-1.214	-1.275	-1.421	
002524	光正集团	3.04	7.79	26057272	200861904	-0.114	0.051	-0.329	0.088		8.530	9.916	7.143	0.171	-8.137	-6.403	
002526	山东矿机	3.26	7.29	4929016	35210564	-0.075	-0.073	-0.004			7.268	7.653	6.884	2.172	0.644	0.610	
002527	新时达	1.10	10.10	1858943	18587264	-0.122	-0.058	-0.130	-0.164		10.531	11.028	10.033	-1.607	-3.871	-4.228	
002528	英飞拓	0.93	5.45	2798485	15197286	-0.086	-0.041	-0.089	-0.124		5.741	6.074	5.408	-1.978	-4.665	-5.279	
002529	海源机械	-0.38	15.75	3024266	47268328	-0.200	0.072	-0.544	0.208		17.392	18.799	15.985	-4.882	-8.056	-9.604	
002530	金财互联	1.07	28.35	1710844	47591320	-0.178	0.059	-0.473	0.162		29.795	33.453	26.136	-2.438	-7.123	-3.435	
002531	天顺风能	0.63	6.36	3986613	25239780	-0.101	-0.068	-0.066	-0.192		6.613	6.918	6.308	-1.446	-2.628	-4.594	
002532	新界泵业	0.65	7.80	6693849	51667328	-0.091	0.004	-0.192	0.027		8.293	8.879	7.707	-2.723	-6.034	-6.273	
002533	金杯电工	0.69	7.28	3425137	24822644	-0.051	0.008	-0.118	0.077		7.617	8.020	7.214	-2.609	-4.618	-4.639	
002534	杭锅股份	0.09	10.95	15622001	169243680	0.328	0.198	0.261	0.647		9.829	10.839	8.819	4.418	8.568	12.226	
002535	林州重机	1.81	5.07	5762285	28813052	-0.042	-0.001	-0.081			5.265	5.573	4.957	-1.522	-3.947	-3.681	
002536	西泵股份	-0.74	13.46	7734331	104469304	0.349	0.337	0.025	1.100		13.153	14.587	11.719	-2.062	-1.374	3.270	
002537	海立美达	0.09	10.87	2898994	31209102	-0.244	-0.058	-0.372	-0.102		12.079	13.221	10.937	-5.107	-9.743	-9.926	
002538	司尔特	2.66	9.25	7323156	67174448	0.028	0.006	0.045	0.026		9.015	9.261	8.769	1.370	1.788	2.635	
002539	云图控股	0.00	7.69	6496159	49610512	-0.168	-0.008	-0.321	0.033		8.616	9.540	7.693	-4.353	-9.334	-11.592	
002540	亚太科技	2.95	6.98	7634755	52708956	-0.018	0.015	-0.066	0.063		7.033	7.361	6.705	0.625	-1.226	-0.540	
002541	鸿路钢构	1.19	16.17	820315	13150426	-0.212	-0.063	-0.298	-0.132		17.008	17.924	16.092	-1.941	-4.409	-5.277	
002542	中化岩土	1.05	9.65	21728552	207866320	-0.827	-0.614	-0.425	-1.884		11.506	13.684	9.328	-5.051	-11.326	-18.055	
002543	万和电气	-1.51	20.94	3147000	66320888	-0.582	-0.119	-0.926	-0.336		24.324	26.885	21.763	-9.819	-12.801	-14.739	
002544	杰赛科技	-0.05	19.31	4577341	87963824	-0.833	-0.451	-0.763			22.143	24.946	19.341	-5.320	-9.801	-14.017	
002545	东方铁塔	0.83	12.17	2459800	29651178	0.138	0.209	-0.143	0.664		12.250	12.593	11.907	-0.748	-1.264	-0.758	
002546	新联电子	1.44	5.65	3353346	18792748	-0.059	-0.006	-0.105	0.005		5.893	6.235	5.551	-1.195	-4.020	-4.420	
002547	春兴精工																
002548	金新农	0.56	10.75	1280847	13655549	-0.316	-0.178	-0.275	-0.577		11.755	12.682	10.828	-4.232	-7.520	-9.110	
002549	凯美特气	0.14	7.10	2006796	14137390	-0.118	-0.079	-0.078	-0.199		7.390	7.678	7.102	-1.798	-3.511	-4.703	
002550	千红制药	1.08	5.63	4940405	27626706	-0.082	-0.045	-0.075	-0.123		5.887	6.148	5.627	-1.973	-3.925	-4.785	
002551	尚荣医疗	-0.22	9.26	5886676	54230300	-0.314	-0.147	-0.334	-0.461		10.399	11.450	9.349	-5.462	-9.629	-11.803	
002552	宝鼎科技	0.28	10.64	2190651	23227408	-0.524	-0.360	-0.329	-1.112		11.879	13.260	10.498	-3.185	-7.699	-12.344	
002553	南方轴承	0.19	10.79	2008000	21547534	-0.054	0.074	-0.255	0.328		11.427	12.258	10.595	-2.176	-5.219	-5.098	
002554	惠博普	1.31	5.43	7980678	42919444	-0.181	-0.131	-0.099	-0.423		5.819	6.262	5.377	-2.250	-5.497	-7.679	
002555	三七互娱	3.39	22.86	8436608	189722816	-0.552	-0.302	-0.501	-0.941		24.222	26.698	21.747	-0.551	-2.168	-6.524	
002556	辉隆股份	1.77	6.91	7808326	54004220	-0.045	0.002	-0.094	0.024		7.171	7.559	6.783	-2.562	-3.950	-3.716	
002557	洽洽食品	1.50	13.50	1175548	15754209	-0.145	-0.028	-0.234	-0.106		14.061	14.908	13.213	-0.295	-2.638	-4.048	
002558	巨人网络	-0.02	43.20	3016842	129171120	-0.534	-0.353	-0.363	-0.594		45.137	47.127	43.147	-2.768	-4.259	-4.266	
002559	亚威股份	3.06	11.12	4896924	54128816	0.057	0.077	-0.039	0.253		11.052	11.450	10.655	-0.269	-0.209	0.698	
002560	通达股份	0.00	7.88	4750166	37242228	-0.148	0.011	-0.317	0.053		8.842	9.745	7.939	-6.116	-10.148	-11.195	
002561	徐家汇	0.55	12.89	4378477	56045384	-0.055	0.026	-0.161	0.161		13.307	13.939	12.675	-1.903	-3.488	-3.292	
002562	兄弟科技	2.18	12.67	5149963	64470192	-0.072	0.082	-0.308	0.228		13.363	14.401	12.326	-1.922	-5.040	-4.656	
002563	森马服饰	0.38	7.90	6633708	52244824	-0.177	-0.121	-0.113	-0.328		8.320	8.819	7.822	-0.920	-3.443	-5.695	
002564	天沃科技	0.23	8.79	5365498	47191388	-0.224	-0.228	0.008	-0.713		9.045	9.458	8.633	-2.442	-2.604	-4.205	
002565	顺灏股份	-1.68	6.42	5263769	33557916	-0.316	-0.231	-0.170	-0.684		7.231	7.986	6.475	-4.724	-8.699	-12.484	
002566	益盛药业	-0.51	9.85	5533006	53950336	-0.229	-0.076	-0.307	-0.194		11.062	11.970	10.154	-7.454	-10.264	-11.185	
002567	唐人神					-0.228	-0.180	-0.097						2.303	-1.004		
002568	百润股份	-0.78	16.49	2813306	46138780	-0.031	-0.002	-0.058	0.139		16.955	18.127	15.783	-4.054	-4.792	-2.609	
002569	步森股份																
002570	贝因美					-0.183	-0.070	-0.226			13.443	14.203	12.684	-9.181	-10.432	-11.464	
002571	*ST德力	1.67	6.70	6905623	45944476	-0.203	-0.161	-0.084			7.218	7.687	6.749	-4.468	-6.523	-7.363	
002572	索菲亚	-0.35	39.48	2284090	90593080	0.087	0.183	-0.191	0.428		39.678	41.281	38.075	1.067	0.751	-0.282	
002573	清新环境	0.77	16.94	12619315	211125328	-0.423	-0.242	-0.361	-0.613		18.348	19.742	16.955	-4.050	-6.829	-7.914	
002574	明牌珠宝	1.67	8.50	4829918	40893216	-0.014	0.035	-0.098	0.088		8.730	9.146	8.314	-2.542	-3.097	-2.583	
002575	群兴玩具	-0.63	9.54	13122719	124309776	-0.106	-0.251	0.290	-0.608		8.923	9.766	8.080	4.111	8.266	5.726	
002576	通达动力																
002577	雷柏科技	0.71	19.82	2734718	54113996	-0.696	-0.277	-0.839	-0.876		22.465	25.372	19.559	-3.732	-9.232	-12.767	
002578	闽发铝业	5.44	5.04	40312816	199261296	0.139	0.090	0.097	0.301		4.560	5.069	4.050	3.243	7.082	11.146	
002579	中京电子	0.82	9.80	1825287	17748868	-0.255	-0.112	-0.285	-0.373		10.670	11.661	9.680	-2.358	-6.377	-8.943	
002580	圣阳股份	0.43	7.00	6477974	45164220	-0.161	-0.030	-0.261	-0.075		7.802	8.602	7.002	-4.437	-8.775	-10.362	
002581	未名医药	-1.44	19.78	4037343	79436800	-0.289	-0.281	-0.017	-0.929		20.381	20.772	19.989	-1.925	-2.598	-3.217	
002582	好想你	-0.81	14.78	31050224	456275232	0.642	0.317	0.650	1.036		12.651	14.998	10.304	3.236	12.026	17.278	
002583	海能达	2.07	16.31	10745567	174630576	0.223	0.265	-0.084	0.798		15.925	16.751	15.100	2.300	1.079	3.315	
002584	西陇科学	1.70	13.73	9433600	129068632	0.013	0.016	-0.006	0.007		13.683	14.149	13.217	-0.097	0.845	-0.233	
002585	双星新材	2.09	7.34	4740717	34404056	-0.119	-0.082	-0.072	-0.243		7.542	7.939	7.145	0.571	-1.111	-3.225	
002586	围海股份																
002587	奥拓电子	1.68	7.28	4188287	30384120	-0.078	-0.057	-0.041	-0.185		7.392	7.710	7.075	0.576	-0.716	-1.660	
002588	史丹利	1.03	6.84	7817773	52955960	-0.193	-0.091	-0.203	-0.226		7.509	8.176	6.842	-3.775	-7.796	-9.304	
002589	瑞康医药	2.80	15.80	14005270	215883216	0.096	0.048	0.096	0.084		15.512	16.692	14.331	-1.792	0.185	2.219	
002590	万安科技	0.97	13.50	6994364	94359664	0.034	0.266	-0.464	0.953		14.575	16.387	12.763	-5.726	-9.543	-6.787	
002591	恒大高新	0.66	12.29	3269055	40010444	-0.429	-0.038	-0.783	-0.234		14.675	17.485	11.865	-5.425	-11.087	-16.414	
002592	八菱科技	0.49	26.73	875014	23307310	-0.416	-0.191	-0.450	-0.628		28.142	30.089	26.196	-1.553	-3.696	-5.210	
002593	日上集团	1.41	5.02	4505285	22415128	-0.027	0.009	-0.073	0.050		5.196	5.445	4.948	-1.569	-3.570	-3.400	
002594	比亚迪	1.27	49.59	3270832	161628352	-0.194	-0.006	-0.375	0.050		50.319	51.713	48.925	-0.097	-1.013	-1.655	
002595	豪迈科技	0.53	20.95	471603	9846625	-0.217	-0.112	-0.210	-0.373		21.564	22.523	20.605	-0.514	-1.805	-3.032	
002596	海南瑞泽					-0.061	-0.038	-0.045						-0.818			
002597	金禾实业	3.86	21.23	8999195	189009920	0.141	0.264	-0.246	0.765		21.274	22.072	20.476	0.999	0.580	0.341	
002598	山东章鼓	4.88	11.17	2458355	26983084	0.044	0.145	-0.201	0.478		11.292	11.906	10.678	1.484	-0.556	-0.446	
002599	盛通股份	-0.07	13.76	967500	13220250	-0.350	-0.242	-0.217	-0.663		14.738	15.735	13.740	-3.042	-5.354	-7.006	
002600	江粉磁材																
002601	龙蟒佰利	6.10	18.95	71524792	1324837504	0.764	0.640	0.248	2.173		16.915	19.721	14.109	3.675	6.346	13.649	
002602	世纪华通	-0.60	34.99	2367528	82390160	0.298	0.631	-0.665	1.877		36.248	37.884	34.611	-3.075	-4.122	-3.408	
002603	以岭药业	0.97	16.66	3612982	59495432	-0.002	0.103	-0.210	0.280		17.126	17.799	16.454	-1.459	-2.772	-2.297	
002604	龙力生物	1.02	8.91	4924993	43509992	-0.041	0.022	-0.125	0.091		9.203	9.655	8.752	-1.292	-3.292	-2.963	
002605	姚记扑克	0.46	12.99	2018919	26014016	-0.163	-0.009	-0.309	0.081		13.786	14.745	12.827	-1.752	-4.678	-6.147	
002606	大连电瓷																
002607	亚夏汽车	1.69	4.21	6667902	27769052	-0.077	-0.017	-0.120	-0.022		4.543	4.922	4.165	-2.169	-5.992	-7.523	
002608	江苏国信	0.00	11.75	4224420	49563784	-0.158	-0.066	-0.185	-0.160		12.311	12.900	11.722	-1.811	-3.642	-4.932	
002609	捷顺科技	-0.27	14.91	1280110	19020658	-0.027	0.019	-0.093	0.139		15.142	15.603	14.682	-0.578	-2.037	-1.587	
002610	爱康科技					-0.043	-0.014	-0.058									
002611	东方精工	0.07	13.69	4285581	58340472	0.106	0.235	-0.259	0.689		14.290	15.074	13.505	-3.057	-4.433	-3.563	
002612	朗姿股份	1.10	12.86	1708691	21735860	-0.227	-0.131	-0.192	-0.262		13.481	14.219	12.742	-1.469	-4.060	-5.270	
002613	北玻股份	2.29	4.47	5098226	22790838	-0.146	-0.088	-0.116	-0.254		4.832	5.338	4.326	-1.179	-4.708	-8.737	
002614	奥佳华	0.64	17.26	3546124	60316984	0.104	0.321	-0.434	0.888		18.034	19.122	16.945	-0.500	-3.481	-3.208	
002615	哈尔斯	1.94	9.98	2678246	26529102	-0.220	-0.061	-0.319	-0.241		10.834	11.870	9.798	-1.804	-5.679	-8.156	
002616	长青集团	-0.90	9.91	13248274	130670712	-0.579	-0.412	-0.335	-1.213		11.408	12.789	10.026	-6.977	-11.108	-14.859	
002617	露笑科技	0.50	14.07	1638542	22906436	-0.195	-0.076	-0.239	-0.217		14.809	15.510	14.108	-2.246	-4.101	-5.404	
002618	丹邦科技	0.00	10.29	2020700	20808084	-0.410	-0.228	-0.363	-0.659		11.625	12.950	10.299	-4.604	-9.618	-12.357	
002619	巨龙管业					-0.339	-0.180	-0.318						-10.113	-15.038		
002620	瑞和股份	0.16	12.47	2708694	33675632	-0.834	-0.430	-0.807	-1.397		15.211	18.063	12.359	-6.859	-14.286	-19.227	
002621	三垒股份					-0.053	-0.011	-0.084									
002622	融钰集团																
002623	亚玛顿	0.58	24.14	1360261	32692266	-0.541	-0.112	-0.858	-0.076		26.990	29.575	24.405	-6.561	-9.872	-11.112	
002624	完美世界	1.62	30.70	5836440	175378096	-0.834	-0.433	-0.802	-1.356		33.113	36.141	30.086	-2.172	-4.666	-8.475	
002625	光启技术																
002626	金达威	4.72	13.54	4143824	54919792	0.061	0.228	-0.333	0.664		13.911	15.190	12.633	1.045	-1.777	-1.471	
002627	宜昌交运	1.05	17.37	793747	13687036	-0.169	0.002	-0.341	0.022		18.331	19.427	17.235	-2.707	-5.069	-5.349	
002628	成都路桥	1.95	7.85	12228104	95068160	0.394	0.310	0.169	1.013		6.981	8.191	5.770	2.191	6.333	14.355	
002629	仁智股份	0.61	6.62	3458000	22672024	-0.225	-0.136	-0.178	-0.403		7.321	8.007	6.635	-4.794	-8.930	-10.110	
002630	华西能源	0.54	11.19	3915494	43751844	-0.132	-0.095	-0.074	-0.246		11.493	11.867	11.118	-0.769	-1.756	-2.991	
002631	德尔未来	1.54	13.84	8432844	115355696	-0.029	0.210	-0.478	0.545		14.844	16.210	13.477	-2.547	-6.775	-6.529	
002632	道明光学	0.50	7.98	4079277	32244796	0.007	0.018	-0.023	0.098		8.073	8.467	7.678	-1.966	-2.256	-1.197	
002633	申科股份	0.78	14.16	1493201	21046188	-1.005	-0.877	-0.255	-2.613		15.821	17.505	14.136	-4.141	-8.211	-12.041	
002634	棒杰股份	0.29	6.98	3234900	22508248	-0.358	-0.224	-0.267	-0.689		8.013	9.000	7.026	-5.633	-11.054	-13.925	
002635	安洁科技	8.93	33.66	10040073	330857056	-0.565	-0.152	-0.826			34.473	38.174	30.772	4.216	0.806	-3.051	
002636	金安国纪	2.05	19.42	34993064	667643200	0.669	0.527	0.285	1.521		17.483	19.593	15.372	5.821	7.476	12.975	
002637	赞宇科技	-0.19	10.56	2734706	28890822	-0.022	0.000	-0.045	0.093		10.806	11.047	10.564	-1.813	-2.373	-2.350	
002638	勤上股份																
002639	雪人股份	-0.12	8.29	7927150	64892464	-0.126	-0.025	-0.203	-0.059		8.993	9.719	8.267	-4.858	-7.889	-7.697	
002640	跨境通	1.22	19.08	6215999	116836520	0.031	0.330	-0.598			20.252	21.917	18.587	-1.624	-5.185	-4.830	
002641	永高股份	0.59	5.12	1750425	8923076	-0.039	-0.015	-0.047	-0.026		5.249	5.425	5.073	-0.871	-2.399	-2.900	
002642	荣之联	-1.32	18.76	13175304	246717024	-0.636	-0.228	-0.816						-9.815			
002643	万润股份	0.70	12.92	12171362	155012368	-0.395	-0.156	-0.479	-0.554		14.407	15.971	12.843	-3.809	-9.355	-10.500	
002644	佛慈制药	1.00	9.11	2310606	20833632	-0.049	-0.020	-0.059	-0.036		9.203	9.470	8.936	0.812	-0.501	-1.184	
002645	华宏科技	1.41	15.79	1005228	15711605	-0.517	-0.265	-0.505	-0.771		17.369	19.140	15.598	-2.821	-7.345	-9.900	
002646	青青稞酒	1.44	16.95	2020929	33922008	-0.067	-0.016	-0.102	0.005		17.193	17.682	16.704	-0.411	-1.133	-1.492	
002647	民盛金科	-0.14	35.98	309872	11143480	0.013	0.373	-0.719			37.632	39.646	35.617	-1.577	-3.310	-4.038	
002648	卫星石化	4.65	15.98	17066398	267369888	0.220	0.402	-0.364	1.164		16.027	17.133	14.921	2.556	0.398	0.280	
002649	博彦科技	0.92	9.92	4714086	46216684	-0.325	-0.182	-0.286	-0.497		10.948	11.974	9.921	-4.462	-8.297	-10.012	
002650	加加食品																
002651	利君股份	-0.11	9.01	9426100	84473728	-0.100	-0.001	-0.198	0.116		9.714	10.502	8.927	-4.707	-7.558	-7.141	
002652	扬子新材	1.06	6.70	4362159	29032714	-0.197	-0.161	-0.071			7.133	7.648	6.617	-1.663	-4.297	-6.354	
002653	海思科	1.41	12.21	1208751	14622230	-0.220	-0.145	-0.150	-0.459		12.764	13.470	12.057	-1.413	-3.274	-4.764	
002654	万润科技					-0.021	-0.008	-0.027									
002655	共达电声	1.66	8.59	11798738	101007432	-0.147	-0.109	-0.077	-0.066		8.689	9.386	7.993	1.397	-2.377	-2.048	
002656	摩登大道	-0.06	15.74	911956	14351560	-0.233	-0.083	-0.301	-0.235		16.684	17.736	15.632	-1.481	-4.360	-5.962	
002657	中科金财	0.35	25.88	3393004	87011968	-0.786	-0.428	-0.715	-1.105		28.434	30.960	25.909	-4.213	-8.097	-9.684	
002658	雪迪龙	0.00	14.17	6549391	91482416	-0.852	-0.535	-0.635	-1.736		16.762	19.340	14.184	-7.547	-11.502	-16.741	
002659	中泰桥梁	-0.96	15.53	1691534	26164004	0.215	0.339	-0.247	0.953		15.878	17.027	14.729	-2.112	-4.205	-1.459	
002660	茂硕电源	1.18	8.55	1722100	14543642	-0.209	-0.072	-0.274	-0.192		9.384	10.230	8.537	-3.770	-7.999	-9.428	
002661	克明面业	0.00	15.23	1400382	21191692	-0.225	-0.133	-0.184	-0.409		15.858	16.537	15.178	-1.583	-2.963	-4.447	
002662	京威股份	1.52	6.68	4613206	30428228	-0.131	-0.062	-0.139	-0.136		7.128	7.599	6.657	-2.695	-5.572	-6.764	
002663	普邦股份					-0.038	-0.037	-0.000			5.494	5.684	5.304	0.703	0.703	-0.197	
002664	信质电机	2.55	27.38	3238336	87939792	0.143	0.504	-0.723			28.555	30.756	26.354	-2.051	-4.577	-3.583	
002665	首航节能	0.14	7.14	13145939	93725528	-0.097	-0.103	0.011	-0.263		7.236	7.442	7.030	-1.290	-1.574	-2.052	
002666	德联集团	1.21	5.87	4288862	24879064	-0.137	-0.089	-0.097	-0.231		6.242	6.638	5.847	-2.384	-5.131	-6.516	
002667	鞍重股份	0.06	16.46	1529407	24988714	-0.419	-0.170	-0.498	-0.574		18.045	19.659	16.431	-2.939	-7.381	-9.305	
002668	奥马电器					-0.282	-0.287	0.010			19.820	20.286	19.355	-1.300	-1.655	-2.534	
002669	康达新材																
002670	国盛金控	3.73	15.29	3587105	53838820	-0.154	-0.031	-0.246	0.074		15.586	16.822	14.350	2.871	0.482	-2.704	
002671	龙泉股份	-2.19	8.94	6939502	62170536	-0.565	-0.332	-0.465	-1.095		10.895	12.513	9.277	-10.451	-14.898	-19.607	
002672	东江环保	1.69	15.63	3388882	52387260	-0.362	-0.184	-0.357	-0.480		16.823	18.038	15.608	-3.290	-6.023	-7.583	
002673	西部证券	7.96	15.46	106458752	1591850240	0.280	0.260	0.041	0.863		14.462	15.288	13.636	4.459	5.409	7.076	
002674	兴业科技	1.93	11.60	1345971	15482404	-0.278	-0.164	-0.228	-0.440		12.354	13.230	11.479	-2.041	-5.190	-6.665	
002675	东诚药业	5.41	12.28	23324316	281093728	-0.117	-0.038	-0.156									
002676	顺威股份					0.580	0.478	0.204			15.917	18.263	13.571	-7.012	-3.880	1.466	
002677	浙江美大	1.21	14.27	3578449	51185320	-0.102	-0.146	0.089	-0.342		14.031	14.566	13.497	2.306	2.742	1.167	
002678	珠江钢琴	1.30	11.65	930793	10810607	-0.083	0.058	-0.282	0.309		12.307	13.151	11.464	-1.438	-4.788	-4.917	
002679	福建金森	0.46	19.69	1767901	34781740	-0.525	0.040	-1.130	0.185		22.772	26.000	19.544	-7.188	-12.118	-13.944	
002680	长生生物	0.81	13.61	2067423	28201212	-0.318	-0.164	-0.308	-0.569		14.604	15.842	13.366	-2.507	-6.143	-6.964	
002681	奋达科技	1.05	11.51	3417654	38833292	-0.314	-0.214	-0.200			12.238	13.112	11.365	-1.540	-4.666	-6.524	
002682	龙洲股份	1.20	11.82	2787350	32679158	-0.598	-0.422	-0.352	-1.219		13.127	14.644	11.611	-2.982	-7.488	-11.596	
002683	宏大爆破	1.53	8.60	4566050	38955276	-0.047	0.004	-0.102	0.008		8.868	9.490	8.246	-2.199	-3.964	-2.829	
002684	猛狮科技																
002685	华东重机					0.509	0.321	0.375			9.003	10.557	7.450	6.458	11.562	19.716	
002686	亿利达	-1.77	12.79	2458478	31456798	0.026	0.181	-0.310	0.575		13.819	14.644	12.994	-6.403	-7.892	-7.408	
002687	乔治白	0.73	6.92	2118253	14593418	-0.159	-0.080	-0.158	-0.226		7.438	7.993	6.884	-2.695	-6.169	-7.476	
002688	金河生物	1.54	7.89	6738039	52824984	-0.083	0.021	-0.207	0.044		8.395	9.202	7.588	-2.452	-6.006	-5.664	
002689	远大智能	0.32	6.31	7138358	44727308	0.006	0.060	-0.109	0.131		6.684	7.113	6.256	-4.850	-5.374	-4.400	
002690	美亚光电	-0.35	17.15	3216734	54619876	-0.448	-0.234	-0.428	-0.872		18.831	20.244	17.418	-4.925	-7.787	-9.519	
002691	冀凯股份	0.50	26.19	1507940	39486408	0.615	0.364	0.502	1.480		24.268	26.352	22.184	2.365	5.044	8.785	
002692	睿康股份	0.11	9.36	3211970	30028024	0.017	0.095	-0.156	0.273		9.609	10.091	9.128	0.053	-2.296	-1.955	
002693	双成药业					-0.278	-0.163	-0.231						-11.499	-13.377		
002694	顾地科技					-0.126	-0.094	-0.064						1.418	0.518		
002695	煌上煌	1.86	20.76	17224816	352542880	0.568	0.954	-0.772			21.791	23.892	19.690	-3.926	-5.629	-4.907	
002696	百洋股份	-2.20	16.87	2094601	35440184	-0.450	-0.001	-0.897			19.670	22.295	17.046	-6.364	-12.439	-13.742	
002697	红旗连锁	0.51	5.93	7187441	42439040	-0.028	-0.007	-0.041	0.011		6.055	6.280	5.829	-1.577	-1.427	-2.460	
002698	博实股份	0.94	10.70	1756178	18666396	-0.304	-0.171	-0.266	-0.437		11.680	12.642	10.718	-3.777	-7.259	-8.959	
002699	美盛文化	1.89	13.48	5324909	70699312	-0.190	-0.115	-0.149			13.976	14.814	13.138	-1.690	-4.017	-3.585	
002700	新疆浩源	0.69	10.18	1214900	12321134	-0.183	-0.106	-0.155	-0.259		10.765	11.369	10.161	-2.335	-4.763	-5.723	
002701	奥瑞金					-0.095	-0.071	-0.048			6.536	6.886	6.185	-2.380	-3.065	-5.129	
002702	海欣食品	0.29	6.82	5128594	34882188	-0.400	-0.246	-0.308	-0.730		8.024	9.103	6.945	-7.463	-12.442	-16.280	
002703	浙江世宝	3.61	25.80	6825071	173139776	0.444	0.800	-0.711	2.367		26.605	30.113	23.098	-3.695	-6.162	-1.840	
002705	新宝股份	1.49	13.65	3358943	45453752	-0.197	-0.027	-0.340	-0.094		14.589	15.641	13.537	-2.419	-4.911	-6.523	
002706	良信电器	0.00	10.96	867250	9500215	-0.213	-0.109	-0.209	-0.313		11.691	12.407	10.975	-2.361	-5.074	-6.614	
002707	众信旅游	0.61	11.61	3114283	35786892	-0.125	0.020	-0.290	0.075		12.499	13.551	11.447	-3.864	-7.188	-6.816	
002708	光洋股份					0.308	0.198	0.221			9.245	10.476	8.014	0.334	4.131	9.989	
002709	天赐材料	4.41	52.10	15774382	794185792	2.966	2.282	1.368	7.343		44.607	52.546	36.669	4.552	10.520	18.406	
002711	欧浦智网	0.98	12.41	41170792	510585344	0.183	0.102	0.161			11.659	12.257	11.061	3.575	5.311	6.489	
002712	思美传媒	0.87	18.63	4167220	76478304	-1.443	-1.127	-0.632	-3.534		21.897	25.029	18.766	-7.360	-13.049	-15.985	
002713	东易日盛	1.26	19.24	915897	17371420	-0.317	-0.211	-0.211	-0.718		20.301	21.584	19.017	-4.183	-5.105	-5.456	
002714	牧原股份	1.36	28.30	8180202	231094752	0.849	0.849	-0.001	2.941		27.243	29.949	24.536	-0.539	0.459	5.089	
