历史行情.指标排序沪深Ａ股 日期:2017-07-21,五 指标:MACD(12,26,9)   PSY(12,6)   RSI(6,12,24)   MTM(12,6)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  PSY	  PSYMA	  RSI1	  RSI2	  RSI3	  MTM	  MTMMA	
000001	平安银行	0.74	10.89	150102000	1625416448	0.504	0.392	0.224	75.000	72.222	81.331	83.725	80.163	1.680	1.585	
000002	万 科Ａ	-2.25	24.78	47766256	1195588608	0.799	0.913	-0.227	58.333	51.389	49.211	55.825	58.560	0.920	0.082	
000004	国农科技	-0.05	21.50	1311509	28193912	-2.684	-2.748	0.128	25.000	29.167	15.732	13.872	18.700	-3.900	-3.715	
000005	世纪星源	-0.20	4.91	3649800	17943632	-0.113	-0.086	-0.053	58.333	58.333	38.027	37.425	38.651	-0.300	-0.337	
000006	深振业Ａ	-0.24	8.47	11992434	101327696	-0.050	-0.022	-0.055	41.667	37.500	53.265	49.312	49.857	-0.190	-0.380	
000007	全新好	10.01	16.05	13601903	213863504	-0.525	-0.368	-0.316	33.333	36.111	57.890	48.987	47.200	-1.600	-2.195	
000008	神州高铁	1.85	7.69	12546462	96077656	0.035	0.003	0.064	66.667	55.556	77.865	67.913	56.686	0.350	0.118	
000009	中国宝安	0.97	8.37	54111064	453479552	0.055	0.057	-0.004	50.000	45.833	64.019	58.983	54.568	0.050	-0.108	
000010	美丽生态	0.42	4.80	3985000	19115500	-0.124	-0.096	-0.056	41.667	34.722	34.145	36.084	37.611	-0.350	-0.292	
000011	深物业A	0.77	19.53	12156526	236628864	-0.189	-0.088	-0.202	58.333	50.000	57.402	51.223	51.669	-0.640	-1.375	
000012	南 玻Ａ	-1.37	8.64	24297180	210139136	0.161	0.107	0.107	50.000	58.333	60.613	61.217	56.422	0.540	0.490	
000014	沙河股份	-0.06	16.92	2149897	36321704	-0.145	-0.162	0.035	33.333	33.333	52.361	46.287	45.630	-0.280	-0.175	
000016	深康佳Ａ	-0.58	5.14	15035573	77584816	0.111	0.146	-0.070	41.667	43.056	46.762	53.499	57.083	-0.220	0.153	
000017	深中华A	-0.63	7.95	1450975	11551402	-0.235	-0.156	-0.158	41.667	38.889	36.539	36.550	38.660	-0.810	-0.863	
000018	神州长城	-0.14	7.15	8832231	63383456	-0.200	-0.161	-0.077	33.333	38.889	30.077	34.596	38.979	-0.510	-0.438	
000019	深深宝Ａ	-2.94	11.56	23146632	269255232	-0.187	-0.061	-0.252	50.000	48.611	48.741	46.925	47.381	-0.830	-1.193	
000020	深华发Ａ					-0.871	-0.695	-0.353	25.000	26.389	23.774	31.043	38.062	-2.660	-2.475	
000021	深科技	0.00	8.32	5013847	41870988	-0.067	-0.016	-0.102	33.333	33.333	44.957	44.386	46.158	-0.500	-0.428	
000022	深赤湾Ａ	-2.26	27.70	6639996	184626608	0.049	0.361	-0.625	41.667	41.667	34.894	43.035	49.880	-1.290	-1.158	
000023	深天地Ａ	-2.81	25.60	1071287	27623546	0.095	0.300	-0.409	33.333	30.556	42.661	46.934	49.035	-1.200	-1.392	
000025	特 力Ａ					1.083	1.961	-1.756	41.667	36.111	41.532	48.299	51.431	-4.620	-2.792	
000026	飞亚达Ａ	0.00	11.32	3838813	43531904	-0.300	-0.152	-0.296	50.000	48.611	21.294	28.935	36.034	-1.320	-1.163	
000027	深圳能源	-0.30	6.66	6972726	46421548	-0.012	0.011	-0.045	66.667	68.056	46.804	47.281	48.602	-0.170	-0.150	
000028	国药一致	0.03	78.04	651027	50695676	-0.087	0.431	-1.036	33.333	27.778	47.032	47.511	50.847	-4.310	-3.318	
000029	深深房Ａ					-0.013	0.034	-0.094	41.667	29.167	56.060	51.942	52.311	-0.080	-0.423	
000030	富奥股份	2.50	9.03	12511354	111816864	0.073	0.086	-0.026	50.000	43.056	68.291	62.284	59.620	0.140	-0.157	
000031	中粮地产	8.70	8.00	54508000	428272768	0.004	-0.010	0.028	58.333	52.778	75.524	67.079	58.780	0.370	-0.133	
000032	深桑达Ａ					0.135	0.099	0.073	41.667	47.222	56.964	55.568	53.537	0.620	0.755	
000034	神州数码	-5.78	17.76	11181285	202350080	-0.685	-0.024	-1.322	33.333	41.667	13.709	23.464	31.823	-5.730	-2.742	
000035	中国天楹	0.00	6.52	3349900	21807482	-0.095	-0.052	-0.087	16.667	27.778	12.088	26.321	36.494	-0.450	-0.365	
000036	华联控股	10.04	11.29	122584600	1353402112	0.416	0.214	0.404	66.667	59.722	96.758	90.871	81.806	2.280	0.975	
000037	深南电A	-1.29	9.97	1691600	16907574	-0.034	-0.002	-0.064	33.333	38.889	45.185	46.738	47.622	-0.300	-0.323	
000038	深大通					-1.003	-0.936	-0.135	41.667	44.444	21.312	26.795	31.561	-1.160	-1.530	
000039	中集集团	1.35	18.07	22442456	405308832	0.201	0.212	-0.022	58.333	54.167	64.968	60.160	57.854	0.330	-0.217	
000040	东旭蓝天	0.16	12.47	2604675	32353326	-0.073	0.028	-0.200	41.667	34.722	39.146	43.030	46.672	-0.520	-0.615	
000042	中洲控股	-1.23	16.92	627232	10630448	-0.125	-0.195	0.139	66.667	63.889	60.448	51.736	45.781	0.240	0.007	
000043	中航地产	-0.93	10.64	3988045	42619736	0.239	0.275	-0.073	66.667	68.056	50.624	55.476	54.824	-0.290	0.527	
000045	深纺织Ａ	-1.19	10.77	4334722	46811112	-0.322	-0.217	-0.210	41.667	37.500	40.074	38.635	42.110	-1.160	-1.367	
000046	泛海控股	-1.63	8.43	8421510	71304048	-0.011	-0.019	0.015	41.667	44.444	54.856	52.358	49.938	0.060	-0.150	
000048	康达尔	-1.85	24.98	267426	6692005	-0.468	-0.351	-0.234	25.000	29.167	34.887	36.365	38.393	-1.900	-1.507	
000049	德赛电池	-0.28	52.83	3269972	172924144	-0.194	-0.094	-0.200	50.000	56.944	52.622	50.243	50.180	-2.770	-1.172	
000050	深天马Ａ	4.38	22.86	56423368	1288514560	0.896	0.755	0.282	58.333	58.333	76.687	71.631	66.446	2.190	1.175	
000055	方大集团	-1.68	7.02	9187201	64845168	-0.101	-0.096	-0.011	58.333	61.111	40.087	41.479	41.021	-0.260	-0.213	
000056	皇庭国际	0.39	12.96	1847950	23822340	0.263	0.186	0.154	58.333	54.167	72.717	68.393	62.652	0.720	0.753	
000058	深 赛 格	-0.13	7.45	2897373	21550232	-0.178	-0.096	-0.165	41.667	40.278	33.281	36.567	39.756	-0.770	-0.712	
000059	华锦股份	3.37	12.26	100189336	1221552000	0.431	0.300	0.262	58.333	55.556	77.262	72.721	65.981	1.540	1.087	
000060	中金岭南	1.34	12.08	74963624	904937472	0.317	0.290	0.054	66.667	61.111	73.445	68.899	64.460	0.720	0.372	
000061	农 产 品					-0.069	-0.095	0.053	50.000	51.389	60.537	53.590	45.120	0.030	0.023	
000062	深圳华强					-0.895	-0.682	-0.427	50.000	44.444	35.636	35.265	41.586	-2.180	-1.693	
000063	中兴通讯	0.34	23.66	69648936	1668504064	0.476	0.595	-0.238	50.000	47.222	59.408	58.041	60.344	0.140	-0.242	
000065	北方国际	-1.22	25.00	6637781	166262208	-0.295	-0.406	0.221	50.000	48.611	62.625	54.950	49.353	0.240	-0.817	
000066	中国长城	-0.33	9.18	16081584	148212592	0.100	0.128	-0.056	66.667	75.000	48.699	52.106	51.073	-0.400	0.070	
000068	华控赛格	-2.02	6.31	4680544	29640140	-0.176	-0.145	-0.062	16.667	23.611	33.431	35.346	38.567	-0.600	-0.530	
000069	华侨城Ａ	0.32	9.46	38831692	370004448	0.041	0.120	-0.158	58.333	51.389	48.441	49.573	54.411	-0.270	-0.503	
000070	特发信息	-2.95	10.54	4778460	50887664	-0.303	-0.235	-0.135	25.000	19.444	44.230	40.206	41.681	-0.930	-1.245	
000078	海王生物	-0.99	6.03	13092313	79098736	0.018	0.037	-0.038	41.667	48.611	38.835	45.708	48.776	-0.040	0.052	
000088	盐 田 港	-2.23	9.21	15757260	145730448	-0.275	-0.165	-0.220	50.000	50.000	28.983	35.400	43.644	-0.960	-0.982	
000089	深圳机场	1.10	9.18	9450272	86392568	-0.053	-0.002	-0.102	58.333	55.556	48.308	46.972	49.408	-0.410	-0.372	
000090	天健集团	-1.22	11.38	16952596	194135520	0.170	0.243	-0.147	50.000	51.389	45.479	50.283	53.746	-0.090	0.205	
000096	广聚能源	0.07	14.26	881000	12498351	-0.222	-0.209	-0.027	41.667	33.333	51.405	45.075	44.149	-0.570	-0.788	
000099	中信海直					-0.284	-0.228	-0.112	33.333	26.389	33.682	32.945	37.845	-0.810	-1.047	
000100	TCL 集团					-0.010	0.001	-0.023	25.000	26.389	32.478	40.930	46.127	-0.020	-0.035	
000150	宜华健康	5.78	25.61	4029651	101811856	-0.090	-0.190	0.201	25.000	36.111	84.869	71.275	56.870	0.660	0.072	
000151	中成股份	3.35	17.89	7074586	127311792	-0.500	-0.365	-0.270	41.667	44.444	48.531	42.815	44.486	-1.480	-1.592	
000153	丰原药业	-0.21	9.63	4435728	42860784	-0.865	-0.561	-0.607	8.333	19.444	6.449	15.249	27.034	-3.580	-3.355	
000156	华数传媒	0.92	14.30	1935659	27538894	-0.199	-0.141	-0.114	41.667	34.722	45.110	41.061	40.509	-0.720	-0.778	
000157	中联重科	1.05	4.79	73821376	355572224	0.075	0.049	0.051	58.333	56.944	80.821	74.726	65.222	0.280	0.177	
000158	常山股份	-2.57	10.62	13022017	140627888	-0.269	-0.107	-0.325	33.333	37.500	22.823	31.899	42.674	-1.690	-1.372	
000159	国际实业	1.10	6.43	8074524	51794728	-0.120	-0.064	-0.112	50.000	47.222	38.707	40.662	41.626	-0.600	-0.478	
000166	申万宏源	-0.51	5.84	37254476	218518320	0.058	0.042	0.032	41.667	51.389	60.829	60.683	56.769	0.200	0.165	
000301	东方市场					-0.002	0.008	-0.020	41.667	43.056	34.430	42.835	47.755	-0.170	-0.080	
000333	美的集团	-0.83	41.90	29503966	1242799360	0.465	0.735	-0.539	41.667	40.278	50.727	52.380	56.364	-1.040	-0.837	
000338	潍柴动力	-0.72	6.91	120764696	839855808	0.261	0.256	0.009	41.667	50.000	63.083	65.847	65.951	0.390	0.382	
000400	许继电气	0.06	17.08	4201495	71667416	0.025	0.161	-0.272	50.000	50.000	37.846	44.850	48.601	-0.970	-0.727	
000401	冀东水泥	0.19	15.61	41224360	644959104	-0.252	-0.218	-0.067	66.667	65.278	46.086	45.624	46.250	-0.560	-0.318	
000402	金 融 街	-1.78	12.15	26836596	326613824	0.191	0.137	0.108	58.333	63.889	59.169	59.771	56.822	0.600	0.492	
000403	ST生化					0.407	0.023	0.769	66.667	68.056	87.690	73.138	59.310	3.130	2.620	
000404	华意压缩	-0.14	7.29	8710752	63543820	-0.162	-0.106	-0.112	41.667	47.222	33.856	36.999	39.999	-0.680	-0.577	
000407	胜利股份	-2.25	7.83	6550657	51616436	-0.454	-0.320	-0.268	16.667	23.611	6.880	16.027	28.964	-1.500	-1.292	
000408	藏格控股	-2.94	13.88	3430652	47975596	-0.022	-0.060	0.077	50.000	38.889	55.549	53.123	49.244	0.140	-0.183	
000409	山东地矿	-1.97	6.95	8096341	56741396	-0.748	-0.524	-0.446	16.667	22.222	17.859	21.176	27.548	-2.880	-2.682	
000410	*ST沈机	-1.86	8.44	9034628	76607472	0.300	0.240	0.119	50.000	61.111	60.226	62.515	56.556	0.910	1.165	
000411	英特集团	1.40	20.99	591341	12431930	-0.198	-0.105	-0.186	58.333	48.611	45.861	45.304	45.979	-0.610	-0.607	
000413	东旭光电	-0.98	11.07	84039440	939254656	0.085	0.188	-0.206	41.667	45.833	48.919	50.265	51.538	-0.820	-0.472	
000415	渤海金控	-1.98	6.94	31294016	219330448	0.094	0.084	0.020	58.333	66.667	57.045	57.762	55.319	0.130	0.157	
000416	民生控股	6.05	8.77	27196030	235687440	-0.017	-0.069	0.103	41.667	40.278	78.776	69.140	57.855	0.610	-0.142	
000417	合肥百货	0.24	8.35	4551690	38096336	0.038	0.058	-0.040	58.333	59.722	52.194	52.838	51.635	-0.140	-0.040	
000418	小天鹅Ａ	-1.93	44.12	1886642	83540200	-0.658	-0.500	-0.315	33.333	34.722	35.559	39.844	45.357	-1.450	-1.355	
000419	通程控股	0.30	6.73	2481141	16666498	-0.061	-0.041	-0.041	66.667	59.722	49.133	46.624	45.059	-0.220	-0.288	
000420	吉林化纤	-2.31	3.38	19344526	65643920	0.078	0.047	0.061	50.000	59.722	56.577	59.642	55.089	0.260	0.323	
000421	南京公用	-0.28	7.00	2145698	15027189	-0.057	-0.031	-0.054	33.333	38.889	44.101	44.284	44.348	-0.250	-0.263	
000422	湖北宜化	4.67	6.73	61580276	406950816	0.154	0.106	0.096	58.333	58.333	80.646	75.231	66.418	0.680	0.360	
000423	东阿阿胶	-1.12	66.45	6109097	407468480	-0.540	-0.296	-0.489	50.000	45.833	44.591	44.483	48.645	-2.150	-3.478	
000425	徐工机械	0.51	3.97	74734056	296813888	0.086	0.081	0.010	58.333	56.944	64.704	64.558	60.899	0.150	0.145	
000426	兴业矿业	0.41	9.71	24949380	240348288	0.316	0.295	0.043	58.333	52.778	69.898	67.539	64.643	0.690	0.437	
000428	华天酒店	1.46	4.86	5020996	24188306	-0.103	-0.078	-0.050	41.667	43.056	42.056	38.315	37.157	-0.320	-0.305	
000429	粤高速Ａ	-1.87	8.93	26799564	241607408	0.127	0.049	0.156	50.000	50.000	59.671	58.791	57.038	0.520	0.405	
000430	张家界	0.20	10.20	809545	8261704	-0.117	-0.069	-0.096	66.667	52.778	39.073	38.916	40.988	-0.420	-0.438	
000488	晨鸣纸业	6.30	16.37	60815028	969316096	0.938	0.845	0.186	58.333	62.500	76.259	74.008	71.961	2.770	2.175	
000498	山东路桥	-0.60	8.25	11675320	96707944	0.315	0.208	0.215	66.667	69.444	76.290	74.812	65.293	1.100	1.043	
000501	鄂武商Ａ	2.60	17.38	7349497	126055512	-0.075	0.010	-0.172	41.667	37.500	55.478	51.162	51.650	-0.370	-1.012	
000502	绿景控股	0.36	11.01	1781213	19714884	-0.467	-0.343	-0.248	58.333	51.389	28.403	33.326	37.228	-1.440	-1.152	
000503	海虹控股					-2.068	-1.510	-1.118	25.000	34.722	8.639	17.862	25.175	-9.720	-4.697	
000504	南华生物	-1.40	19.70	2072094	41150484	-0.195	0.203	-0.794	41.667	48.611	22.022	34.370	44.978	-3.070	-1.738	
000505	珠江控股	-1.96	9.50	2552050	24418844	-0.137	-0.148	0.024	33.333	38.889	33.442	39.314	41.485	-0.420	-0.358	
000506	中润资源					-0.304	-0.158	-0.293	25.000	31.944	17.010	25.429	36.749	-1.460	-1.193	
000507	珠海港	-2.65	10.64	38127720	409199584	-0.263	-0.016	-0.494	33.333	33.333	22.821	34.235	45.215	-1.800	-1.688	
000509	华塑控股					-0.067	-0.066	-0.002	41.667	34.722	54.600	49.011	45.029	0.030	-0.087	
000510	金路集团	-1.46	10.15	18416412	187950928	0.472	0.444	0.056	41.667	48.611	58.349	61.384	59.016	0.690	0.927	
000513	丽珠集团	3.05	50.30	3067084	152608976	0.012	0.163	-0.302	50.000	44.444	58.965	54.213	54.857	-0.780	-1.740	
000514	渝 开 发	-2.71	8.63	23641828	206472352	0.323	0.199	0.246	41.667	50.000	59.547	62.992	57.964	1.040	1.205	
000516	国际医学	-1.16	5.11	10296642	52829624	-0.157	-0.131	-0.053	33.333	33.333	37.997	35.938	37.356	-0.470	-0.468	
000517	荣安地产	-0.86	4.59	10766598	49420272	-0.041	-0.043	0.004	50.000	51.389	56.986	51.807	48.433	-0.110	-0.183	
000518	四环生物	2.32	7.93	6887170	54356932	0.119	0.112	0.013	58.333	59.722	62.041	59.954	56.846	0.180	0.110	
000519	中兵红箭	1.99	12.33	21433284	262086752	-0.166	-0.033	-0.266	58.333	50.000	46.108	45.644	45.365	-0.900	-0.842	
000520	长航凤凰	0.18	5.58	6757959	37794124	-0.110	-0.093	-0.034	50.000	54.167	39.150	39.582	39.963	-0.300	-0.265	
000521	美菱电器	0.84	6.03	6364576	38370168	-0.072	-0.028	-0.088	50.000	37.500	43.318	43.307	44.978	-0.370	-0.432	
000523	广州浪奇	-1.26	9.43	3519900	33242090	-0.083	-0.046	-0.074	50.000	47.222	36.233	40.650	42.818	-0.450	-0.438	
000524	岭南控股	-0.32	12.35	1447000	17905102	-0.105	-0.060	-0.089	33.333	38.889	35.315	41.682	44.024	-0.720	-0.430	
000525	红 太 阳	1.61	18.98	5571291	105313648	0.328	0.302	0.053	50.000	40.278	69.389	64.239	58.417	0.870	0.198	
000526	*ST紫学	-0.60	31.46	1057016	33327360	-0.237	-0.882	1.289	50.000	56.944	57.110	53.467	45.862	2.920	3.505	
000528	柳 工	1.84	9.42	34127772	321036160	0.268	0.218	0.100	50.000	51.389	73.200	69.871	64.743	0.730	0.523	
000529	广弘控股	0.37	8.18	2247008	18353720	-0.280	-0.167	-0.227	50.000	48.611	22.910	30.171	35.612	-0.970	-0.742	
000530	大冷股份	-0.56	7.15	6507966	46542828	0.035	0.085	-0.100	50.000	45.833	41.756	47.244	48.893	-0.290	-0.060	
000531	穗恒运Ａ					-0.178	-0.088	-0.179	41.667	40.278	40.911	38.848	40.562	-0.620	-0.627	
000532	华金资本	-0.64	12.50	3753700	46702480	-0.523	-0.350	-0.346	25.000	23.611	26.426	29.283	35.444	-1.810	-1.807	
000533	万 家 乐	-1.20	10.68	2387221	25615990	0.099	0.150	-0.101	25.000	36.111	34.673	46.473	50.872	-0.420	-0.080	
000534	万泽股份	0.91	11.10	958101	10539467	-0.399	-0.360	-0.079	50.000	36.111	44.893	39.947	39.426	-0.810	-0.872	
000536	华映科技	1.90	5.37	6661385	35466140	-0.135	-0.087	-0.097	33.333	27.778	32.025	32.432	35.688	-0.510	-0.473	
000537	广宇发展	2.54	7.66	6160589	46963456	-0.185	-0.135	-0.100	58.333	54.167	52.614	44.864	43.358	-0.460	-0.727	
000538	云南白药	-0.82	90.85	2327293	211720592	-0.262	-0.214	-0.096	50.000	50.000	56.433	51.280	52.139	0.250	-1.430	
000539	粤电力Ａ	-1.46	5.39	10444972	56625712	0.021	0.011	0.020	41.667	41.667	59.116	57.624	53.494	0.080	0.033	
000540	中天金融	0.37	8.11	215431648	1749226240	0.358	0.215	0.285	75.000	63.889	95.064	88.596	80.145	1.430	0.850	
000541	佛山照明	-0.67	8.90	4771700	42530976	-0.056	-0.022	-0.068	41.667	44.444	30.260	36.703	42.302	-0.240	-0.180	
000543	皖能电力	-0.54	5.56	7931630	44361544	-0.061	-0.034	-0.054	33.333	27.778	43.318	42.211	42.267	-0.330	-0.350	
000544	中原环保	-1.22	20.30	3369274	68888240	0.031	0.216	-0.371	58.333	61.111	36.469	43.415	49.258	-1.110	-0.657	
000545	金浦钛业	1.12	6.34	44851828	282295232	0.162	0.142	0.040	58.333	52.778	63.648	61.827	58.235	0.460	0.342	
000546	金圆股份	-2.51	11.25	19604628	221641424	0.148	0.131	0.034	41.667	40.278	55.851	55.289	53.608	0.310	-0.008	
000547	航天发展	0.82	9.79	9892850	96570664	-0.218	-0.165	-0.106	50.000	51.389	42.917	41.220	40.259	-0.820	-0.767	
000548	湖南投资	-2.08	8.01	13081691	105346176	0.143	0.077	0.132	50.000	58.333	60.862	59.863	54.790	0.370	0.548	
000550	江铃汽车	3.45	21.87	6391815	141557360	0.233	0.153	0.160	75.000	75.000	77.022	68.604	57.356	1.280	0.733	
000551	创元科技	0.23	8.68	4245060	36828656	-0.307	-0.240	-0.135	58.333	50.000	37.682	36.681	40.744	-0.820	-0.823	
000552	靖远煤电	0.25	3.97	45685952	182564384	0.114	0.080	0.068	66.667	65.278	70.600	68.967	64.197	0.360	0.280	
000553	沙隆达Ａ	-0.07	13.75	4091625	56257404	0.114	0.198	-0.168	33.333	47.222	47.399	50.187	51.137	-0.490	-0.138	
000554	泰山石油	1.00	8.12	12084354	97997200	-0.175	-0.193	0.037	66.667	58.333	51.499	46.496	41.880	-0.310	-0.295	
000555	神州信息					-0.057	-0.138	0.163	50.000	52.778	51.797	50.400	45.330	0.140	0.405	
000557	西部创业					-0.212	-0.106	-0.211	58.333	48.611	40.880	40.183	44.201	-0.630	-1.152	
000558	莱茵体育	1.51	6.71	12923710	86637808	-0.284	-0.191	-0.186	41.667	33.333	35.888	34.672	39.363	-0.940	-1.020	
000559	万向钱潮	0.80	10.13	11312590	114069584	0.026	0.101	-0.150	58.333	44.444	49.977	50.015	52.641	-0.480	-0.632	
000560	昆百大Ａ	5.93	9.11	9657571	88107208	-0.063	-0.067	0.008	50.000	37.500	69.756	60.478	52.669	0.310	-0.190	
000561	烽火电子	1.78	9.72	3894441	37532592	-0.165	-0.080	-0.171	58.333	56.944	42.197	42.307	42.518	-0.770	-0.642	
000563	陕国投Ａ	-0.84	5.90	89746104	531194048	0.188	0.103	0.169	58.333	55.556	79.030	72.941	61.938	0.680	0.480	
000564	供销大集	-2.68	6.91	9063029	63717540	0.094	0.018	0.151	58.333	63.889	59.002	60.350	53.257	0.400	0.492	
000565	渝三峡Ａ	2.56	10.03	11058608	108746088	-0.016	0.015	-0.062	58.333	54.167	53.060	51.063	48.590	-0.160	-0.242	
000566	海南海药	-0.67	13.33	2204879	29430966	0.040	0.033	0.014	58.333	68.056	52.820	53.418	52.057	0.190	0.187	
000567	海德股份	-0.73	27.38	3531259	96655296	0.654	0.603	0.103	50.000	55.556	57.050	59.282	55.645	1.260	0.913	
000568	泸州老窖	0.06	51.38	6864323	354839072	0.455	0.314	0.282	75.000	65.278	72.138	62.869	59.875	2.580	0.162	
000570	苏常柴Ａ	-1.68	7.60	12389840	94321120	0.121	0.056	0.130	66.667	66.667	69.056	66.504	58.282	0.540	0.338	
000571	新大洲Ａ					0.035	-0.026	0.122	58.333	56.944	83.214	70.125	59.401	0.510	0.257	
000572	海马汽车	-0.21	4.86	6154438	29908524	-0.085	-0.052	-0.067	41.667	45.833	31.673	34.702	39.294	-0.330	-0.287	
000573	粤宏远Ａ	0.64	6.32	7910052	49883008	-0.102	-0.100	-0.005	41.667	37.500	58.008	49.777	45.635	-0.150	-0.313	
000576	广东甘化	-0.18	16.70	3364247	55923336	-0.074	-0.101	0.054	50.000	47.222	64.183	53.019	50.834	0.080	-0.160	
000581	威孚高科	3.49	27.00	31084250	829775424	0.694	0.670	0.048	58.333	59.722	75.582	69.721	65.194	1.300	0.195	
000582	北部湾港	-1.95	12.08	14471636	177632288	0.030	-0.065	0.190	58.333	51.389	55.651	53.777	49.808	0.780	0.580	
000584	友利控股	-1.22	12.96	4670002	60763536	0.136	0.206	-0.140	33.333	34.722	47.201	51.279	55.459	-0.180	-0.117	
000585	东北电气	5.33	5.53	23485092	128343776	-0.164	-0.228	0.127	58.333	56.944	72.346	54.400	43.553	0.300	0.020	
000586	汇源通信	-0.91	21.70	1468279	32152228	0.793	0.764	0.058	58.333	69.444	54.877	62.798	60.721	1.300	2.070	
000587	金洲慈航	-1.34	8.08	21520642	174571056	0.184	0.127	0.115	75.000	75.000	72.075	72.690	66.280	0.630	0.613	
000589	黔轮胎Ａ	5.31	5.75	31668840	179663680	0.011	0.019	-0.015	58.333	59.722	65.277	59.761	55.227	0.090	-0.072	
000590	启迪古汉	1.10	16.48	1949627	32223856	-0.125	-0.203	0.156	58.333	55.556	74.180	58.077	49.328	0.280	-0.025	
000591	太阳能	-2.23	5.26	13842792	73223392	-0.044	-0.045	0.002	50.000	48.611	41.843	44.333	44.214	0.070	0.122	
000592	平潭发展	3.28	5.36	30696350	165665952	-0.065	-0.036	-0.060	50.000	44.444	56.922	50.187	48.012	-0.200	-0.365	
000593	大通燃气	-0.61	8.21	1927739	15867191	-0.143	-0.071	-0.144	33.333	40.278	26.887	32.583	38.308	-0.670	-0.528	
000595	*ST宝实	-0.21	4.76	11934520	57374412	0.037	0.039	-0.004	50.000	50.000	48.720	51.723	46.312	-0.060	-0.030	
000596	古井贡酒	1.73	48.83	3219278	157005328	-0.388	-0.289	-0.198	66.667	55.556	59.878	51.276	49.728	-0.450	-2.337	
000597	东北制药	0.36	11.11	8187381	90104072	0.060	0.132	-0.144	33.333	36.111	42.501	47.319	49.005	-0.170	0.007	
000598	兴蓉环境	0.00	5.70	18485440	105495200	0.016	0.024	-0.015	41.667	47.222	54.146	53.211	51.783	-0.100	-0.015	
000599	青岛双星	0.46	6.61	4858506	32112620	-0.082	-0.056	-0.051	50.000	48.611	45.219	43.464	43.965	-0.310	-0.245	
000600	建投能源	-1.61	10.40	25690000	269813152	-0.675	-0.491	-0.368	33.333	34.722	20.307	27.139	38.904	-1.970	-1.983	
000601	韶能股份	0.28	7.27	8073604	58727504	0.064	0.035	0.059	58.333	50.000	67.513	61.820	54.749	0.330	0.177	
000603	盛达矿业	-1.29	14.50	12080961	176620688	0.274	0.203	0.143	58.333	58.333	64.864	62.069	57.945	0.950	0.272	
000605	渤海股份	-1.59	25.95	12921750	337972416	-1.193	-0.860	-0.665	50.000	47.222	35.320	36.253	42.765	-4.580	-3.962	
000606	神州易桥					-0.029	-0.007	-0.044	58.333	51.389	49.042	48.640	47.439	-0.110	-0.448	
000607	华媒控股	-0.28	7.13	4189600	29900344	-0.126	-0.077	-0.097	41.667	44.444	27.964	34.368	38.497	-0.520	-0.412	
000608	阳光股份	0.00	7.41	1270943	9402363	-0.164	-0.187	0.045	41.667	29.167	57.513	42.710	42.174	0.010	-0.218	
000609	绵石投资	5.64	15.36	4365046	66236004	-0.073	-0.088	0.031	50.000	48.611	73.091	61.814	53.220	0.260	-0.413	
000610	西安旅游					-0.563	-0.608	0.089	25.000	26.389	42.760	36.615	36.270	-0.770	-1.030	
000611	天首发展	-2.00	7.86	5352416	42403196	-0.358	-0.160	-0.396	41.667	44.444	22.580	31.292	38.906	-1.920	-1.385	
000612	焦作万方	-1.16	9.39	21064876	196157408	0.294	0.195	0.196	58.333	58.333	70.456	67.277	60.499	1.080	0.878	
000613	*ST东海A					0.074	0.037	0.073	50.000	61.111	56.089	54.493	53.164	0.430	0.965	
000615	京汉股份	-0.99	11.02	21386972	238474304	-1.205	-1.011	-0.388	25.000	33.333	16.141	20.924	32.262	-3.390	-2.762	
000616	海航投资	-1.62	4.24	18013890	76461544	-0.052	-0.051	-0.001	50.000	54.167	48.003	45.287	44.015	-0.100	-0.095	
000617	中油资本	-2.11	16.67	3837456	64274176	0.267	0.200	0.134	50.000	48.611	57.685	57.845	53.874	0.630	0.860	
000619	海螺型材	0.96	9.51	4802104	45507696	-0.003	-0.010	0.013	66.667	58.333	54.737	52.629	48.373	0.080	0.020	
000620	新华联	0.00	6.77	2537030	17182410	-0.104	-0.082	-0.043	41.667	47.222	37.601	37.738	40.380	-0.290	-0.257	
000622	恒立实业	-1.23	5.64	2291900	13028844	-0.224	-0.169	-0.109	25.000	27.778	28.405	30.584	34.879	-0.750	-0.655	
000623	吉林敖东	0.52	23.42	24925548	584031744	0.300	0.268	0.064	66.667	66.667	66.447	63.507	62.119	0.780	0.357	
000625	长安汽车	2.40	14.95	63688252	946603904	0.163	0.112	0.101	50.000	45.833	83.251	73.651	66.576	0.670	0.157	
000626	远大控股	-0.47	17.12	1756500	30150818	-0.231	0.066	-0.593	33.333	37.500	32.103	39.002	43.891	-2.520	-1.852	
000627	天茂集团	5.81	10.93	169299136	1799382912	0.732	0.539	0.387	75.000	69.444	96.071	90.223	83.617	2.590	1.960	
000628	高新发展	-6.85	11.28	26046340	299244992	0.435	0.202	0.467	41.667	47.222	64.691	65.921	63.312	1.470	1.203	
000630	铜陵有色	0.33	3.06	129853656	395771552	0.069	0.058	0.022	58.333	56.944	67.444	66.327	64.813	0.170	0.142	
000631	顺发恒业	0.00	4.11	5753114	23511300	-0.068	-0.041	-0.055	25.000	16.667	32.536	33.430	37.870	-0.270	-0.288	
