历史行情.指标排序自选股 日期:2017-07-21,五 指标:MACD(12,26,9)   KDJ(9,3,3)   DMI(7,6)   EXPMA(12,50)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  K	  D	  J	  PDI	  MDI	  ADX	  ADXR	  EXP1	  EXP2	
000001	平安银行	0.74	10.89	150102000	1625416448	0.504	0.392	0.224	84.229	84.633	83.422	28.136	5.424	87.897	70.829	10.410	9.525	
000002	万 科Ａ	-2.25	24.78	47766256	1195588608	0.799	0.913	-0.227	39.883	45.207	29.235	31.265	16.910	39.081	48.198	24.773	22.914	
000004	国农科技	-0.05	21.50	1311509	28193912	-2.684	-2.748	0.128	21.636	20.013	24.881	1.832	58.779	98.179	99.090	23.135	29.506	
000005	世纪星源	-0.20	4.91	3649800	17943632	-0.113	-0.086	-0.053	23.371	20.534	29.044	16.471	45.882	39.253	42.301	5.007	5.292	
000006	深振业Ａ	-0.24	8.47	11992434	101327696	-0.050	-0.022	-0.055	56.776	43.050	84.226	26.203	33.155	53.022	50.799	8.440	8.476	
000007	全新好	10.01	16.05	13601903	213863504	-0.525	-0.368	-0.316	47.584	33.958	74.835	14.977	39.977	85.204	56.758	15.693	16.484	
000008	神州高铁	1.85	7.69	12546462	96077656	0.035	0.003	0.064	79.991	69.884	100.205	37.410	23.741	39.421	38.380	7.428	7.491	
000009	中国宝安	0.97	8.37	54111064	453479552	0.055	0.057	-0.004	55.919	42.370	83.018	34.043	27.234	37.631	48.268	8.102	8.103	
000010	美丽生态	0.42	4.80	3985000	19115500	-0.124	-0.096	-0.056	24.704	24.723	24.667	14.151	43.396	58.048	44.882	4.918	5.279	
000011	深物业A	0.77	19.53	12156526	236628864	-0.189	-0.088	-0.202	56.887	43.153	84.354	30.390	33.786	40.182	56.543	19.225	19.142	
000012	南 玻Ａ	-1.37	8.64	24297180	210139136	0.161	0.107	0.107	70.611	66.075	79.682	37.019	19.231	50.008	61.709	8.436	8.303	
000014	沙河股份	-0.06	16.92	2149897	36321704	-0.145	-0.162	0.035	46.450	39.437	60.477	35.000	17.500	28.263	24.214	16.906	17.267	
000016	深康佳Ａ	-0.58	5.14	15035573	77584816	0.111	0.146	-0.070	44.603	49.736	34.338	23.837	31.395	35.563	59.731	5.163	4.897	
000017	深中华A	-0.63	7.95	1450975	11551402	-0.235	-0.156	-0.158	27.200	23.605	34.392	11.872	41.553	70.107	53.248	8.198	8.773	
000018	神州长城	-0.14	7.15	8832231	63383456	-0.200	-0.161	-0.077	23.537	24.685	21.241	10.563	35.211	66.729	47.622	7.348	7.873	
000019	深深宝Ａ	-2.94	11.56	23146632	269255232	-0.187	-0.061	-0.252	37.468	30.664	51.076	22.078	44.156	57.395	48.315	11.650	11.974	
000020	深华发Ａ					-0.871	-0.695	-0.353	27.375	24.550	33.024	0.362	41.049	67.386	62.669	20.186	21.643	
000021	深科技	0.00	8.32	5013847	41870988	-0.067	-0.016	-0.102	35.154	30.516	44.429	22.857	39.286	66.460	57.411	8.383	8.509	
000022	深赤湾Ａ	-2.26	27.70	6639996	184626608	0.049	0.361	-0.625	31.966	38.401	19.096	9.239	32.283	25.400	43.029	28.677	27.595	
000023	深天地Ａ	-2.81	25.60	1071287	27623546	0.095	0.300	-0.409	46.471	41.851	55.712	20.984	33.443	31.737	36.055	26.038	25.876	
000025	特 力Ａ					1.083	1.961	-1.756	23.820	27.347	16.765	19.674	28.259	24.123	28.812	48.390	46.012	
000026	飞亚达Ａ	0.00	11.32	3838813	43531904	-0.300	-0.152	-0.296	19.593	23.068	12.642	7.722	57.143	77.643	56.406	11.811	12.422	
000027	深圳能源	-0.30	6.66	6972726	46421548	-0.012	0.011	-0.045	40.053	36.817	46.526	25.000	38.095	42.623	44.973	6.685	6.703	
000028	国药一致	0.03	78.04	651027	50695676	-0.087	0.431	-1.036	30.651	26.748	38.457	9.878	25.483	82.338	54.268	78.398	77.562	
000029	深深房Ａ					-0.013	0.034	-0.094	44.125	32.133	68.110	23.462	16.538	50.281	41.386	11.083	10.987	
000030	富奥股份	2.50	9.03	12511354	111816864	0.073	0.086	-0.026	69.398	54.830	98.535	24.405	20.833	54.890	46.355	8.794	8.597	
000031	中粮地产	8.70	8.00	54508000	428272768	0.004	-0.010	0.028	57.121	46.543	78.279	43.602	26.066	33.895	32.840	7.511	7.581	
000032	深桑达Ａ					0.135	0.099	0.073	53.184	59.448	40.656	8.532	18.430	45.377	64.884	15.525	15.308	
000034	神州数码	-5.78	17.76	11181285	202350080	-0.685	-0.024	-1.322	14.621	25.925	-7.986	7.716	56.853	49.934	33.598	21.503	22.676	
000035	中国天楹	0.00	6.52	3349900	21807482	-0.095	-0.052	-0.087	46.162	44.751	48.986	2.721	44.218	93.151	78.305	6.691	6.901	
000036	华联控股	10.04	11.29	122584600	1353402112	0.416	0.214	0.404	87.996	78.529	106.929	65.860	0.000	73.379	55.430	9.599	8.880	
000037	深南电A	-1.29	9.97	1691600	16907574	-0.034	-0.002	-0.064	37.997	36.498	40.997	30.800	6.000	24.664	35.608	10.055	10.167	
000038	深大通					-1.003	-0.936	-0.135	22.590	28.268	11.234	17.713	36.402	40.356	50.618	21.313	23.623	
000039	中集集团	1.35	18.07	22442456	405308832	0.201	0.212	-0.022	62.649	51.089	85.768	36.170	17.967	25.511	41.032	17.625	17.096	
000040	东旭蓝天	0.16	12.47	2604675	32353326	-0.073	0.028	-0.200	36.673	41.854	26.311	4.644	42.105	65.928	56.820	12.726	12.813	
000042	中洲控股	-1.23	16.92	627232	10630448	-0.125	-0.195	0.139	70.325	58.387	94.199	28.309	1.838	58.190	65.414	16.785	17.219	
000043	中航地产	-0.93	10.64	3988045	42619736	0.239	0.275	-0.073	47.666	52.779	37.440	17.089	31.329	36.996	53.291	10.613	10.263	
000045	深纺织Ａ	-1.19	10.77	4334722	46811112	-0.322	-0.217	-0.210	27.349	21.880	38.288	22.373	37.288	60.090	59.444	11.040	11.643	
000046	泛海控股	-1.63	8.43	8421510	71304048	-0.011	-0.019	0.015	47.159	38.958	63.562	45.098	9.804	30.169	60.487	8.370	8.443	
000048	康达尔	-1.85	24.98	267426	6692005	-0.468	-0.351	-0.234	31.077	31.548	30.134	23.210	34.483	39.761	35.616	25.648	26.943	
000049	德赛电池	-0.28	52.83	3269972	172924144	-0.194	-0.094	-0.200	44.261	35.593	61.595	13.455	21.013	59.458	50.946	52.607	52.699	
000050	深天马Ａ	4.38	22.86	56423368	1288514560	0.896	0.755	0.282	77.204	67.061	97.489	40.485	15.394	27.401	38.374	21.122	19.413	
000055	方大集团	-1.68	7.02	9187201	64845168	-0.101	-0.096	-0.011	27.815	28.537	26.370	18.487	22.689	35.342	41.930	7.129	7.486	
000056	皇庭国际	0.39	12.96	1847950	23822340	0.263	0.186	0.154	79.771	72.392	94.527	31.649	5.053	61.539	53.892	12.485	12.088	
000058	深 赛 格	-0.13	7.45	2897373	21550232	-0.178	-0.096	-0.165	19.050	18.001	21.148	20.690	45.402	41.990	42.840	7.683	8.106	
000059	华锦股份	3.37	12.26	100189336	1221552000	0.431	0.300	0.262	73.015	73.245	72.555	44.559	17.659	36.404	61.983	11.263	10.648	
000060	中金岭南	1.34	12.08	74963624	904937472	0.317	0.290	0.054	76.808	66.569	97.286	35.669	21.019	24.433	34.390	11.569	10.973	
000061	农 产 品					-0.069	-0.095	0.053	51.661	44.900	65.183	23.134	32.090	44.538	53.276	8.932	9.352	
000062	深圳华强					-0.895	-0.682	-0.427	22.869	23.632	21.342	16.060	42.053	81.809	49.270	25.753	27.115	
000063	中兴通讯	0.34	23.66	69648936	1668504064	0.476	0.595	-0.238	64.171	55.665	81.182	28.608	18.987	21.120	21.763	23.113	21.527	
000065	北方国际	-1.22	25.00	6637781	166262208	-0.295	-0.406	0.221	62.082	44.970	96.307	37.532	24.173	57.318	53.747	24.111	25.300	
000066	中国长城	-0.33	9.18	16081584	148212592	0.100	0.128	-0.056	44.015	43.154	45.738	12.299	31.551	57.696	56.985	9.194	9.123	
000068	华控赛格	-2.02	6.31	4680544	29640140	-0.176	-0.145	-0.062	35.168	31.802	41.901	21.717	30.303	62.060	64.632	6.561	6.982	
000069	华侨城Ａ	0.32	9.46	38831692	370004448	0.041	0.120	-0.158	42.616	36.106	55.636	16.590	29.032	49.831	57.668	9.488	9.147	
000070	特发信息	-2.95	10.54	4778460	50887664	-0.303	-0.235	-0.135	44.486	31.252	70.955	30.612	31.973	70.182	85.091	10.709	11.257	
000078	海王生物	-0.99	6.03	13092313	79098736	0.018	0.037	-0.038	37.741	45.517	22.187	7.692	20.513	51.121	52.002	6.107	6.066	
000088	盐 田 港	-2.23	9.21	15757260	145730448	-0.275	-0.165	-0.220	22.801	25.037	18.329	11.250	39.167	72.672	78.740	9.684	9.906	
000089	深圳机场	1.10	9.18	9450272	86392568	-0.053	-0.002	-0.102	32.497	28.073	41.343	14.815	23.457	55.166	44.829	9.211	9.202	
000090	天健集团	-1.22	11.38	16952596	194135520	0.170	0.243	-0.147	34.752	41.700	20.857	21.037	39.024	29.452	51.796	11.490	10.970	
000096	广聚能源	0.07	14.26	881000	12498351	-0.222	-0.209	-0.027	60.683	44.671	92.706	17.270	33.148	62.953	55.129	14.255	14.768	
000099	中信海直					-0.284	-0.228	-0.112	26.352	19.940	39.177	10.714	44.388	82.785	67.943	11.458	11.962	
000100	TCL 集团					-0.010	0.001	-0.023	21.634	33.760	-2.617	30.909	32.727	11.893	19.248	3.487	3.488	
000150	宜华健康	5.78	25.61	4029651	101811856	-0.090	-0.190	0.201	71.445	60.022	94.290	33.211	34.862	64.416	51.000	24.562	25.102	
000151	中成股份	3.35	17.89	7074586	127311792	-0.500	-0.365	-0.270	35.090	29.862	45.546	30.847	32.661	68.653	49.599	17.998	18.847	
000153	丰原药业	-0.21	9.63	4435728	42860784	-0.865	-0.561	-0.607	8.728	9.393	7.396	2.432	59.878	97.660	71.160	10.648	11.939	
000156	华数传媒	0.92	14.30	1935659	27538894	-0.199	-0.141	-0.114	28.651	24.091	37.770	18.994	35.196	72.498	52.554	14.387	14.905	
000157	中联重科	1.05	4.79	73821376	355572224	0.075	0.049	0.051	80.133	77.985	84.429	47.619	0.000	68.518	49.971	4.638	4.530	
000158	常山股份	-2.57	10.62	13022017	140627888	-0.269	-0.107	-0.325	22.998	22.079	24.837	8.411	43.925	62.389	40.977	11.213	11.394	
000159	国际实业	1.10	6.43	8074524	51794728	-0.120	-0.064	-0.112	30.778	33.587	25.159	21.739	38.164	48.060	52.173	6.590	6.978	
000166	申万宏源	-0.51	5.84	37254476	218518320	0.058	0.042	0.032	68.192	64.531	75.513	36.000	21.000	26.289	43.538	5.757	5.695	
000301	东方市场					-0.002	0.008	-0.020	30.695	37.373	17.340	18.367	30.612	25.605	25.588	5.107	5.093	
000333	美的集团	-0.83	41.90	29503966	1242799360	0.465	0.735	-0.539	44.907	41.273	52.175	7.240	11.086	22.391	26.940	41.859	39.813	
000338	潍柴动力	-0.72	6.91	120764696	839855808	0.261	0.256	0.009	78.303	74.522	85.864	30.000	10.500	25.232	31.820	6.740	6.178	
000400	许继电气	0.06	17.08	4201495	71667416	0.025	0.161	-0.272	26.997	28.898	23.195	7.325	36.624	53.701	39.974	17.335	17.227	
000401	冀东水泥	0.19	15.61	41224360	644959104	-0.252	-0.218	-0.067	31.328	34.895	24.195	25.651	38.104	25.372	41.695	15.777	16.332	
000402	金 融 街	-1.78	12.15	26836596	326613824	0.191	0.137	0.108	69.710	69.616	69.896	39.350	12.996	70.851	47.271	11.996	11.614	
000403	ST生化					0.407	0.023	0.769	85.647	81.248	94.446	40.890	9.534	56.391	70.267	29.341	29.279	
000404	华意压缩	-0.14	7.29	8710752	63543820	-0.162	-0.106	-0.112	30.971	31.465	29.982	12.571	43.429	75.356	56.358	7.479	7.866	
000407	胜利股份	-2.25	7.83	6550657	51616436	-0.454	-0.320	-0.268	11.808	11.879	11.667	1.376	67.431	98.558	91.505	8.509	9.308	
000408	藏格控股	-2.94	13.88	3430652	47975596	-0.022	-0.060	0.077	57.832	44.691	84.115	32.886	18.456	47.786	29.158	13.735	13.980	
000409	山东地矿	-1.97	6.95	8096341	56741396	-0.748	-0.524	-0.446	11.438	12.087	10.141	11.350	61.350	73.664	53.827	7.860	9.319	
000410	*ST沈机	-1.86	8.44	9034628	76607472	0.300	0.240	0.119	62.260	64.754	57.272	27.444	13.910	31.953	59.691	8.207	7.977	
000411	英特集团	1.40	20.99	591341	12431930	-0.198	-0.105	-0.186	26.050	29.274	19.602	11.531	36.581	34.855	48.427	21.141	21.588	
000413	东旭光电	-0.98	11.07	84039440	939254656	0.085	0.188	-0.206	35.513	31.597	43.343	23.925	26.344	43.946	51.541	11.109	10.888	
000415	渤海金控	-1.98	6.94	31294016	219330448	0.094	0.084	0.020	54.927	54.691	55.400	32.955	19.886	41.526	56.738	6.841	6.709	
000416	民生控股	6.05	8.77	27196030	235687440	-0.017	-0.069	0.103	63.543	47.876	94.879	54.074	26.296	67.285	59.022	8.045	8.307	
000417	合肥百货	0.24	8.35	4551690	38096336	0.038	0.058	-0.040	35.028	37.323	30.440	16.667	29.365	25.433	56.357	8.331	8.295	
000418	小天鹅Ａ	-1.93	44.12	1886642	83540200	-0.658	-0.500	-0.315	22.148	28.985	8.472	8.250	26.743	25.341	26.005	45.134	45.615	
000419	通程控股	0.30	6.73	2481141	16666498	-0.061	-0.041	-0.041	46.803	44.609	51.190	27.500	34.167	48.351	45.269	6.745	6.940	
000420	吉林化纤	-2.31	3.38	19344526	65643920	0.078	0.047	0.061	76.929	77.957	74.871	31.452	16.936	36.146	50.413	3.322	3.269	
000421	南京公用	-0.28	7.00	2145698	15027189	-0.057	-0.031	-0.054	38.840	34.103	48.313	25.217	37.391	49.852	43.214	7.056	7.240	
000422	湖北宜化	4.67	6.73	61580276	406950816	0.154	0.106	0.096	76.373	72.446	84.227	42.391	12.500	27.742	41.921	6.292	6.110	
000423	东阿阿胶	-1.12	66.45	6109097	407468480	-0.540	-0.296	-0.489	44.448	35.082	63.180	25.408	8.673	32.124	53.389	66.890	66.874	
000425	徐工机械	0.51	3.97	74734056	296813888	0.086	0.081	0.010	73.568	68.882	82.941	25.333	16.000	11.559	31.430	3.884	3.738	
000426	兴业矿业	0.41	9.71	24949380	240348288	0.316	0.295	0.043	79.026	70.420	96.238	30.053	22.872	20.993	29.576	9.305	8.682	
000428	华天酒店	1.46	4.86	5020996	24188306	-0.103	-0.078	-0.050	25.084	25.893	23.466	18.391	36.782	69.293	64.920	4.918	5.225	
000429	粤高速Ａ	-1.87	8.93	26799564	241607408	0.127	0.049	0.156	71.879	65.265	85.106	43.320	6.073	68.481	66.028	8.739	8.438	
000430	张家界	0.20	10.20	809545	8261704	-0.117	-0.069	-0.096	32.537	29.617	38.376	7.947	35.762	66.200	47.012	10.318	10.593	
000488	晨鸣纸业	6.30	16.37	60815028	969316096	0.938	0.845	0.186	81.719	77.169	90.819	37.090	15.164	25.146	58.602	14.966	13.123	
000498	山东路桥	-0.60	8.25	11675320	96707944	0.315	0.208	0.215	82.913	82.488	83.763	21.622	9.266	61.375	56.865	7.877	7.458	
000501	鄂武商Ａ	2.60	17.38	7349497	126055512	-0.075	0.010	-0.172	58.044	44.289	85.554	16.780	24.036	64.501	66.321	17.228	17.168	
000502	绿景控股	0.36	11.01	1781213	19714884	-0.467	-0.343	-0.248	27.000	26.127	28.747	13.966	53.352	76.186	60.962	11.509	12.726	
000503	海虹控股					-2.068	-1.510	-1.118	10.553	22.241	-12.823	1.764	69.545	77.459	69.546	30.787	35.516	
000504	南华生物	-1.40	19.70	2072094	41150484	-0.195	0.203	-0.794	26.110	33.511	11.308	2.458	47.089	86.891	71.547	20.997	20.613	
000505	珠江控股	-1.96	9.50	2552050	24418844	-0.137	-0.148	0.024	62.395	55.112	76.959	0.410	33.197	36.503	40.797	9.694	10.100	
000506	中润资源					-0.304	-0.158	-0.293	9.440	13.796	0.728	3.559	44.484	85.218	68.927	9.454	9.817	
000507	珠海港	-2.65	10.64	38127720	409199584	-0.263	-0.016	-0.494	16.216	19.718	9.211	3.364	46.789	76.473	66.287	11.451	11.311	
000509	华塑控股					-0.067	-0.066	-0.002	66.427	60.389	78.505	0.000	53.646	93.599	52.312	6.085	6.323	
000510	金路集团	-1.46	10.15	18416412	187950928	0.472	0.444	0.056	62.526	60.507	66.565	22.573	28.442	15.548	45.203	9.863	9.149	
000513	丽珠集团	3.05	50.30	3067084	152608976	0.012	0.163	-0.302	44.848	30.390	73.763	18.404	6.692	36.671	27.344	49.630	48.840	
000514	渝 开 发	-2.71	8.63	23641828	206472352	0.323	0.199	0.246	73.775	74.722	71.883	20.474	20.043	29.900	45.205	8.378	8.066	
000516	国际医学	-1.16	5.11	10296642	52829624	-0.157	-0.131	-0.053	28.082	23.370	37.505	20.354	37.168	73.211	65.002	5.237	5.631	
000517	荣安地产	-0.86	4.59	10766598	49420272	-0.041	-0.043	0.004	50.562	40.969	69.749	43.506	20.130	26.020	35.084	4.526	4.654	
000518	四环生物	2.32	7.93	6887170	54356932	0.119	0.112	0.013	68.963	62.419	82.051	16.588	19.431	19.457	26.174	7.738	7.576	
000519	中兵红箭	1.99	12.33	21433284	262086752	-0.166	-0.033	-0.266	29.632	32.174	24.548	16.008	42.827	55.530	60.258	12.493	12.994	
000520	长航凤凰	0.18	5.58	6757959	37794124	-0.110	-0.093	-0.034	39.491	35.520	47.433	11.966	40.171	55.282	32.505	5.672	6.001	
000521	美菱电器	0.84	6.03	6364576	38370168	-0.072	-0.028	-0.088	26.484	21.912	35.627	20.652	36.956	59.231	57.418	6.093	6.245	
000523	广州浪奇	-1.26	9.43	3519900	33242090	-0.083	-0.046	-0.074	46.081	40.167	57.909	15.044	31.416	48.107	57.876	9.593	9.839	
000524	岭南控股	-0.32	12.35	1447000	17905102	-0.105	-0.060	-0.089	46.708	44.537	51.049	19.075	21.965	31.998	53.743	12.569	12.923	
000525	红 太 阳	1.61	18.98	5571291	105313648	0.328	0.302	0.053	68.134	57.501	89.399	28.395	24.938	26.770	22.013	18.364	17.880	
000526	*ST紫学	-0.60	31.46	1057016	33327360	-0.237	-0.882	1.289	69.335	72.884	62.238	51.968	6.862	63.030	57.691	30.905	32.770	
000528	柳 工	1.84	9.42	34127772	321036160	0.268	0.218	0.100	83.314	77.186	95.571	37.778	11.556	32.962	48.412	9.015	8.547	
000529	广弘控股	0.37	8.18	2247008	18353720	-0.280	-0.167	-0.227	22.269	27.988	10.832	2.083	53.125	66.551	66.452	8.649	9.243	
000530	大冷股份	-0.56	7.15	6507966	46542828	0.035	0.085	-0.100	32.109	34.224	27.878	5.213	38.863	38.355	47.569	7.265	7.229	
000531	穗恒运Ａ					-0.178	-0.088	-0.179	26.085	28.011	22.233	18.049	53.659	68.705	54.084	9.167	9.561	
000532	华金资本	-0.64	12.50	3753700	46702480	-0.523	-0.350	-0.346	18.769	16.585	23.136	13.918	34.794	75.916	49.475	13.086	14.189	
000533	万 家 乐	-1.20	10.68	2387221	25615990	0.099	0.150	-0.101	38.553	43.795	28.070	6.573	16.432	46.470	56.774	10.837	10.636	
000534	万泽股份	0.91	11.10	958101	10539467	-0.399	-0.360	-0.079	50.660	41.043	69.892	5.161	28.817	88.606	76.936	11.260	12.134	
000536	华映科技	1.90	5.37	6661385	35466140	-0.135	-0.087	-0.097	20.417	24.522	12.205	3.774	41.509	88.015	60.866	5.514	5.848	
000537	广宇发展	2.54	7.66	6160589	46963456	-0.185	-0.135	-0.100	31.574	25.480	43.764	27.374	32.961	68.978	55.792	7.641	8.033	
000538	云南白药	-0.82	90.85	2327293	211720592	-0.262	-0.214	-0.096	73.886	60.310	101.036	21.418	22.496	28.719	43.139	90.304	89.599	
000539	粤电力Ａ	-1.46	5.39	10444972	56625712	0.021	0.011	0.020	54.465	55.277	52.843	38.235	7.353	43.537	33.038	5.340	5.321	
000540	中天金融	0.37	8.11	215431648	1749226240	0.358	0.215	0.285	83.330	76.837	96.316	47.904	0.000	71.907	48.936	7.302	6.707	
000541	佛山照明	-0.67	8.90	4771700	42530976	-0.056	-0.022	-0.068	28.809	33.447	19.533	11.538	39.423	59.802	65.144	9.034	9.164	
000543	皖能电力	-0.54	5.56	7931630	44361544	-0.061	-0.034	-0.054	31.218	25.560	42.536	25.974	25.974	58.596	45.530	5.610	5.784	
000544	中原环保	-1.22	20.30	3369274	68888240	0.031	0.216	-0.371	18.579	23.001	9.736	9.143	27.714	63.011	62.430	20.707	20.357	
000545	金浦钛业	1.12	6.34	44851828	282295232	0.162	0.142	0.040	76.867	67.107	96.385	18.687	19.697	24.362	43.568	6.127	5.888	
000546	金圆股份	-2.51	11.25	19604628	221641424	0.148	0.131	0.034	58.022	50.170	73.726	46.332	23.745	30.774	28.182	11.016	10.822	
000547	航天发展	0.82	9.79	9892850	96570664	-0.218	-0.165	-0.106	33.175	29.944	39.639	16.393	33.197	60.958	45.439	9.922	10.659	
000548	湖南投资	-2.08	8.01	13081691	105346176	0.143	0.077	0.132	79.965	75.321	89.253	21.401	16.732	23.203	42.236	7.768	7.690	
000550	江铃汽车	3.45	21.87	6391815	141557360	0.233	0.153	0.160	65.416	54.140	87.969	34.264	16.244	24.083	47.799	20.958	21.031	
000551	创元科技	0.23	8.68	4245060	36828656	-0.307	-0.240	-0.135	29.522	25.493	37.580	14.508	39.378	77.726	72.495	8.895	9.447	
000552	靖远煤电	0.25	3.97	45685952	182564384	0.114	0.080	0.068	77.429	74.204	83.879	41.593	8.850	31.383	48.642	3.794	3.625	
000553	沙隆达Ａ	-0.07	13.75	4091625	56257404	0.114	0.198	-0.168	36.017	37.303	33.446	13.867	40.000	39.578	50.482	13.823	13.608	
000554	泰山石油	1.00	8.12	12084354	97997200	-0.175	-0.193	0.037	53.389	48.452	63.263	22.870	34.529	39.593	39.556	8.106	8.781	
000555	神州信息					-0.057	-0.138	0.163	68.324	63.507	77.956	34.375	8.482	24.757	32.704	16.694	17.303	
000557	西部创业					-0.212	-0.106	-0.211	23.923	15.565	40.640	8.889	43.889	81.918	68.384	6.005	6.231	
000558	莱茵体育	1.51	6.71	12923710	86637808	-0.284	-0.191	-0.186	23.601	17.406	35.991	20.000	38.049	66.290	50.706	6.934	7.491	
000559	万向钱潮	0.80	10.13	11312590	114069584	0.026	0.101	-0.150	45.052	35.109	64.938	15.657	26.263	62.344	46.466	10.138	10.001	
000560	昆百大Ａ	5.93	9.11	9657571	88107208	-0.063	-0.067	0.008	54.362	41.281	80.524	38.288	36.487	55.904	49.242	8.744	8.979	
000561	烽火电子	1.78	9.72	3894441	37532592	-0.165	-0.080	-0.171	27.200	27.975	25.650	10.833	39.167	68.389	61.084	9.876	10.430	
000563	陕国投Ａ	-0.84	5.90	89746104	531194048	0.188	0.103	0.169	78.013	70.724	92.590	36.910	0.000	77.219	58.669	5.555	5.373	
000564	供销大集	-2.68	6.91	9063029	63717540	0.094	0.018	0.151	72.217	69.564	77.522	34.562	5.991	67.362	65.658	6.794	6.811	
000565	渝三峡Ａ	2.56	10.03	11058608	108746088	-0.016	0.015	-0.062	46.621	44.878	50.108	13.372	29.651	40.487	33.241	9.975	10.188	
000566	海南海药	-0.67	13.33	2204879	29430966	0.040	0.033	0.014	76.872	76.337	77.941	18.438	40.000	51.871	57.473	13.293	13.245	
000567	海德股份	-0.73	27.38	3531259	96655296	0.654	0.603	0.103	51.910	52.316	51.099	44.671	26.199	37.936	38.722	27.017	26.253	
000568	泸州老窖	0.06	51.38	6864323	354839072	0.455	0.314	0.282	79.481	68.335	101.773	31.527	18.067	25.555	37.939	49.676	47.994	
000570	苏常柴Ａ	-1.68	7.60	12389840	94321120	0.121	0.056	0.130	76.108	68.085	92.154	39.759	14.859	25.452	30.127	7.284	7.248	
000571	新大洲Ａ					0.035	-0.026	0.122	83.240	73.055	103.609	37.423	10.429	43.883	28.151	7.736	7.737	
000572	海马汽车	-0.21	4.86	6154438	29908524	-0.085	-0.052	-0.067	30.451	33.807	23.739	7.921	40.594	74.230	52.570	4.975	5.162	
000573	粤宏远Ａ	0.64	6.32	7910052	49883008	-0.102	-0.100	-0.005	51.993	39.130	77.719	29.508	32.240	26.426	26.314	6.243	6.573	
000576	广东甘化	-0.18	16.70	3364247	55923336	-0.074	-0.101	0.054	84.785	74.595	105.165	21.070	13.043	61.874	52.192	16.579	16.650	
000581	威孚高科	3.49	27.00	31084250	829775424	0.694	0.670	0.048	75.721	61.190	104.785	43.551	18.724	29.263	22.355	25.586	24.138	
000582	北部湾港	-1.95	12.08	14471636	177632288	0.030	-0.065	0.190	67.463	64.151	74.088	22.378	25.874	19.574	25.984	11.905	12.139	
000584	友利控股	-1.22	12.96	4670002	60763536	0.136	0.206	-0.140	62.749	58.449	71.348	13.911	27.034	59.670	37.850	13.008	12.503	
000585	东北电气	5.33	5.53	23485092	128343776	-0.164	-0.228	0.127	66.686	60.404	79.250	28.922	13.725	17.669	35.578	5.325	5.844	
000586	汇源通信	-0.91	21.70	1468279	32152228	0.793	0.764	0.058	62.232	69.963	46.771	25.000	26.103	42.213	59.347	21.497	20.041	
000587	金洲慈航	-1.34	8.08	21520642	174571056	0.184	0.127	0.115	88.040	85.552	93.016	22.368	30.702	28.632	56.842	7.863	7.555	
000589	黔轮胎Ａ	5.31	5.75	31668840	179663680	0.011	0.019	-0.015	55.078	50.641	63.951	39.855	29.710	33.032	47.142	5.569	5.579	
000590	启迪古汉	1.10	16.48	1949627	32223856	-0.125	-0.203	0.156	71.814	62.263	90.918	26.912	15.864	59.775	50.358	16.082	16.595	
000591	太阳能	-2.23	5.26	13842792	73223392	-0.044	-0.045	0.002	37.801	41.320	30.763	26.957	32.174	41.000	45.883	5.343	5.511	
000592	平潭发展	3.28	5.36	30696350	165665952	-0.065	-0.036	-0.060	32.759	27.930	42.418	36.290	22.581	61.808	49.287	5.300	5.460	
000593	大通燃气	-0.61	8.21	1927739	15867191	-0.143	-0.071	-0.144	27.696	32.658	17.771	9.942	49.708	68.026	59.727	8.490	8.835	
000595	*ST宝实	-0.21	4.76	11934520	57374412	0.037	0.039	-0.004	40.883	40.729	41.190	17.834	22.930	17.225	22.336	4.766	4.994	
000596	古井贡酒	1.73	48.83	3219278	157005328	-0.388	-0.289	-0.198	60.770	45.026	92.258	24.106	25.536	34.146	55.976	48.331	48.926	
000597	东北制药	0.36	11.11	8187381	90104072	0.060	0.132	-0.144	30.452	39.392	12.573	17.703	33.493	29.590	37.014	11.293	11.213	
000598	兴蓉环境	0.00	5.70	18485440	105495200	0.016	0.024	-0.015	46.143	42.285	53.860	29.412	26.471	27.042	45.625	5.680	5.661	
000599	青岛双星	0.46	6.61	4858506	32112620	-0.082	-0.056	-0.051	40.923	39.130	44.509	18.045	39.098	55.150	46.228	6.657	6.876	
000600	建投能源	-1.61	10.40	25690000	269813152	-0.675	-0.491	-0.368	17.735	16.153	20.898	9.798	41.210	87.936	92.361	11.151	12.077	
000601	韶能股份	0.28	7.27	8073604	58727504	0.064	0.035	0.059	76.803	66.093	98.223	37.500	16.176	32.042	24.345	7.080	7.078	
000603	盛达矿业	-1.29	14.50	12080961	176620688	0.274	0.203	0.143	64.565	54.244	85.208	49.903	23.587	32.303	39.440	13.845	13.533	
000605	渤海股份	-1.59	25.95	12921750	337972416	-1.193	-0.860	-0.665	29.170	27.336	32.837	9.675	29.639	85.470	59.294	27.102	28.768	
000606	神州易桥					-0.029	-0.007	-0.044	41.914	35.046	55.650	10.219	39.416	70.638	56.263	10.203	10.372	
000607	华媒控股	-0.28	7.13	4189600	29900344	-0.126	-0.077	-0.097	32.544	31.599	34.434	12.057	45.390	70.439	57.305	7.296	7.647	
