历史行情.指标排序沪深Ａ股 日期:2017-07-24,一 指标:MACD(12,26,9)   VR(24,6)   CR(26,10,20,40,62)   BRAR(26)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  VR	  MAVR	  CR	  MA1	  MA2	  MA3	  MA4	  BR	  AR	
002401	中远海科	1.85	12.67	2935728	36771656	-0.200	-0.154	-0.092	110.894	85.709	79.654	125.936	106.579			80.622	78.066	
002402	和而泰	-1.18	9.19	8397221	77265680	-0.074	0.016	-0.180	121.386	146.043	99.004	159.244	136.406			97.895	98.133	
002403	爱仕达	1.29	12.61	1577115	19782728	-0.118	-0.013	-0.209	104.817	103.602	90.122	160.864	139.887			70.513	98.259	
002404	嘉欣丝绸	1.36	7.46	3626346	26800514	-0.067	-0.039	-0.056	102.179	109.899	79.592	118.490	111.371			92.481	92.218	
002405	四维图新	0.79	17.93	8779638	156726064	-0.172	0.000	-0.345	117.539	122.913	94.696	163.999	146.397			98.595	102.754	
002406	远东传动	1.82	7.84	5743023	44621172	-0.030	-0.010	-0.041	178.406	179.349	114.085	151.521	121.880			128.095	124.286	
002407	多氟多	-1.83	26.22	44178584	1165090304	1.545	1.347	0.395	205.204	290.030	216.458	164.455	102.033			188.898	267.222	
002408	齐翔腾达	1.85	11.01	23429036	256202160	0.135	0.152	-0.033	139.532	142.966	146.549	149.858	156.904			155.128	196.240	
002409	雅克科技																	
002410	广联达	2.53	17.80	5551324	97884664	-0.110	-0.021	-0.177	92.167	84.189	100.000	107.706	137.886			83.249	92.992	
002411	必康股份	-2.17	26.65	1430666	38133692	-0.303	-0.131	-0.345	102.611	135.641	71.610	126.424	142.342			56.937	66.262	
002412	汉森制药	0.84	15.54	515845	7985214	-0.080	-0.007	-0.146	108.050	105.573	80.600	109.479	109.194			63.439	112.598	
002413	雷科防务	0.90	11.24	7939030	88785808	0.083	0.125	-0.085	257.295	261.762	146.332	176.725	137.805			122.423	178.618	
002414	高德红外	1.92	17.00	3395286	57052808	-0.425	-0.269	-0.311	117.404	126.770	79.428	127.494	111.336			103.428	94.653	
002415	海康威视	-0.42	30.46	46247580	1403057152	0.131	0.242	-0.222	133.824	118.039	113.071	127.622	163.742			89.835	80.314	
002416	爱施德	0.00	10.26	4170288	42629904	-0.119	-0.039	-0.160	135.105	123.632	75.283	147.730	133.074			77.982	97.943	
002417	三元达																	
002418	康盛股份	1.27	8.00	6910282	55168464	-0.092	-0.070	-0.045	65.700	59.934	64.809					79.762	61.654	
002419	天虹股份	2.82	14.58	8774011	127014384	0.057	0.089	-0.064	183.090	144.424	129.425	163.138	127.295			102.123	126.747	
002420	毅昌股份	0.00	6.63	2477578	16434857	-0.448	-0.289	-0.319	54.474	49.924	55.150	106.928	136.375			60.722	112.424	
002421	达实智能	-1.15	6.02	28204118	169486048	0.060	0.097	-0.074	128.204	185.385	142.430	210.497	147.188			160.000	167.290	
002422	科伦药业	2.56	16.42	6979303	114229592	0.003	0.058	-0.112	111.807	114.298	118.875	188.644	157.715			102.132	134.310	
002423	中原特钢	1.60	12.70	8514489	107317424	0.219	0.236	-0.033	104.968	114.806	125.985	167.261	159.815			107.975	136.842	
002424	贵州百灵	1.48	17.12	5212913	88486264	-0.192	-0.005	-0.375	110.913	106.505	85.025	128.024	161.929			90.971	109.531	
002425	凯撒文化	1.77	8.61	8490239	72493952	-0.194	-0.160	-0.067	96.755	76.851	64.172	104.126	109.755			81.268	88.485	
002426	胜利精密																	
002427	尤夫股份	2.66	25.46	9769502	247232096	-0.161	-0.078	-0.165	89.125	117.215	63.428					68.771	109.853	
002428	云南锗业	3.70	12.32	28169626	339931648	0.365	0.317	0.096	303.045	365.431	152.302	179.859	129.459			116.241	161.074	
002429	兆驰股份	1.51	3.36	67368352	223436768	0.041	0.004	0.075	158.363	146.029	161.539	82.098	72.048			101.111	135.526	
002430	杭氧股份	-1.14	10.38	13026439	136199136	0.377	0.259	0.235	117.948	127.999	195.122	164.136	118.928			139.196	184.969	
002431	棕榈股份	0.62	9.80	27512348	270722720	-0.527	-0.438	-0.179	49.747	44.947	47.189	74.365	103.781			46.226	57.388	
002432	九安医疗	0.00	10.11	2415991	24391432	-0.441	-0.308	-0.266	69.225	64.706	35.646	105.917	104.254			59.447	64.133	
002433	太安堂	0.34	8.95	9640134	85578280	-0.094	-0.061	-0.066	80.241	67.858	80.357	136.819	105.617			78.704	89.552	
002434	万里扬	-1.03	14.48	6484888	94010296	-0.173	0.019	-0.385	82.580	113.094	84.264	147.223	124.254			94.674	71.934	
002435	长江润发	-0.37	16.34	1264346	20693678	0.009	0.131	-0.245	157.403	212.570	104.110	140.286	113.293			65.323	82.609	
002436	兴森科技	0.50	6.03	6085544	36534320	-0.092	-0.058	-0.069	98.158	96.338	60.705	93.877	106.461			60.773	84.076	
002437	誉衡药业	1.93	6.85	5712900	38904280	-0.046	-0.004	-0.086	124.432	120.493	94.445	137.317	117.641			79.565	84.234	
002438	江苏神通	1.75	7.56	4506647	33551098	-0.300	-0.213	-0.173	101.784	98.521	50.060	93.134	87.847			64.857	69.823	
002439	启明星辰	-1.06	17.70	2702395	47863020	-0.269	-0.110	-0.318	80.889	89.383	67.306	140.174	139.967			66.824	81.035	
002440	闰土股份	2.22	17.05	16322096	277461856	0.505	0.402	0.206	279.473	228.997	201.337	188.907	144.532			128.785	131.602	
002441	众业达	0.72	11.16	2588345	28785864	-0.097	-0.033	-0.128	92.081	95.353	104.565	152.001	130.675			87.427	131.034	
002442	龙星化工					-0.028	-0.012	-0.032	86.965	78.529	82.540					26.882	67.883	
002443	金洲管道	-0.11	8.74	5865073	51377104	-0.183	-0.122	-0.122	116.050	119.887	60.614	94.184	114.303			59.730	73.333	
002444	巨星科技	0.07	15.07	9915293	148421968	-0.046	0.027	-0.145	107.904	95.764	105.900	144.915	136.511			129.117	115.529	
002445	中南文化	0.32	12.39	6574833	81113656	-0.038	-0.071	0.066	106.383	92.236	100.212	111.373	82.816			53.365	87.295	
002446	盛路通信	0.16	12.34	1312658	16118630	0.064	0.079	-0.030	151.476	136.043	103.067	151.811	155.773			110.919	89.351	
002447	壹桥股份																	
002448	中原内配	0.00	9.98	5016729	49875356	-0.032	0.044	-0.151	145.642	159.299	95.604	148.568	125.154			101.824	125.087	
002449	国星光电	1.68	15.75	8004003	123539184	-0.105	0.010	-0.230	122.478	115.242	93.350	139.632	122.800			87.077	120.482	
002450	康得新	0.00	21.90	20435724	447423328	0.163	0.209	-0.092	119.556	132.066	128.078	154.589	176.868			98.931	117.558	
002451	摩恩电气	-0.37	21.37	1143254	24201164	0.386	0.405	-0.037	165.181	164.041	132.983	224.394	155.282			105.766	114.605	
002452	长高集团	0.00	6.44	3198923	20457210	-0.102	-0.050	-0.104	124.294	125.597	68.559	141.227	120.602			61.161	66.046	
002453	天马精化	-0.51	7.87	2195900	17175610	0.008	0.059	-0.101	171.103	192.775	98.361	160.951	128.655			91.166	69.182	
002454	松芝股份	3.48	12.50	4832044	59856324	-0.105	-0.080	-0.051	113.037	95.375	99.383	117.149	107.177			86.018	95.130	
002455	百川股份	1.10	11.98	14523383	172933984	0.298	0.125	0.345	210.212	168.755	166.315	107.148	67.296			132.787	187.755	
002456	欧菲光	0.74	19.09	33329128	634195904	0.547	0.486	0.122	177.915	156.133	153.902	156.049	146.892			124.841	159.178	
002457	青龙管业	-2.25	12.19	29989514	366090912	-1.483	-0.866	-1.233	86.469	101.944	65.572	122.229	97.708			54.750	169.519	
002458	益生股份	1.03	27.42	6062723	165685056	1.413	1.115	0.596	202.815	176.932	167.138	176.450	144.022			146.476	181.916	
002459	天业通联	1.25	13.75	3598400	48822228	-0.745	-0.613	-0.264	92.031	84.575	36.631	67.559	98.467			47.040	72.265	
002460	赣锋锂业	-3.92	61.20	51707180	3191398144	4.105	2.976	2.258	186.637	210.064	267.501	185.770	127.259			174.731	224.298	
002461	珠江啤酒	1.01	11.01	2271339	24904472	-0.171	-0.053	-0.236	80.028	75.483	80.903	134.167	127.959			74.431	79.890	
002462	嘉事堂	1.09	36.93	1198484	44070532	-0.436	-0.309	-0.254	79.477	72.914	78.409	109.691	99.415			75.754	130.285	
002463	沪电股份	0.92	4.40	10143674	44335548	-0.034	-0.013	-0.041	124.467	126.280	90.650	147.345	139.809			73.387	84.483	
002464	金利科技																	
002465	海格通信	1.89	11.35	21164252	238421424	0.094	0.099	-0.009	231.505	194.235	121.321	147.850	126.005			96.180	88.965	
002466	天齐锂业	-3.57	66.00	41012304	2744386560	4.105	3.594	1.022	135.095	135.905	233.012	229.034	171.618			161.412	203.185	
002467	二六三	0.13	7.45	3253402	24233710	-0.168	-0.125	-0.086	72.770	68.041	51.159	127.956	113.332			60.943	82.171	
002468	申通快递	-0.27	25.73	2169393	55711328	0.120	-0.003	0.247	118.957	139.886	107.831	105.826	104.434			104.050	123.208	
002469	三维工程	1.23	7.43	2706443	20039130	-0.066	-0.005	-0.122	135.270	150.679	103.115	150.183	114.264			84.112	97.173	
002470	金正大	-1.00	7.92	21018616	166753296	0.172	0.125	0.094	177.863	190.324	198.596	162.334	160.887			132.164	143.827	
002471	中超控股	2.67	5.00	16623759	82495032	-0.008	-0.011	0.006	128.804	125.057	124.638	132.533	99.240			125.301	144.295	
002472	双环传动	-1.00	9.90	3765169	37167236	-0.154	-0.067	-0.173	71.414	76.607	84.816	132.536	158.154			110.465	104.545	
002473	*ST圣莱																	
002474	榕基软件	-0.84	9.47	4855084	45791360	-0.342	-0.207	-0.270	63.399	61.454	51.923	111.779	108.318			52.489	50.223	
002475	立讯精密	-0.05	21.00	10223779	214550784	0.481	0.323	0.318	168.058	152.684	156.952	116.236	114.005			108.372	119.557	
002476	宝莫股份	0.98	7.20	4929149	35265188	-0.147	-0.064	-0.167	56.867	63.063	71.961	122.408	137.910			86.464	75.350	
002477	雏鹰农牧	0.23	4.32	26301328	113325600	-0.055	-0.051	-0.009	140.905	124.663	77.857	98.786	88.921			52.258	90.164	
002478	常宝股份	1.01	6.01	7197684	42671980	0.079	0.049	0.061	140.871	148.116	105.108	100.369	99.393			92.830	122.727	
002479	富春环保	-0.36	11.21	3862969	43212684	-0.165	-0.083	-0.163	113.638	115.459	78.248	135.674	107.490			62.970	80.361	
002480	新筑股份	0.13	7.54	1599060	11961560	-0.163	-0.122	-0.084	94.560	98.018	63.731	92.263	91.991			66.572	75.962	
002481	双塔食品	-0.78	6.40	4653518	29784022	-0.088	-0.069	-0.038	99.685	108.534	67.102	84.298	99.114			46.116	79.878	
002482	广田集团	-0.95	8.31	6475361	54173808	-0.107	-0.008	-0.198	129.275	139.042	91.687	135.064	127.862			91.688	95.467	
002483	润邦股份	0.82	6.18	2781971	17098276	-0.137	-0.094	-0.085	72.738	71.847	60.702	95.011	98.856			60.755	71.255	
002484	江海股份	-0.94	9.49	3662509	34583848	0.006	0.092	-0.174	130.431	161.835	100.582	166.485	128.948			80.444	127.195	
002485	希努尔	-0.75	26.40	888076	23567066	0.594	0.737	-0.286	95.314	144.363	101.262	155.134	185.677			61.896	100.493	
002486	嘉麟杰																	
002487	大金重工	0.00	5.65	2519991	14226211	-0.192	-0.138	-0.107	67.963	67.087	61.236	108.826	94.166			66.387	60.246	
002488	金固股份	0.58	10.35	3266887	33516730	-0.372	-0.242	-0.260	68.209	69.543	53.013	112.035	113.721			63.618	67.373	
002489	浙江永强	2.91	6.37	14706915	92656168	-0.057	-0.054	-0.007	68.350	59.367	72.727	87.262	100.773			75.352	109.402	
002490	*ST墨龙	1.80	5.08	21248288	107511264	0.087	0.037	0.100	133.714	103.890	147.312	123.956	102.768			122.652	121.637	
002491	通鼎互联	-0.08	12.79	3349696	42813048	-0.064	0.042	-0.212	124.992	122.830	91.410	163.198	133.561			104.261	78.337	
002492	恒基达鑫	1.14	7.97	8050700	63785644	-0.346	-0.171	-0.349	47.016	81.506	59.018	113.808	143.015			61.133	89.223	
002493	荣盛石化	3.15	11.13	19405160	212328304	0.344	0.269	0.151	214.274	179.924	219.106	177.211	142.258			162.370	206.173	
002494	华斯股份	1.21	12.52	12343001	153597120	-1.022	-0.894	-0.255	64.000	63.832	34.572	58.533	95.711			42.128	67.493	
002495	佳隆股份	0.23	4.30	4201977	17925986	-0.076	-0.052	-0.048	93.023	93.130	58.423	116.344	101.005			55.970	58.015	
002496	辉丰股份	4.77	5.49	73805984	399427104	0.103	0.070	0.065	414.824	288.634	194.495	173.794	132.068			145.299	153.097	
002497	雅化集团	-6.87	12.20	112507248	1412224256	0.744	0.662	0.163	149.614	159.137	170.236	195.773	126.656			131.456	159.972	
002498	汉缆股份	0.00	3.61	5353647	19269758	-0.012	-0.005	-0.014	117.315	119.555	86.628	128.545	108.067			89.743	129.687	
002499	科林环保					-0.753	-0.320	-0.865	24.635	42.791	14.393					32.666	83.908	
002500	山西证券	-0.09	11.48	83323888	959772288	0.489	0.374	0.231	211.824	187.450	190.090	192.952	139.537			171.925	199.118	
002501	利源精制	0.09	10.84	7092265	76233256	-0.116	-0.039	-0.153	124.277	140.903	79.863	125.097	114.145			60.982	67.473	
002502	骅威文化					-0.250	-0.157	-0.185	33.407	49.885	40.207	76.059	87.975			58.333	40.704	
002503	搜于特	-1.28	6.92	7252276	50426496	-0.004	0.029	-0.067	86.105	81.159	98.012	129.675	106.829			74.652	107.000	
002504	*ST弘高																	
002505	大康农业																	
002506	协鑫集成	1.88	4.33	11822397	50689484	-0.005	0.016	-0.042	150.778	156.949	105.405	157.959	135.582			107.643	135.766	
002507	涪陵榨菜	1.40	10.90	4553713	48713028	-0.102	-0.089	-0.026	91.145	73.694	70.291	107.297	112.982			64.141	91.988	
002508	老板电器	2.63	42.98	6961937	298899552	-0.148	-0.191	0.086	92.577	82.151	97.372	90.097	114.930			90.405	98.951	
002509	天广中茂					0.093	0.049	0.088	122.540	109.096	113.561	98.202				85.983	108.038	
002510	天汽模	-1.43	6.87	43794380	299472928	-0.017	0.109	-0.252	155.604	172.227	115.157	150.403	154.012			99.344	124.847	
002511	中顺洁柔	-0.07	13.59	5517682	74435512	0.293	0.284	0.018	131.381	133.179	148.494	168.821	144.482			92.749	109.225	
002512	达华智能	0.31	16.17	11563318	182752736	0.137	0.230	-0.186	240.426	222.118	90.955	188.060	166.297			65.073	65.683	
002513	蓝丰生化	1.94	11.57	3103637	35322004	-0.828	-0.510	-0.636	10.223	2.265	8.091					9.975	63.190	
002514	宝馨科技	-0.71	8.34	3035853	25126048	0.018	0.002	0.032	123.872	118.362	106.863	115.826	113.147			74.161	81.979	
002515	金字火腿	-0.96	9.31	3842650	36038888	0.025	0.125	-0.201	76.462	87.086	81.461	207.283	178.850			95.642	118.256	
002516	旷达科技	2.45	5.43	7348829	39786544	-0.031	-0.015	-0.033	122.842	113.084	90.263	145.974	119.179			98.823	97.661	
002517	恺英网络	0.81	33.78	1951736	65092172	-0.244	-0.161	-0.167	65.419	65.002	67.299	113.718	134.844			38.975	69.270	
002518	科士达	2.05	15.92	4052212	64833372	0.332	0.302	0.061	142.819	153.474	135.930	160.887	151.983			100.000	97.705	
002519	银河电子	2.39	7.28	11297537	80620960	-0.306	-0.259	-0.094	60.758	52.843	53.194	84.953	82.341			58.432	55.797	
002520	日发精机	1.52	10.00	7111776	70366368	0.096	0.064	0.065	244.060	234.203	127.943	148.519	109.646			116.232	130.284	
002521	齐峰新材	0.40	9.92	3847979	38138896	-0.024	0.003	-0.054	165.587	176.966	114.418	127.678	89.973			104.528	130.769	
002522	浙江众成	0.07	14.26	4520386	64901296	-0.561	-0.453	-0.217	69.601	64.637	57.724	89.260	82.745			60.022	71.342	
002523	天桥起重	0.77	5.25	3126208	16287320	-0.049	-0.038	-0.021	111.551	105.030	72.464	82.147	83.637			60.571	42.857	
002524	光正集团	-1.89	7.80	25971522	203956224	-0.144	-0.041	-0.206	94.400	103.460	127.427	186.428	115.469			114.460	141.463	
002526	山东矿机	-1.19	7.46	7221300	54387972	0.005	-0.041	0.091	107.785	119.232	138.782	88.840	63.230			128.197	151.311	
002527	新时达	-0.10	10.18	2056377	20810876	-0.137	-0.096	-0.083	56.618	54.248	84.251	127.562	99.616			69.851	78.914	
002528	英飞拓	-0.37	5.40	3181389	17138466	-0.112	-0.073	-0.078	88.453	111.331	69.600	111.805	94.682			84.332	111.475	
002529	海源机械	-0.49	16.34	1356954	22167364	-0.228	-0.067	-0.322	68.382	115.422	85.598	126.928	143.161			73.827	99.423	
002530	金财互联	-0.77	27.15	1292631	34979304	-0.575	-0.205	-0.739	89.356	101.270	97.878	117.896	74.670			110.923	102.929	
002531	天顺风能	0.16	6.39	3946920	25163918	-0.104	-0.086	-0.036	29.537	32.255	51.835	83.565	117.029			45.205	48.815	
002532	新界泵业	1.03	7.86	6830786	53422484	-0.131	-0.057	-0.147	128.245	116.268	71.201	105.158	124.041			68.687	84.320	
002533	金杯电工	1.65	7.39	3798039	27864532	-0.079	-0.033	-0.092	109.892	118.026	79.925	144.226	119.090			77.236	101.860	
002534	杭锅股份	4.77	11.20	15564372	170986496	0.405	0.288	0.234	271.157	247.812	180.753	139.087	106.897			105.592	133.915	
002535	林州重机	0.97	5.18	6624296	34087576	-0.043	-0.022	-0.041	141.291	152.868	94.183	137.789	97.862			80.682	101.923	
002536	西泵股份	4.77	14.49	8722613	123938376	0.395	0.353	0.084	134.599	143.050	168.392	199.006	115.315			162.749	138.430	
002537	海立美达	0.55	10.92	1810849	19764956	-0.348	-0.188	-0.320	87.898	83.618	62.973	131.193	120.679			74.354	66.279	
002538	司尔特	0.11	9.18	3929252	35920816	0.044	0.024	0.040	155.261	146.207	112.438	104.216	89.117			101.005	66.949	
002539	云图控股	0.00	7.69	3935956	30196364	-0.243	-0.115	-0.257	49.225	79.914	60.199	137.303	134.166			52.495	73.558	
002540	亚太科技	0.72	6.99	4501425	31431406	-0.019	-0.002	-0.034	87.222	108.384	117.043	128.786	103.298			88.073	134.503	
002541	鸿路钢构	0.61	16.45	860998	14070333	-0.235	-0.148	-0.174	109.014	96.332	73.632	103.318	110.073			73.184	73.410	
002542	中化岩土	3.41	10.00	35007064	345033536	-0.830	-0.729	-0.202	87.867	72.884	42.144	72.835	93.760			59.479	74.406	
002543	万和电气	3.82	22.27	3166340	70177368	-0.811	-0.449	-0.723	67.304	58.451	66.632	102.951	142.037			70.323	103.493	
002544	杰赛科技	2.03	19.64	6862784	133124400	-0.969	-0.696	-0.546	46.428	61.792	59.899	98.317	105.386			75.259	63.406	
002545	东方铁塔	-0.25	12.02	1574700	18855468	0.074	0.153	-0.157	47.826	54.607	100.820	131.667	186.901			65.385	106.195	
002546	新联电子	0.17	5.76	3561539	20463234	-0.060	-0.034	-0.053	121.617	106.502	73.869	130.553	118.929			68.687	83.240	
002547	春兴精工																	
002548	金新农	0.39	10.39	1708910	17664388	-0.433	-0.286	-0.294	64.804	64.057	32.302	68.612	89.364			37.179	50.241	
002549	凯美特气	-0.14	7.07	1668928	11800855	-0.137	-0.105	-0.063	83.595	84.531	53.210	77.059	97.331			37.025	42.715	
002550	千红制药	0.35	5.68	3185400	18094064	-0.090	-0.066	-0.047	51.520	48.721	62.136	100.606	99.389			56.667	58.108	
002551	尚荣医疗	-1.38	9.31	4820612	44959568	-0.377	-0.253	-0.249	78.381	76.027	46.092	86.617	112.016			51.635	51.896	
002552	宝鼎科技	-0.76	10.43	2098729	21930392	-0.579	-0.460	-0.238	43.064	32.380	27.966	113.410	108.789			34.211	59.712	
002553	南方轴承	-1.38	10.69	2851008	30444286	-0.117	-0.009	-0.215	149.613	158.653	88.900	161.096	137.669			76.983	100.446	
002554	惠博普	0.93	5.44	8088902	43679876	-0.193	-0.162	-0.063	63.408	69.544	40.994	66.330	80.431			38.961	72.222	
002555	三七互娱	-1.88	22.40	9802253	220180256	-0.586	-0.434	-0.303	71.530	74.420	65.563	99.101	132.522			64.062	74.475	
002556	辉隆股份	0.71	7.07	5740569	40457232	-0.052	-0.025	-0.053	115.900	97.793	91.758	140.041	105.646			100.000	103.030	
002557	洽洽食品	0.15	13.61	849391	11553734	-0.146	-0.086	-0.119	71.700	63.868	76.712	126.339	137.102			72.727	92.537	
002558	巨人网络	-1.57	42.13	1581492	66882408	-0.812	-0.531	-0.561	83.179	94.067	70.679	117.893	95.441			62.220	89.168	
002559	亚威股份	-0.08	11.79	6167795	72885688	0.165	0.105	0.120	144.967	150.697	159.038	155.869	125.042			108.547	101.944	
002560	通达股份	1.28	7.94	3659550	28884894	-0.238	-0.101	-0.273	98.222	133.284	91.383	142.993	114.798			80.206	131.638	
002561	徐家汇	0.62	13.02	3897423	50582504	-0.092	-0.029	-0.125	126.002	115.663	81.972	149.349	117.211			93.708	127.660	
002562	兄弟科技	5.17	13.22	9688818	126194040	-0.105	-0.014	-0.182	114.224	113.538	99.827	131.751	117.029			105.556	109.684	
002563	森马服饰	-0.38	7.90	5205180	41227560	-0.182	-0.150	-0.062	51.723	42.045	36.831	75.565	100.802			40.465	49.751	
002564	天沃科技	-0.34	8.78	8532797	74896416	-0.224	-0.228	0.007	105.506	102.392	55.588	59.853	63.501			53.909	56.780	
002565	顺灏股份	-0.31	6.52	2242800	14611536	-0.330	-0.278	-0.102	52.743	47.639	41.255	57.887	74.887			31.850	44.415	
002566	益盛药业	0.41	9.78	2540905	24735684	-0.368	-0.202	-0.330	47.623	52.417	48.697	112.900	104.345			41.150	50.358	
002567	唐人神					-0.228	-0.180	-0.097	100.290	86.519	63.216	57.573				45.409	49.735	
002568	百润股份	-0.68	16.06	1596540	25535718	-0.191	-0.071	-0.239	75.760	87.067	71.282	118.302	87.668			77.247	82.500	
002569	步森股份																	
002570	贝因美					-0.183	-0.070	-0.226	94.954	126.632	68.271	101.127	111.725			55.453	63.333	
002571	*ST德力	0.44	6.82	4216877	28753776	-0.219	-0.190	-0.058	122.184	119.218	89.683	75.963	59.787			78.689	101.923	
002572	索菲亚	1.77	40.74	3508272	143082784	0.256	0.189	0.134	103.011	84.434	120.654	110.079	140.250			98.419	95.910	
002573	清新环境	1.35	17.24	8571121	147304304	-0.484	-0.358	-0.252	109.004	98.842	75.655	114.232	93.776			81.957	88.836	
002574	明牌珠宝	0.11	8.78	5894102	51806720	-0.006	0.011	-0.035	203.794	165.342	118.489	144.615	110.497			90.943	94.941	
002575	群兴玩具	-1.07	9.24	5802884	53680472	-0.033	-0.151	0.237	92.349	108.210	86.023	52.679	71.562			81.603	115.536	
002576	通达动力																	
002577	雷柏科技	-0.14	21.30	2747340	58185908	-0.599	-0.458	-0.281	58.332	78.616	80.655	125.738	107.117			84.879	99.401	
002578	闽发铝业	-2.06	4.76	16242497	77996376	0.128	0.113	0.031	176.904	239.409	172.500	168.545	107.092			83.146	141.045	
002579	中京电子	-0.71	9.85	1977033	19445932	-0.276	-0.189	-0.175	78.038	73.105	44.900	114.238	117.367			45.890	76.437	
002580	圣阳股份	-0.41	7.26	7745466	56098104	-0.184	-0.106	-0.156	100.539	109.892	80.534	134.930	119.943			89.826	100.932	
002581	未名医药					-0.289	-0.281	-0.017	49.355	54.179	82.367	68.830	69.724			48.299	68.976	
002582	好想你	-0.49	14.12	18578454	257814048	0.641	0.484	0.314	110.512	162.379	141.172	138.077	99.959			95.974	135.535	
002583	海能达	-1.70	16.21	6426199	104442032	0.243	0.255	-0.023	121.393	115.047	146.980	165.711	134.833			121.755	127.204	
002584	西陇科学	-0.52	13.33	4206150	56062248	-0.029	0.005	-0.068	112.086	128.305	81.786	99.017	137.240			69.231	67.131	
002585	双星新材	1.09	7.43	5481779	40662592	-0.096	-0.093	-0.006	82.749	79.682	71.030	95.353	101.848			61.472	71.296	
002586	围海股份																	
002587	奥拓电子	-0.27	7.27	2669696	19373746	-0.067	-0.064	-0.007	75.047	79.963	83.301	114.408	96.052			88.095	83.137	
002588	史丹利	0.59	6.87	5021086	34291560	-0.232	-0.157	-0.151	86.864	76.611	46.241	115.185	111.654			45.267	72.449	
002589	瑞康医药	-3.57	14.85	24191266	357940224	-0.032	0.033	-0.130	57.252	69.793	92.373	107.315	73.992			86.400	85.484	
002590	万安科技	0.15	13.44	5477611	73024088	-0.157	0.082	-0.478	116.264	121.761	87.022	171.642	137.379			95.881	127.886	
002591	恒大高新	-0.49	12.16	3685606	44303524	-0.595	-0.291	-0.608	69.005	85.515	84.252	120.014	138.099			69.333	66.802	
002592	八菱科技	-1.76	26.28	971564	25638148	-0.515	-0.330	-0.369	101.715	100.975	71.028	100.787	108.431			73.195	62.681	
002593	日上集团	0.40	5.05	3178893	16040245	-0.041	-0.014	-0.054	127.936	124.790	89.381	134.873	109.028			76.687	91.156	
002594	比亚迪	-1.19	49.89	5691923	283645728	-0.112	-0.064	-0.095	77.363	69.521	83.314	118.466	138.835			112.837	103.445	
002595	豪迈科技	1.09	21.30	895195	18996928	-0.192	-0.159	-0.067	101.744	87.300	75.668	93.285	120.472			81.705	95.292	
002596	海南瑞泽					-0.061	-0.038	-0.045	84.679	86.287	62.411					39.752	48.979	
002597	金禾实业	1.82	21.80	12511701	271863744	0.195	0.216	-0.041	116.547	119.547	126.242	148.758	140.987			119.805	119.578	
002598	山东章鼓	1.89	11.32	1589121	17858296	0.054	0.097	-0.086	133.903	151.614	129.199	165.703	151.475			109.328	127.990	
002599	盛通股份	0.22	13.58	2008682	27265044	-0.420	-0.319	-0.203	61.582	61.699	65.727	75.184	89.625			62.997	78.900	
002600	江粉磁材																	
002601	龙蟒佰利	0.37	18.90	42693328	804274880	0.829	0.731	0.196	246.313	228.844	176.539	198.280	131.980			139.055	176.596	
002602	世纪华通	-0.83	35.74	1752571	62404104	0.202	0.439	-0.473	108.565	124.303	91.870	156.815	196.088			81.487	99.030	
002603	以岭药业	0.24	16.61	3750647	61959104	-0.077	0.023	-0.199	123.647	116.311	86.489	142.127	124.073			76.621	79.798	
002604	龙力生物	0.22	8.92	5569774	49310784	-0.063	-0.016	-0.094	95.307	86.918	86.949	147.091	119.254			77.152	109.412	
002605	姚记扑克	0.64	12.60	1650096	20762982	-0.288	-0.129	-0.318	79.629	83.419	54.463	140.943	141.077			75.613	83.908	
002606	大连电瓷																	
002607	亚夏汽车	0.23	4.27	5801306	24762148	-0.090	-0.052	-0.075	89.180	103.283	86.925	129.202	124.911			113.610	124.375	
002608	江苏国信	2.89	12.11	5404187	64716516	-0.164	-0.118	-0.091	47.530	50.649	75.437	101.227	122.787			57.800	85.658	
002609	捷顺科技	0.59	15.32	2711727	40907664	0.018	0.014	0.009	72.748	75.558	93.519	126.842	120.482			69.900	98.031	
002610	爱康科技					-0.043	-0.014	-0.058	6.206		1.786					6.383	11.364	
002611	东方精工	-2.00	13.69	10343477	139671408	0.051	0.161	-0.220	90.246	113.699	100.191	155.416	121.151			104.898	77.694	
002612	朗姿股份	0.47	12.74	1484600	18843750	-0.276	-0.197	-0.160	75.162	80.789	53.178	114.681	107.437			59.957	82.587	
002613	北玻股份	0.90	4.47	2473986	11017059	-0.153	-0.120	-0.066	66.913	84.485	52.034	110.534	122.815			50.679	72.727	
002614	奥佳华	-0.12	17.18	2418951	41171324	0.016	0.187	-0.342	158.392	164.783	109.212	158.601	164.362			128.684	144.334	
002615	哈尔斯	0.82	9.85	3015857	29634538	-0.292	-0.167	-0.250	56.057	56.833	57.369	113.302	131.898			58.491	62.554	
002616	长青集团	3.12	10.24	17221864	174690016	-0.626	-0.518	-0.216	56.343	49.984	45.603	76.963	97.183			50.730	64.785	
002617	露笑科技	0.21	14.09	2209492	31026652	-0.244	-0.153	-0.182	48.824	39.137	40.843	112.581	135.744			41.176	28.859	
002618	丹邦科技	7.11	11.15	7751138	86284952	-0.397	-0.323	-0.148	90.611	89.507	72.550	103.454	95.308			103.137	108.795	
002619	巨龙管业					-0.339	-0.180	-0.318	41.393	57.788	36.341					46.988	96.491	
