历史行情.指标排序沪深Ａ股 日期:2017-07-18,二 指标:MACD(12,26,9)   VR(24,6)   CR(26,10,20,40,62)   BRAR(26)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  VR	  MAVR	  CR	  MA1	  MA2	  MA3	  MA4	  BR	  AR	
000001	平安银行	2.25	10.89	234943184	2558434048	0.454	0.293	0.322	336.677	445.133	309.153	185.186	166.213	97.360	77.583	225.287	272.848	
000002	万 科Ａ	2.89	25.30	79183376	2004962432	0.894	0.983	-0.178	132.448	133.852	158.151	218.438	194.462	91.283	95.593	183.625	158.238	
000004	国农科技	-3.08	21.07	2478499	51674224	-2.729	-2.776	0.094	32.561	33.956	12.720	25.458	47.068	85.727	88.792	10.502	45.480	
000005	世纪星源	1.69	4.81	4628224	22091604	-0.102	-0.062	-0.081	104.080	111.893	68.831	116.708	104.870	64.191	69.798	82.424	97.973	
000006	深振业Ａ	1.11	8.19	9532278	77663040	-0.057	0.011	-0.135	98.806	105.373	62.154	127.066	137.570	102.437	93.189	72.727	104.478	
000007	全新好	2.24	14.60	13778573	191060800	-0.457	-0.187	-0.539	156.162	104.000	57.265	95.235	81.525	114.621	146.069	79.377	113.257	
000008	神州高铁	0.55	7.25	3710437	26530560	-0.017	-0.010	-0.013	103.460	120.298	88.121	138.324	101.142	61.188	74.304	76.757	73.936	
000009	中国宝安	2.12	7.72	20349112	155463520	0.015	0.077	-0.125	109.828	138.739	109.259	166.257	103.579	55.339	61.994	123.448	141.923	
000010	美丽生态	1.07	4.72	6495745	30344822	-0.102	-0.072	-0.060	68.420	72.608	60.190	119.273	84.745	54.192	67.171	61.735	74.699	
000011	深物业A	1.96	18.25	6979525	126869744	-0.233	0.044	-0.553	115.230	95.232	62.579	136.797	158.930	135.868	113.718	80.690	117.816	
000012	南 玻Ａ	1.60	8.25	11133282	105870528	0.089	0.067	0.045	171.994	189.131	141.667	156.426	99.140	54.074	62.694	138.830	135.450	
000014	沙河股份	2.05	16.89	2327167	39006428	-0.189	-0.168	-0.042	63.171	70.468	69.773	104.633	120.785	96.641	96.391	80.741	106.624	
000016	深康佳Ａ	1.20	5.05	20348784	100707040	0.146	0.170	-0.049	130.052	143.388	141.207	229.853	152.782	111.362	100.198	113.270	125.252	
000017	深中华A	3.44	7.81	3620250	27868948	-0.193	-0.085	-0.215	102.325	110.802	58.667	142.524	100.241	65.536	71.047	87.301	112.812	
000018	神州长城	0.57	7.09	11129346	78422656	-0.182	-0.129	-0.105	94.152	107.489	69.310	111.405	96.542	70.758	90.309	72.381	82.373	
000019	深深宝Ａ	3.68	10.72	10135293	107897560	-0.171	0.073	-0.488	133.579	165.512	64.000	144.503	123.811	74.426	78.355	89.302	152.540	
000020	深华发Ａ					-0.871	-0.695	-0.353	67.336	65.710	59.300	69.505	101.221	151.220	121.819	61.981	72.590	
000021	深科技	1.25	8.10	6005824	48358400	-0.048	0.031	-0.158	117.524	114.515	75.830	138.178	128.245	79.090	76.653	77.600	73.171	
000022	深赤湾Ａ	0.46	28.12	5740109	160917360	0.270	0.585	-0.630	81.067	76.866	103.171	150.597	154.360	122.428	138.304	127.046	141.068	
000023	深天地Ａ	-0.52	25.05	860754	21344552	0.194	0.469	-0.548	73.358	77.117	102.344	150.362	113.572	72.398	73.234	90.578	107.801	
000025	特 力Ａ	2.00	46.00	5936756	272839168	1.311	2.181	-1.740	122.887	144.017	151.462	174.289	126.885	65.707	68.162	147.439	208.474	
000026	飞亚达Ａ	0.36	11.21	3795011	42115488	-0.184	-0.034	-0.298	135.135	148.967	71.809	125.951	90.435	67.666	87.006	66.802	75.484	
000027	深圳能源	0.46	6.52	7406863	48117916	-0.002	0.031	-0.065	133.843	143.607	85.862	143.166	125.637	91.801	97.233	116.102	122.124	
000028	国药一致	-2.90	75.38	1462180	110828984	0.198	0.898	-1.399	52.354	76.266	97.424	160.208	129.027	102.541	118.793	86.508	106.127	
000029	深深房Ａ					-0.013	0.034	-0.094	229.598	191.120	109.333	116.972	123.238	126.779	104.266	139.157	184.541	
000030	富奥股份	2.25	8.64	5970671	50691688	0.048	0.109	-0.122	100.271	109.523	106.228	175.107	142.354	97.608	98.175	62.898	93.031	
000031	中粮地产	1.13	7.18	7136523	50934692	-0.037	0.004	-0.081	85.539	106.046	74.382	147.458	105.858	69.340	79.197	84.158	116.374	
000032	深桑达Ａ					0.135	0.099	0.073	146.911	114.748	87.206	105.148	102.336	97.079	103.188	69.315	97.738	
000034	神州数码	-9.98	22.01	321400	7074014	0.251	0.345	-0.187	174.680	152.895	117.315	166.440	130.708	67.234	57.703	105.723	125.806	
000035	中国天楹	-1.80	6.53	11514561	73766696	-0.054	-0.020	-0.069	83.805	109.794	57.724	120.852	95.507	71.301	97.767	36.101	42.308	
000036	华联控股	3.93	9.53	51915644	500399904	0.163	0.119	0.087	119.373	84.874	144.009	147.646	134.532	119.143	107.568	125.974	137.156	
000037	深南电A	0.20	9.92	1706100	16843736	-0.021	0.027	-0.095	84.946	87.582	84.423	139.284	135.562	77.504	93.434	76.626	109.329	
000038	深大通					-1.003	-0.936	-0.135	65.924	69.917	53.588	49.391	64.621	85.940	73.054	64.993	70.732	
000039	中集集团	0.94	17.17	13068121	224941088	0.151	0.243	-0.183	131.020	122.969	111.094	151.004	148.059	108.044	95.335	113.101	135.120	
000040	东旭蓝天	3.69	12.37	5397361	65580856	0.006	0.104	-0.197	122.526	123.247	91.727	152.397	105.850	113.927	126.669	96.983	101.782	
000042	中洲控股	0.06	16.65	587349	9662831	-0.213	-0.235	0.043	92.987	71.129	56.351	73.777	88.318	85.261	86.229	64.924	52.008	
000043	中航地产	2.65	10.44	6764100	69369448	0.289	0.299	-0.019	153.576	151.731	123.377	195.841	125.925	69.597	91.126	127.059	155.968	
000045	深纺织Ａ	1.86	10.41	3673251	37888740	-0.292	-0.116	-0.352	96.686	105.306	49.104	120.301	111.886	87.534	74.407	72.101	95.455	
000046	泛海控股	-0.12	8.19	3880580	31693770	-0.043	-0.016	-0.052	104.839	116.785	108.173	129.647	115.157	76.289	81.611	110.256	106.091	
000048	康达尔	3.40	25.24	687603	16992696	-0.401	-0.256	-0.291	85.223	82.230	72.576	102.525	95.534	64.691	66.791	85.189	68.156	
000049	德赛电池	1.79	51.15	2767419	140204032	-0.307	0.038	-0.691	114.259	116.054	98.832	105.749	83.279	107.435	138.397	84.634	96.092	
000050	深天马Ａ	8.23	21.31	45155008	926413312	0.657	0.691	-0.068	229.624	220.226	166.886	194.606	123.123	98.146	90.858	152.410	151.407	
000055	方大集团	0.29	6.97	7072772	49219840	-0.108	-0.091	-0.034	120.683	108.093	83.694	123.588	85.331	52.756	77.455	90.749	86.957	
000056	皇庭国际	0.73	12.40	1548801	18962840	0.179	0.137	0.084	166.505	151.697	130.171	121.348	107.793	78.280	75.801	114.872	117.098	
000058	深 赛 格	1.25	7.30	3186392	23053582	-0.129	-0.026	-0.206	105.193	125.027	81.650	140.940	114.599	59.890	62.523	88.767	127.181	
000059	华锦股份	3.60	10.95	31717372	341153440	0.266	0.225	0.083	135.611	157.620	135.608	169.437	112.898	75.188	65.057	107.692	137.658	
000060	中金岭南	2.25	11.35	39570056	445225888	0.242	0.284	-0.086	229.875	231.240	153.200	203.250	151.038	78.499	69.137	147.439	154.519	
000061	农 产 品					-0.069	-0.095	0.053	140.067	133.370	119.161	102.130	56.699	42.567	60.409	121.094	154.976	
000062	深圳华强	1.04	24.25	3451650	83506496	-0.884	-0.629	-0.511	95.681	101.841	48.229	62.490	93.358	107.589	89.055	52.003	59.968	
000063	中兴通讯	-3.62	22.07	96659800	2136469248	0.497	0.724	-0.454	128.767	156.214	117.190	206.646	233.726	166.285	153.913	104.902	125.711	
000065	北方国际	2.71	22.75	6065176	134786448	-0.596	-0.404	-0.383	103.321	111.941	63.957	117.810	85.208	61.965	102.797	71.363	84.756	
000066	中国长城	3.30	9.09	28989276	260901296	0.127	0.148	-0.042	266.258	276.975	128.352	154.769	84.937	63.745	92.737	144.521	142.143	
000068	华控赛格	-1.58	6.24	3766820	23431678	-0.169	-0.123	-0.093	93.014	95.818	59.832	94.215	82.591	84.172	96.169	53.226	68.231	
000069	华侨城Ａ	-0.22	9.12	65035960	594458368	0.073	0.189	-0.233	132.172	147.135	87.726	155.812	185.014	154.337	141.474	91.739	90.870	
000070	特发信息	0.10	10.14	3228376	32831504	-0.320	-0.158	-0.324	36.568	48.542	47.059	126.785	125.293	80.957	77.905	68.275	102.685	
000078	海王生物	1.33	6.08	16572449	99805600	0.039	0.048	-0.019	157.418	205.918	99.194	120.100	125.716	89.109	79.439	87.435	97.159	
000088	盐 田 港	1.08	9.35	9518474	88567336	-0.218	-0.079	-0.278	109.537	99.497	60.565	123.552	144.241	127.804	144.655	73.094	99.822	
000089	深圳机场	1.24	8.97	7254080	64753712	-0.032	0.045	-0.155	87.916	83.500	74.230	132.002	142.089	117.714	131.552	64.903	79.268	
000090	天健集团	1.73	11.20	18244348	202448992	0.240	0.296	-0.112	144.939	151.990	113.436	154.581	138.512	116.693	125.499	104.697	138.356	
000096	广聚能源	2.06	13.84	1431528	19635202	-0.276	-0.181	-0.191	66.168	62.377	54.768	96.153	94.848	82.255	101.402	74.233	77.244	
000099	中信海直					-0.284	-0.228	-0.112	73.202	73.815	58.916	75.427	85.803	113.799	105.133	87.037	72.059	
000100	TCL 集团					-0.010	0.001	-0.023	96.322	106.406	96.774	91.378	97.308	132.211	123.469	68.627	88.636	
000150	宜华健康	0.00	24.28	927603	22385088	-0.201	-0.222	0.040	62.630	63.030	63.408	73.249	75.396	68.966	73.048	33.798	48.374	
000151	中成股份	1.19	17.07	4360247	74061944	-0.462	-0.227	-0.470	36.203	50.822	52.495	110.597	112.633	93.403	112.042	52.653	63.494	
000153	丰原药业	-2.83	9.62	8654060	82512264	-0.696	-0.304	-0.783	60.039	96.130	56.177	101.360	102.289	143.323	142.717	64.536	119.750	
000156	华数传媒	0.43	13.97	2308691	32131674	-0.178	-0.085	-0.186	102.285	111.151	68.586	123.388	90.059	52.396	59.027	80.597	81.325	
000157	中联重科	2.19	4.67	76519168	354096864	0.044	0.032	0.023	147.004	144.662	171.305	158.987	130.896	78.700	89.825	133.333	141.270	
000158	常山股份	1.41	10.80	13979110	193997840	-0.159	0.020	-0.359	151.898	137.785	69.459	106.714	107.214	124.276	122.905	81.161	99.003	
000159	国际实业	0.97	6.26	7083802	43703028	-0.072	-0.018	-0.108	186.022	217.395	106.790	126.633	79.614	57.800	76.677	103.973	156.769	
000166	申万宏源	0.00	5.62	29512224	165532112	0.030	0.032	-0.003	111.827	133.980	115.246	147.031	124.945	67.739	65.511	102.655	115.095	
000301	东方市场					-0.002	0.008	-0.020	118.008	120.997	115.789	110.753	83.734	95.363	125.226	88.235	115.730	
000333	美的集团	-1.58	41.00	37581524	1540916096	0.594	0.973	-0.758	69.628	74.943	108.401	193.765	218.765	161.524	144.780	87.573	96.987	
000338	潍柴动力	-0.88	6.72	64209928	872676032	0.242	0.250	-0.016	208.690	217.750	169.930	251.601	191.151	101.093	92.919	163.861	143.750	
000400	许继电气	-1.00	16.79	6703549	111866016	0.137	0.266	-0.259	152.702	166.494	102.824	164.669	110.970	78.535	87.465	95.704	119.333	
000401	冀东水泥	2.59	15.06	42923648	644850304	-0.227	-0.185	-0.083	109.879	108.381	76.034	93.033	71.920	85.152	118.891	83.544	107.377	
000402	金 融 街	1.93	12.17	31540488	380290624	0.127	0.092	0.069	178.889	147.640	112.566	124.456	133.816	105.472	116.335	128.395	152.632	
000403	ST生化					0.407	0.023	0.769	225.631	218.235	189.210	70.983	62.533	77.509	109.733	169.417	166.997	
000404	华意压缩	0.00	7.11	16486523	116124128	-0.126	-0.058	-0.135	95.399	115.906	78.094	115.872	77.808	65.382	90.903	96.000	105.282	
000407	胜利股份	-0.62	8.03	9518563	75436312	-0.351	-0.218	-0.267	37.820	50.768	30.103	112.609	118.543	79.820	109.810	67.062	51.739	
000408	藏格控股	0.60	13.40	2397801	31715928	-0.099	-0.072	-0.055	115.258	113.103	86.495	109.391	91.090	68.550	106.100	114.589	158.710	
000409	山东地矿	-0.73	6.84	12844108	87006296	-0.621	-0.340	-0.563	43.186	67.629	53.024	108.604	83.453	68.459	112.192	63.411	139.506	
000410	*ST沈机	4.51	8.35	10997524	89443536	0.276	0.188	0.176	125.909	120.482	138.103	140.117	92.909	46.380	59.566	146.212	149.576	
000411	英特集团	1.28	20.54	388500	7931392	-0.122	-0.024	-0.196	84.507	90.186	63.434	112.544	95.831	73.659	80.174	70.549	97.809	
000413	东旭光电	2.71	10.60	84690936	886404992	0.134	0.280	-0.292	133.722	163.589	115.663	209.030	140.137	83.558	74.119	131.902	145.982	
000415	渤海金控	2.89	6.76	23642208	158264080	0.072	0.081	-0.018	173.356	169.546	130.128	172.940	109.749	82.462	90.198	124.342	161.719	
000416	民生控股	0.27	7.52	5134900	37833896	-0.113	-0.065	-0.097	72.406	79.061	68.285	134.680	91.611	55.476	54.358	61.279	77.444	
000417	合肥百货	1.36	8.17	3608809	29311774	0.048	0.076	-0.056	187.214	191.581	116.086	172.392	95.881	69.689	82.166	106.952	125.731	
000418	小天鹅Ａ	0.95	44.57	1148480	50824940	-0.583	-0.375	-0.415	48.096	48.220	62.884	100.887	134.716	142.728	160.962	67.428	75.230	
000419	通程控股	1.72	6.52	2738457	17984380	-0.062	-0.019	-0.086	94.397	106.935	78.897	137.882	98.655	59.248	71.110	71.498	83.854	
000420	吉林化纤	3.34	3.40	20901628	70516528	0.056	0.020	0.072	218.032	201.911	171.779	121.503	81.598	50.128	63.210	98.148	138.202	
000421	南京公用	1.04	6.82	2198446	14894863	-0.055	-0.006	-0.098	133.124	142.658	87.560	146.014	109.162	61.428	65.129	100.000	124.848	
000422	湖北宜化	2.66	6.17	21395382	130174560	0.092	0.082	0.021	206.794	217.199	146.043	160.382	97.583	54.997	51.862	99.386	159.504	
000423	东阿阿胶	0.38	65.70	5473264	357691648	-0.587	-0.047	-1.081	81.124	90.174	65.921	125.026	152.428	131.112	162.174	54.437	66.640	
000425	徐工机械	0.79	3.83	65025032	246401840	0.077	0.078	-0.003	161.427	180.412	149.206	235.579	141.486	65.055	91.983	123.529	153.933	
000426	兴业矿业	1.46	9.04	16257547	146548688	0.253	0.289	-0.072	147.387	179.800	158.207	201.697	160.772	99.243	77.012	112.598	142.683	
000428	华天酒店	0.43	4.72	4325437	20355000	-0.089	-0.054	-0.069	82.732	94.934	58.889	120.373	85.224	54.152	47.317	55.621	65.806	
000429	粤高速Ａ	6.83	9.23	51504844	464981952	0.030	-0.012	0.084	103.215	90.307	96.413	114.598	137.400	126.556	130.702	116.552	97.690	
000430	张家界	1.20	10.08	1854712	18551002	-0.094	-0.027	-0.135	144.784	151.359	66.474	165.219	149.598	70.776	70.885	61.628	68.293	
000488	晨鸣纸业	2.70	14.81	36303936	530954912	0.841	0.795	0.092	164.633	222.197	193.380	292.534	196.769	96.803	87.938	148.007	157.760	
000498	山东路桥	4.18	8.23	27908248	224813344	0.231	0.119	0.225	428.434	320.199	207.865	135.983	94.061	59.173	69.173	183.784	187.209	
000501	鄂武商Ａ	0.72	16.71	4421400	72649464	-0.083	0.100	-0.365	66.355	76.521	67.464	157.684	155.466	97.088	87.290	73.210	92.828	
000502	绿景控股	0.56	10.78	3769060	39806648	-0.372	-0.239	-0.266	119.057	111.890	63.095	111.675	94.148	60.855	59.784	77.324	97.280	
000503	海虹控股					-2.068	-1.510	-1.118	48.442	72.720	52.833	66.699	51.554	64.957	72.524	52.574	72.782	
000504	南华生物	1.35	20.20	3045651	60681516	0.156	0.485	-0.659	118.495	109.286	72.400	142.264	165.843	139.357	112.493	84.537	87.258	
000505	珠江控股	1.45	9.77	3389096	32879424	-0.148	-0.163	0.029	136.516	137.198	126.283	86.191	75.634	93.385	110.550	130.155	143.478	
000506	中润资源					-0.304	-0.158	-0.293	68.097	67.106	64.098	105.039	124.248	110.957	123.963	66.206	97.393	
000507	珠海港	0.92	10.98	32317090	352558976	-0.099	0.172	-0.541	97.399	89.274	73.300	158.923	165.138	133.402	142.782	91.216	120.441	
000509	华塑控股					-0.067	-0.066	-0.002	116.772	105.261	61.795	82.565	89.454	71.830	70.373	47.860	62.609	
000510	金路集团	5.71	9.82	21480758	204556640	0.436	0.416	0.041	229.977	283.695	186.051	188.222	106.904	55.205	60.652	185.306	224.163	
000513	丽珠集团	1.56	49.34	1215160	59570912	0.032	0.328	-0.593	57.331	55.390	86.055	151.364	168.098	148.036	123.274	89.040	73.764	
000514	渝 开 发	6.32	8.92	46704872	402714496	0.238	0.089	0.299	131.408	138.469	168.612	126.540	91.730	57.822	52.200	141.813	175.676	
000516	国际医学	1.22	4.99	13000722	64522932	-0.149	-0.105	-0.089	78.784	83.524	41.192	108.789	82.354	85.656	111.679	57.516	56.954	
000517	荣安地产	0.93	4.36	6169397	26581132	-0.062	-0.035	-0.053	148.114	152.441	76.302	113.613	85.911	75.491	81.963	78.857	93.168	
000518	四环生物	4.03	7.75	3168783	24098556	0.111	0.111	-0.000	154.838	153.281	130.702	185.622	107.525	67.294	75.616	132.110	120.889	
000519	中兵红箭	2.89	11.76	16297468	188833728	-0.061	0.084	-0.291	138.991	183.472	96.972	141.395	83.044	59.022	83.448	95.761	130.095	
000520	长航凤凰	2.77	5.56	7953930	44102888	-0.103	-0.078	-0.049	95.376	106.154	66.598	111.579	93.226	58.230	75.639	89.574	123.977	
000521	美菱电器	0.69	5.87	5938367	34645636	-0.053	0.012	-0.130	52.835	57.286	94.583	158.551	108.337	60.583	80.902	82.627	84.280	
000523	广州浪奇	0.43	9.37	2644699	24642824	-0.070	-0.017	-0.105	114.266	110.932	93.512	124.273	99.214	65.236	68.852	93.372	106.309	
000524	岭南控股	-3.12	12.41	4994951	61203892	-0.060	-0.030	-0.061	100.246	100.771	73.276	134.226	108.349	75.758	92.081	76.130	77.407	
000525	红 太 阳	2.04	17.97	2464591	43945236	0.244	0.302	-0.116	128.549	133.687	132.383	191.371	114.829	78.382	85.077	118.518	128.546	
000526	*ST紫学	2.34	33.18	5223147	171337920	-0.634	-1.426	1.583	73.518	48.365	64.028	38.003	51.043	85.008	82.493	84.195	116.990	
000528	柳 工	5.26	9.20	33208304	300003296	0.211	0.185	0.052	92.746	108.370	166.532	193.461	131.606	76.410	88.429	157.787	170.259	
000529	广弘控股	-4.72	8.08	11510595	92416880	-0.162	-0.083	-0.158	76.121	126.068	58.963	104.915	85.507	69.831	73.807	73.211	87.111	
000530	大冷股份	1.57	7.11	7473244	52655604	0.083	0.122	-0.077	161.092	193.621	115.697	172.512	107.982	75.322	106.808	131.385	134.680	
000531	穗恒运Ａ	0.35	8.65	2549206	21907594	-0.174	-0.066	-0.216	81.607	107.502	59.727	131.961	106.444	66.650	81.957	55.319	75.416	
000532	华金资本	1.07	12.33	2492581	30489616	-0.422	-0.201	-0.443	43.048	46.607	52.649	124.234	100.794	67.890	77.122	86.733	93.055	
000533	万 家 乐	1.21	10.88	2307100	24852976	0.153	0.180	-0.054	271.230	283.671	140.806	171.875	116.221	82.390	101.970	95.325	100.811	
000534	万泽股份	1.98	10.80	1818922	19479562	-0.415	-0.312	-0.206	83.808	78.311	50.031	74.590	111.517	83.118	86.110	48.280	57.580	
000536	华映科技	-1.49	5.30	6550437	34617248	-0.097	-0.047	-0.099	54.415	66.158	55.238	118.770	87.763	54.577	61.341	51.220	57.754	
000537	广宇发展	1.40	7.22	4240236	30407490	-0.180	-0.078	-0.204	75.442	80.316	41.708	121.442	119.513	74.481	95.201	68.050	55.000	
000538	云南白药	0.00	88.90	2766202	245966176	-0.483	-0.084	-0.799	67.413	74.374	70.709	113.360	148.762	136.383	148.950	46.353	54.087	
000539	粤电力Ａ	-0.38	5.27	4141707	21830936	0.003	0.007	-0.007	86.564	128.953	99.405	126.750	112.297	89.129	101.824	80.220	85.227	
000540	中天金融	9.39	7.57	255588656	1868806656	0.180	0.127	0.107	309.280	193.995	201.786	183.311	149.871	82.269	98.745	193.530	241.259	
000541	佛山照明	0.00	8.85	7218055	63729148	-0.030	0.004	-0.068	89.740	96.610	76.757	119.510	109.645	70.095	97.182	71.196	87.350	
000543	皖能电力	0.37	5.43	6940670	37455536	-0.057	-0.008	-0.097	86.858	92.866	78.261	166.833	121.984	53.041	44.885	74.468	82.308	
000544	中原环保	0.30	20.21	3155303	63480032	0.165	0.361	-0.392	249.019	236.533	110.965	198.783	152.313	104.165	97.342	123.283	122.278	
000545	金浦钛业	5.88	6.12	37963604	225165280	0.136	0.130	0.014	163.231	171.440	154.442	180.777	103.272	68.032	93.778	152.315	157.619	
000546	金圆股份	0.88	10.29	5093790	52378804	0.050	0.133	-0.166	146.065	169.482	113.490	147.336	112.709	73.653	88.984	120.046	128.572	
000547	航天发展	0.85	9.49	10419224	97930232	-0.192	-0.114	-0.157	118.442	127.720	85.389	122.662	84.837	51.988	63.389	90.487	96.867	
000548	湖南投资	3.35	7.72	10288234	77980792	0.073	0.030	0.086	131.617	150.844	122.898	121.331	89.747	60.900	77.389	99.333	144.398	
000550	江铃汽车	0.20	20.55	2470652	52367548	0.137	0.124	0.026	117.835	129.274	90.188	155.315	122.042	51.357	56.585	110.654	93.368	
000551	创元科技	1.81	8.44	6034600	50523184	-0.293	-0.175	-0.236	44.919	46.113	30.795	112.859	125.044	76.709	85.687	35.436	41.732	
000552	靖远煤电	5.79	3.84	50426492	189329088	0.069	0.056	0.027	219.052	209.076	163.819	170.190	116.230	65.748	73.301	175.000	179.775	
000553	沙隆达Ａ	1.91	13.32	5653743	74711760	0.165	0.264	-0.199	134.318	164.359	93.604	156.872	119.980	72.969	95.513	104.255	112.403	
000554	泰山石油	1.57	7.78	7271796	56389804	-0.199	-0.200	0.001	85.968	84.820	72.993	80.705	62.409	69.986	79.246	78.594	67.070	
000555	神州信息					-0.057	-0.138	0.163	128.504	129.731	132.981	89.296	74.140	58.132	91.684	119.721	109.569	
000557	西部创业					-0.212	-0.106	-0.211	128.080	124.288	86.248	122.517	135.471	147.985	120.456	95.000	163.772	
000558	莱茵体育	1.09	6.47	9625477	61845972	-0.242	-0.106	-0.271	51.955	56.383	46.371	131.365	146.672	86.569	76.612	60.280	75.789	
000559	万向钱潮	0.10	9.86	9415514	92323024	0.059	0.168	-0.218	116.084	112.354	116.484	201.634	161.558	96.513	82.922	110.833	130.154	
000560	昆百大Ａ	1.32	8.42	1283017	10722502	-0.088	-0.047	-0.083	86.958	107.340	68.613	128.759	85.486	63.824	101.624	84.553	73.256	
000561	烽火电子	1.83	9.45	3680592	34334860	-0.106	-0.006	-0.201	151.665	179.606	93.305	159.488	100.664	50.653	60.466	93.182	96.065	
000563	陕国投Ａ	7.65	5.77	157531536	888749824	0.097	0.042	0.109	241.606	192.603	183.537	115.664	68.032	54.212	89.485	178.528	184.869	
000564	供销大集	5.65	7.11	23428256	164289520	0.025	-0.045	0.140	289.063	202.284	145.714	95.540	83.327	53.438	67.904	132.308	164.706	
000565	渝三峡Ａ	-0.21	9.66	7826250	74820216	0.021	0.044	-0.046	114.059	124.473	101.631	113.451	76.082	54.636	82.596	96.667	140.503	
000566	海南海药	-0.98	13.14	3832051	50042500	0.042	0.029	0.027	155.002	164.152	125.125	86.844	89.904	89.923	107.692	39.741	53.461	
000567	海德股份	-0.55	27.05	7502467	195844096	0.585	0.547	0.076	228.616	255.588	129.907	171.902	118.656	64.008	63.242	136.379	120.367	
000568	泸州老窖	1.13	48.51	7155740	343471136	0.060	0.301	-0.483	134.377	123.051	83.779	124.212	141.574	140.591	150.705	58.081	68.489	
000570	苏常柴Ａ	2.86	7.19	7552963	53270048	0.040	0.017	0.044	226.307	198.299	128.316	131.185	81.383	48.038	53.970	92.377	121.243	
000571	新大洲Ａ					0.035	-0.026	0.122	131.117	95.321	97.522	83.508	96.343	108.338	96.853	71.787	72.698	
000572	海马汽车	-0.42	4.77	11185228	53087868	-0.062	-0.024	-0.075	83.260	113.158	63.333	114.956	106.316	75.823	80.489	62.112	84.058	
000573	粤宏远Ａ	0.84	5.98	4525965	26792578	-0.127	-0.085	-0.085	66.539	66.762	50.842	107.088	110.933	67.125	65.217	69.685	73.577	
000576	广东甘化	1.84	16.58	7564642	123989344	-0.138	-0.110	-0.056	86.876	59.707	67.990	98.937	111.526	102.612	125.559	39.255	71.171	
000581	威孚高科	-0.40	24.65	13440870	329371136	0.548	0.704	-0.311	150.387	164.082	143.103	249.476	162.771	93.759	87.232	105.185	126.531	
000582	北部湾港	2.08	11.78	9419767	109730976	-0.043	-0.136	0.186	107.191	133.270	97.474	93.925	72.475	106.845	128.693	88.174	115.258	
000584	友利控股	-2.02	12.60	8087400	102205128	0.160	0.263	-0.206	90.931	96.586	106.652	182.052	178.700	124.143	113.908	92.291	98.451	
000585	东北电气	-0.19	5.28	9401152	49282680	-0.228	-0.266	0.075	87.799	69.495	47.611	38.748	65.406	66.387	65.050	49.281	67.635	
000586	汇源通信	0.83	21.93	1261983	27647512	0.849	0.707	0.286	234.761	260.994	218.755	143.706	107.646	96.539	77.420	173.128	191.837	
000587	金洲慈航	2.70	7.98	31088138	245078480	0.123	0.082	0.082	407.337	289.193	133.491	124.379	124.305	95.577	85.371	88.066	99.560	
000589	黔轮胎Ａ	1.32	5.38	7708993	40998124	0.007	0.034	-0.054	174.818	194.587	90.066	152.616	109.187	70.080	72.298	71.154	116.949	
000590	启迪古汉	1.91	15.97	1394484	21805362	-0.241	-0.238	-0.005	78.708	86.575	62.322	105.263	107.141	70.899	89.562	46.550	100.354	
000591	太阳能	1.35	5.24	8422428	43695948	-0.044	-0.048	0.007	91.262	86.478	73.913	76.763	83.031	70.137	86.515	78.462	70.408	
000592	平潭发展	1.80	5.10	11061716	56006788	-0.063	-0.002	-0.122	119.770	128.033	92.812	139.287	120.598	71.988	74.871	96.396	115.578	
000593	大通燃气	1.36	8.18	1677482	13656815	-0.086	-0.017	-0.138	125.709	138.531	81.364	108.563	93.664	74.399	86.941	70.920	77.469	
000595	*ST宝实	0.43	4.68	14168706	64968060	0.044	0.038	0.012	196.270	213.222	148.729	139.829	82.067	40.100	57.583	129.956	130.876	
000596	古井贡酒	0.17	47.07	2338733	108154456	-0.454	-0.146	-0.617	79.730	78.536	60.258	115.777	119.311	92.119	105.649	59.564	63.084	
000597	东北制药	-0.91	10.90	14205707	153661984	0.151	0.179	-0.055	79.420	104.124	113.484	127.602	96.834	69.080	116.492	106.554	124.947	
000598	兴蓉环境	0.18	5.57	22049818	122934032	0.017	0.032	-0.030	184.037	183.007	110.377	143.840	104.567	85.635	97.365	106.731	114.000	
000599	青岛双星	1.26	6.44	4840670	30768630	-0.074	-0.031	-0.086	90.624	96.808	55.034	120.054	104.245	63.653	64.923	69.445	73.251	
000600	建投能源	0.39	10.38	24270694	248673872	-0.576	-0.334	-0.483	79.197	91.833	46.611	92.392	110.297	119.632	148.718	60.443	89.127	
000601	韶能股份	2.05	6.98	3494151	24936768	0.018	0.019	-0.001	103.410	88.631	107.563	160.535	109.378	65.134	82.824	134.667	124.516	
000603	盛达矿业	1.25	12.95	3520224	45226640	0.091	0.180	-0.178	127.166	147.870	119.475	177.190	115.207	67.870	85.513	97.913	130.649	
000605	渤海股份	1.81	25.27	13304410	333688064	-1.048	-0.556	-0.985	134.466	132.562	64.848	99.320	86.739	112.982	125.937	71.734	123.471	
000606	神州易桥					-0.029	-0.007	-0.044	214.012	189.493	131.701	109.656	79.851	68.037	105.311	103.970	117.067	
000607	华媒控股	0.28	7.08	3351500	23664308	-0.094	-0.037	-0.115	87.783	109.701	65.440	131.959	111.603	63.228	57.875	74.193	87.938	
